country,district,indicator,CSI,FAR,POD,n_events
Kenya,Migori,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Kenya,Migori,air_temperature,0.0,1.0,0.0,1.0
Kenya,Migori,wind_speed,0.0,1.0,0.0,1.0
Kenya,Migori,SPEI_1month,0.0,1.0,0.0,1.0
Kenya,Migori,SPEI_2month,1.0,0.0,1.0,1.0
Kenya,Migori,SPEI_3month,1.0,0.0,1.0,1.0
Kenya,Migori,SPEI_4month,1.0,0.0,1.0,1.0
Kenya,Migori,SPEI_5month,0.0,1.0,0.0,1.0
Kenya,Migori,SPEI_6month,0.5,0.5,1.0,1.0
Kenya,Migori,SPEI_7month,0.5,0.5,1.0,1.0
Kenya,Migori,SPEI_8month,0.25,0.75,1.0,1.0
Kenya,Migori,SPEI_9month,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Migori,SPEI_10month,0.5,0.5,1.0,1.0
Kenya,Migori,SPEI_11month,0.5,0.5,1.0,1.0
Kenya,Migori,SPEI_12month,0.5,0.5,1.0,1.0
Kenya,Mombasa,NDVI,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Mombasa,EVI,0.5,0.5,1.0,2.0
Kenya,Mombasa,rainfall_NASA_TRMM_3B43,0.25,0.6666666666666666,0.5,2.0
Kenya,Mombasa,rainfall_JAXA_GSMaP,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Mombasa,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Mombasa,surface_temperature_nighttime,0.0,1.0,0.0,2.0
Kenya,Mombasa,evapotranspiration,1.0,0.0,1.0,2.0
Kenya,Mombasa,rainfall_CHIRPS_FLDAS,1.0,0.0,1.0,2.0
Kenya,Mombasa,SoilMoisture00_10cm,1.0,0.0,1.0,2.0
Kenya,Mombasa,SoilMoisture10_40cm,0.4,0.6,1.0,2.0
Kenya,Mombasa,SoilMoisture40_100cm,0.5,0.5,1.0,2.0
Kenya,Mombasa,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Mombasa,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Kenya,Mombasa,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Mombasa,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Mombasa,air_temperature,0.0,1.0,0.0,2.0
Kenya,Mombasa,wind_speed,0.16666666666666666,0.8,0.5,2.0
Kenya,Mombasa,SPEI_1month,0.0,1.0,0.0,2.0
Kenya,Mombasa,SPEI_2month,0.2,0.75,0.5,2.0
Kenya,Mombasa,SPEI_3month,0.16666666666666666,0.8,0.5,2.0
Kenya,Mombasa,SPEI_4month,0.14285714285714285,0.8333333333333334,0.5,2.0
Kenya,Mombasa,SPEI_5month,0.125,0.8571428571428571,0.5,2.0
Kenya,Mombasa,SPEI_6month,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Mombasa,SPEI_7month,0.5,0.5,1.0,2.0
Kenya,Mombasa,SPEI_8month,0.5,0.5,1.0,2.0
Kenya,Mombasa,SPEI_9month,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Mombasa,SPEI_10month,0.2857142857142857,0.7142857142857143,1.0,2.0
Kenya,Mombasa,SPEI_11month,0.2222222222222222,0.7777777777777778,1.0,2.0
Kenya,Mombasa,SPEI_12month,0.1111111111111111,0.875,0.5,2.0
Kenya,Nairobi,NDVI,0.5,0.5,1.0,1.0
Kenya,Nairobi,EVI,0.5,0.5,1.0,1.0
Kenya,Nairobi,rainfall_NASA_TRMM_3B43,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Nairobi,surface_temperature_daytime,0.0,1.0,0.0,1.0
Kenya,Nairobi,surface_temperature_nighttime,1.0,0.0,1.0,1.0
Kenya,Nairobi,evapotranspiration,1.0,0.0,1.0,1.0
Kenya,Nairobi,rainfall_CHIRPS_FLDAS,0.5,0.5,1.0,1.0
Kenya,Nairobi,SoilMoisture00_10cm,0.5,0.5,1.0,1.0
Kenya,Nairobi,SoilMoisture10_40cm,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Nairobi,SoilMoisture40_100cm,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Nairobi,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Kenya,Nairobi,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Kenya,Nairobi,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Kenya,Nairobi,wind_speed,0.0,1.0,0.0,1.0
Kenya,Nairobi,SPEI_2month,0.0,1.0,0.0,1.0
Kenya,Nairobi,SPEI_3month,0.0,1.0,0.0,1.0
Kenya,Nairobi,SPEI_5month,0.0,1.0,0.0,1.0
Kenya,Nairobi,SPEI_6month,0.0,1.0,0.0,1.0
Kenya,Nairobi,SPEI_7month,0.0,1.0,0.0,1.0
Kenya,Nairobi,SPEI_8month,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Nairobi,SPEI_9month,0.5,0.5,1.0,1.0
Kenya,Nairobi,SPEI_10month,0.5,0.5,1.0,1.0
Kenya,Nairobi,SPEI_11month,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Nairobi,SPEI_12month,0.3333333333333333,0.6666666666666666,1.0,1.0
Kenya,Nakuru,NDVI,0.4,0.6,1.0,2.0
Kenya,Nakuru,EVI,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Nakuru,rainfall_NASA_TRMM_3B43,0.16666666666666666,0.8,0.5,2.0
Kenya,Nakuru,rainfall_JAXA_GSMaP,0.14285714285714285,0.8333333333333334,0.5,2.0
Kenya,Nakuru,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Nakuru,surface_temperature_nighttime,0.0,1.0,0.0,2.0
Kenya,Nakuru,evapotranspiration,0.125,0.8571428571428571,0.5,2.0
Kenya,Nakuru,rainfall_CHIRPS_FLDAS,0.4,0.6,1.0,2.0
Kenya,Nakuru,SoilMoisture00_10cm,0.3333333333333333,0.5,0.5,2.0
Kenya,Nakuru,SoilMoisture10_40cm,0.2,0.75,0.5,2.0
Kenya,Nakuru,SoilMoisture40_100cm,0.2,0.75,0.5,2.0
Kenya,Nakuru,SoilMoisture100_200cm,0.0,1.0,0.0,2.0
Kenya,Nakuru,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Nakuru,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Kenya,Nakuru,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Nakuru,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Nakuru,air_temperature,0.0,1.0,0.0,2.0
Kenya,Nakuru,wind_speed,0.0,1.0,0.0,2.0
Kenya,Nakuru,SPEI_1month,0.25,0.6666666666666666,0.5,2.0
Kenya,Nakuru,SPEI_2month,0.0,1.0,0.0,2.0
Kenya,Nakuru,SPEI_3month,0.25,0.6666666666666666,0.5,2.0
Kenya,Nakuru,SPEI_4month,0.3333333333333333,0.5,0.5,2.0
Kenya,Nakuru,SPEI_5month,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Nakuru,SPEI_6month,0.2,0.75,0.5,2.0
Kenya,Nakuru,SPEI_7month,0.16666666666666666,0.8,0.5,2.0
Kenya,Nakuru,SPEI_8month,0.1111111111111111,0.875,0.5,2.0
Kenya,Nakuru,SPEI_9month,0.1111111111111111,0.875,0.5,2.0
Kenya,Nakuru,SPEI_10month,0.25,0.75,1.0,2.0
Kenya,Nakuru,SPEI_11month,0.2222222222222222,0.7777777777777778,1.0,2.0
Kenya,Nakuru,SPEI_12month,0.25,0.75,1.0,2.0
Kenya,Baringo,NDVI,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Baringo,EVI,0.5,0.5,1.0,2.0
Kenya,Baringo,rainfall_NASA_TRMM_3B43,0.2,0.75,0.5,2.0
Kenya,Baringo,rainfall_JAXA_GSMaP,0.4,0.6,1.0,2.0
Kenya,Baringo,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Baringo,surface_temperature_nighttime,0.0,1.0,0.0,2.0
Kenya,Baringo,evapotranspiration,0.2,0.75,0.5,2.0
Kenya,Baringo,rainfall_CHIRPS_FLDAS,0.16666666666666666,0.8,0.5,2.0
Kenya,Baringo,SoilMoisture00_10cm,0.2,0.75,0.5,2.0
Kenya,Baringo,SoilMoisture10_40cm,0.2,0.75,0.5,2.0
Kenya,Baringo,SoilMoisture40_100cm,0.16666666666666666,0.8,0.5,2.0
Kenya,Baringo,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Baringo,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Kenya,Baringo,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Baringo,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Baringo,air_temperature,0.0,1.0,0.0,2.0
Kenya,Baringo,wind_speed,0.0,1.0,0.0,2.0
Kenya,Baringo,SPEI_1month,0.3333333333333333,0.5,0.5,2.0
Kenya,Baringo,SPEI_2month,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Baringo,SPEI_3month,0.5,0.5,1.0,2.0
Kenya,Baringo,SPEI_4month,0.5,0.5,1.0,2.0
Kenya,Baringo,SPEI_5month,0.4,0.6,1.0,2.0
Kenya,Baringo,SPEI_6month,0.2857142857142857,0.7142857142857143,1.0,2.0
Kenya,Baringo,SPEI_7month,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Baringo,SPEI_8month,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Baringo,SPEI_9month,0.2857142857142857,0.7142857142857143,1.0,2.0
Kenya,Baringo,SPEI_10month,0.2857142857142857,0.7142857142857143,1.0,2.0
Kenya,Baringo,SPEI_11month,0.125,0.8571428571428571,0.5,2.0
Kenya,Baringo,SPEI_12month,0.0,1.0,0.0,2.0
Kenya,Bungoma,NDVI,1.0,0.0,1.0,2.0
Kenya,Bungoma,EVI,1.0,0.0,1.0,2.0
Kenya,Bungoma,rainfall_NASA_TRMM_3B43,0.5,0.5,1.0,2.0
Kenya,Bungoma,rainfall_JAXA_GSMaP,0.4,0.6,1.0,2.0
Kenya,Bungoma,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Bungoma,surface_temperature_nighttime,0.0,1.0,0.0,2.0
Kenya,Bungoma,evapotranspiration,1.0,0.0,1.0,2.0
Kenya,Bungoma,rainfall_CHIRPS_FLDAS,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Bungoma,SoilMoisture00_10cm,1.0,0.0,1.0,2.0
Kenya,Bungoma,SoilMoisture10_40cm,1.0,0.0,1.0,2.0
Kenya,Bungoma,SoilMoisture40_100cm,1.0,0.0,1.0,2.0
Kenya,Bungoma,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Bungoma,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Kenya,Bungoma,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Bungoma,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Bungoma,air_temperature,0.0,1.0,0.0,2.0
Kenya,Bungoma,wind_speed,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_1month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_2month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_3month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_4month,0.5,0.5,1.0,2.0
Kenya,Bungoma,SPEI_5month,0.3333333333333333,0.5,0.5,2.0
Kenya,Bungoma,SPEI_6month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_7month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_8month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_9month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_10month,0.0,1.0,0.0,2.0
Kenya,Bungoma,SPEI_12month,0.0,1.0,0.0,2.0
Kenya,Busia,NDVI,1.0,0.0,1.0,1.0
Kenya,Busia,EVI,1.0,0.0,1.0,1.0
Kenya,Busia,rainfall_NASA_TRMM_3B43,1.0,0.0,1.0,1.0
Kenya,Busia,rainfall_JAXA_GSMaP,0.5,0.5,1.0,1.0
Kenya,Busia,surface_temperature_daytime,0.0,1.0,0.0,1.0
Kenya,Busia,evapotranspiration,1.0,0.0,1.0,1.0
Kenya,Busia,rainfall_CHIRPS_FLDAS,1.0,0.0,1.0,1.0
Kenya,Busia,SoilMoisture00_10cm,1.0,0.0,1.0,1.0
Kenya,Busia,SoilMoisture10_40cm,1.0,0.0,1.0,1.0
Kenya,Busia,SoilMoisture40_100cm,1.0,0.0,1.0,1.0
Kenya,Busia,SoilTemperature00_10cm,0.0,1.0,0.0,1.0
Kenya,Busia,SoilTemperature10_40cm,0.0,1.0,0.0,1.0
Kenya,Busia,SoilTemperature40_100cm,0.0,1.0,0.0,1.0
Kenya,Busia,SoilTemperature100_200cm,0.0,1.0,0.0,1.0
Kenya,Busia,air_temperature,0.0,1.0,0.0,1.0
Kenya,Busia,wind_speed,0.0,1.0,0.0,1.0
Kenya,Busia,SPEI_1month,0.0,1.0,0.0,1.0
Kenya,Busia,SPEI_6month,1.0,0.0,1.0,1.0
Kenya,Busia,SPEI_7month,0.5,0.5,1.0,1.0
Kenya,Busia,SPEI_8month,1.0,0.0,1.0,1.0
Kenya,Busia,SPEI_9month,1.0,0.0,1.0,1.0
Kenya,Busia,SPEI_10month,1.0,0.0,1.0,1.0
Kenya,Busia,SPEI_11month,0.5,0.5,1.0,1.0
Kenya,Busia,SPEI_12month,0.0,1.0,0.0,1.0
Kenya,Embu,NDVI,0.2,0.75,0.5,2.0
Kenya,Embu,EVI,0.16666666666666666,0.8,0.5,2.0
Kenya,Embu,rainfall_NASA_TRMM_3B43,0.2,0.75,0.5,2.0
Kenya,Embu,rainfall_JAXA_GSMaP,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Embu,evapotranspiration,0.25,0.6666666666666666,0.5,2.0
Kenya,Embu,rainfall_CHIRPS_FLDAS,0.2,0.75,0.5,2.0
Kenya,Embu,SoilMoisture00_10cm,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,SoilMoisture10_40cm,0.5,0.5,1.0,2.0
Kenya,Embu,SoilMoisture40_100cm,0.5,0.5,1.0,2.0
Kenya,Embu,SoilMoisture100_200cm,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Embu,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Embu,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Embu,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Embu,air_temperature,0.0,1.0,0.0,2.0
Kenya,Embu,wind_speed,0.0,1.0,0.0,2.0
Kenya,Embu,SPEI_1month,0.0,1.0,0.0,2.0
Kenya,Embu,SPEI_2month,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,SPEI_3month,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,SPEI_4month,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,SPEI_5month,0.5,0.0,0.5,2.0
Kenya,Embu,SPEI_6month,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,SPEI_7month,0.3333333333333333,0.5,0.5,2.0
Kenya,Embu,SPEI_8month,0.0,1.0,0.0,2.0
Kenya,Embu,SPEI_9month,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Embu,SPEI_10month,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Embu,SPEI_11month,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Embu,SPEI_12month,0.25,0.6666666666666666,0.5,2.0
Kenya,Garissa,NDVI,0.42857142857142855,0.5,0.75,4.0
Kenya,Garissa,EVI,0.375,0.5714285714285714,0.75,4.0
Kenya,Garissa,rainfall_NASA_TRMM_3B43,0.5,0.4,0.75,4.0
Kenya,Garissa,rainfall_JAXA_GSMaP,0.3333333333333333,0.5,0.5,4.0
Kenya,Garissa,surface_temperature_daytime,0.0,1.0,0.0,4.0
Kenya,Garissa,surface_temperature_nighttime,0.0,1.0,0.0,4.0
Kenya,Garissa,evapotranspiration,0.6,0.25,0.75,4.0
Kenya,Garissa,rainfall_CHIRPS_FLDAS,0.6,0.25,0.75,4.0
Kenya,Garissa,SoilMoisture00_10cm,1.0,0.0,1.0,4.0
Kenya,Garissa,SoilMoisture10_40cm,0.375,0.5714285714285714,0.75,4.0
Kenya,Garissa,SoilMoisture40_100cm,0.2222222222222222,0.7142857142857143,0.5,4.0
Kenya,Garissa,SoilTemperature00_10cm,0.0,1.0,0.0,4.0
Kenya,Garissa,SoilTemperature10_40cm,0.0,1.0,0.0,4.0
Kenya,Garissa,SoilTemperature40_100cm,0.0,1.0,0.0,4.0
Kenya,Garissa,SoilTemperature100_200cm,0.0,1.0,0.0,4.0
Kenya,Garissa,air_temperature,0.0,1.0,0.0,4.0
Kenya,Garissa,wind_speed,0.2857142857142857,0.6,0.5,4.0
Kenya,Garissa,SPEI_1month,0.14285714285714285,0.75,0.25,4.0
Kenya,Garissa,SPEI_2month,0.1111111111111111,0.8333333333333334,0.25,4.0
Kenya,Garissa,SPEI_3month,0.125,0.8,0.25,4.0
Kenya,Garissa,SPEI_4month,0.25,0.6666666666666666,0.5,4.0
Kenya,Garissa,SPEI_5month,0.2857142857142857,0.6,0.5,4.0
Kenya,Garissa,SPEI_6month,0.16666666666666666,0.6666666666666666,0.25,4.0
Kenya,Garissa,SPEI_7month,0.14285714285714285,0.75,0.25,4.0
Kenya,Garissa,SPEI_8month,0.16666666666666666,0.6666666666666666,0.25,4.0
Kenya,Garissa,SPEI_9month,0.16666666666666666,0.6666666666666666,0.25,4.0
Kenya,Garissa,SPEI_10month,0.16666666666666666,0.6666666666666666,0.25,4.0
Kenya,Garissa,SPEI_11month,0.25,0.6666666666666666,0.5,4.0
Kenya,Garissa,SPEI_12month,0.2,0.75,0.5,4.0
Kenya,Isiolo,NDVI,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Isiolo,EVI,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Isiolo,rainfall_NASA_TRMM_3B43,0.125,0.8571428571428571,0.5,2.0
Kenya,Isiolo,rainfall_JAXA_GSMaP,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Isiolo,surface_temperature_nighttime,0.0,1.0,0.0,2.0
Kenya,Isiolo,evapotranspiration,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,rainfall_CHIRPS_FLDAS,0.2,0.75,0.5,2.0
Kenya,Isiolo,SoilMoisture00_10cm,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SoilMoisture10_40cm,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Isiolo,SoilMoisture40_100cm,0.2,0.8,1.0,2.0
Kenya,Isiolo,SoilMoisture100_200cm,0.1,0.8888888888888888,0.5,2.0
Kenya,Isiolo,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Isiolo,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Kenya,Isiolo,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Isiolo,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Isiolo,air_temperature,0.0,1.0,0.0,2.0
Kenya,Isiolo,wind_speed,0.0,1.0,0.0,2.0
Kenya,Isiolo,SPEI_1month,1.0,0.0,1.0,2.0
Kenya,Isiolo,SPEI_2month,0.0,1.0,0.0,2.0
Kenya,Isiolo,SPEI_3month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_4month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_5month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_6month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_7month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_8month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_9month,0.25,0.6666666666666666,0.5,2.0
Kenya,Isiolo,SPEI_10month,0.2,0.75,0.5,2.0
Kenya,Isiolo,SPEI_11month,0.2,0.75,0.5,2.0
Kenya,Isiolo,SPEI_12month,0.2,0.75,0.5,2.0
Kenya,Kajiado,NDVI,0.6666666666666666,0.0,0.6666666666666666,3.0
Kenya,Kajiado,EVI,0.5,0.3333333333333333,0.6666666666666666,3.0
Kenya,Kajiado,rainfall_NASA_TRMM_3B43,0.4,0.5,0.6666666666666666,3.0
Kenya,Kajiado,rainfall_JAXA_GSMaP,0.5,0.3333333333333333,0.6666666666666666,3.0
Kenya,Kajiado,surface_temperature_daytime,0.0,1.0,0.0,3.0
Kenya,Kajiado,surface_temperature_nighttime,0.0,1.0,0.0,3.0
Kenya,Kajiado,evapotranspiration,1.0,0.0,1.0,3.0
Kenya,Kajiado,rainfall_CHIRPS_FLDAS,0.2,0.6666666666666666,0.3333333333333333,3.0
Kenya,Kajiado,SoilMoisture00_10cm,1.0,0.0,1.0,3.0
Kenya,Kajiado,SoilMoisture10_40cm,0.5,0.3333333333333333,0.6666666666666666,3.0
Kenya,Kajiado,SoilMoisture40_100cm,0.4,0.5,0.6666666666666666,3.0
Kenya,Kajiado,SoilTemperature00_10cm,0.0,1.0,0.0,3.0
Kenya,Kajiado,SoilTemperature10_40cm,0.0,1.0,0.0,3.0
Kenya,Kajiado,SoilTemperature40_100cm,0.0,1.0,0.0,3.0
Kenya,Kajiado,SoilTemperature100_200cm,0.25,0.5,0.3333333333333333,3.0
Kenya,Kajiado,air_temperature,0.25,0.5,0.3333333333333333,3.0
Kenya,Kajiado,wind_speed,0.14285714285714285,0.8,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_1month,0.0,1.0,0.0,3.0
Kenya,Kajiado,SPEI_2month,0.0,1.0,0.0,3.0
Kenya,Kajiado,SPEI_3month,0.0,1.0,0.0,3.0
Kenya,Kajiado,SPEI_4month,0.0,1.0,0.0,3.0
Kenya,Kajiado,SPEI_5month,0.16666666666666666,0.75,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_6month,0.14285714285714285,0.8,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_7month,0.16666666666666666,0.75,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_8month,0.14285714285714285,0.8,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_9month,0.14285714285714285,0.8,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_10month,0.1111111111111111,0.8571428571428571,0.3333333333333333,3.0
Kenya,Kajiado,SPEI_11month,0.25,0.7142857142857143,0.6666666666666666,3.0
Kenya,Kajiado,SPEI_12month,0.3333333333333333,0.6,0.6666666666666666,3.0
Kenya,Kakamega,NDVI,1.0,0.0,1.0,2.0
Kenya,Kakamega,EVI,1.0,0.0,1.0,2.0
Kenya,Kakamega,rainfall_NASA_TRMM_3B43,0.6666666666666666,0.3333333333333333,1.0,2.0
Kenya,Kakamega,rainfall_JAXA_GSMaP,0.4,0.6,1.0,2.0
Kenya,Kakamega,surface_temperature_daytime,0.0,1.0,0.0,2.0
Kenya,Kakamega,surface_temperature_nighttime,0.0,1.0,0.0,2.0
Kenya,Kakamega,evapotranspiration,1.0,0.0,1.0,2.0
Kenya,Kakamega,rainfall_CHIRPS_FLDAS,0.5,0.5,1.0,2.0
Kenya,Kakamega,SoilMoisture00_10cm,1.0,0.0,1.0,2.0
Kenya,Kakamega,SoilMoisture10_40cm,1.0,0.0,1.0,2.0
Kenya,Kakamega,SoilMoisture40_100cm,1.0,0.0,1.0,2.0
Kenya,Kakamega,SoilTemperature00_10cm,0.0,1.0,0.0,2.0
Kenya,Kakamega,SoilTemperature10_40cm,0.0,1.0,0.0,2.0
Kenya,Kakamega,SoilTemperature40_100cm,0.0,1.0,0.0,2.0
Kenya,Kakamega,SoilTemperature100_200cm,0.0,1.0,0.0,2.0
Kenya,Kakamega,air_temperature,0.0,1.0,0.0,2.0
Kenya,Kakamega,wind_speed,0.16666666666666666,0.8,0.5,2.0
Kenya,Kakamega,SPEI_1month,0.0,1.0,0.0,2.0
Kenya,Kakamega,SPEI_2month,0.0,1.0,0.0,2.0
Kenya,Kakamega,SPEI_3month,0.14285714285714285,0.8333333333333334,0.5,2.0
Kenya,Kakamega,SPEI_4month,0.4,0.6,1.0,2.0
Kenya,Kakamega,SPEI_5month,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Kakamega,SPEI_6month,0.3333333333333333,0.6666666666666666,1.0,2.0
Kenya,Kakamega,SPEI_7month,0.16666666666666666,0.8,0.5,2.0
Kenya,Kakamega,SPEI_8month,0.16666666666666666,0.8,0.5,2.0
Kenya,Kakamega,SPEI_9month,0.0,1.0,0.0,2.0
Kenya,Kakamega,SPEI_10month,0.0,1.0,0.0,2.0
Kenya,Kakamega,SPEI_11month,0.0,1.0,0.0,2.0
Kenya,Kakamega,SPEI_12month,0.0,1.0,0.0,2.0
Kenya,Kiambu,NDVI,0.14285714285714285,0.6666666666666666,0.2,5.0
Kenya,Kiambu,EVI,0.3333333333333333,0.3333333333333333,0.4,5.0
Kenya,Kiambu,rainfall_NASA_TRMM_3B43,0.2,0.7142857142857143,0.4,5.0
Kenya,Kiambu,rainfall_JAXA_GSMaP,0.2222222222222222,0.6666666666666666,0.4,5.0
Kenya,Kiambu,surface_temperature_daytime,0.0,1.0,0.0,5.0
Kenya,Kiambu,surface_temperature_nighttime,0.0,1.0,0.0,5.0
Kenya,Kiambu,evapotranspiration,0.1,0.8333333333333334,0.2,5.0
Kenya,Kiambu,rainfall_CHIRPS_FLDAS,0.42857142857142855,0.4,0.6,5.0
Kenya,Kiambu,SoilMoisture00_10cm,0.6666666666666666,0.2,0.8,5.0
Kenya,Kiambu,SoilMoisture10_40cm,0.42857142857142855,0.4,0.6,5.0
Kenya,Kiambu,SoilMoisture40_100cm,0.4,0.0,0.4,5.0
Kenya,Kiambu,SoilMoisture100_200cm,0.2857142857142857,0.5,0.4,5.0
Kenya,Kiambu,SoilTemperature00_10cm,0.1111111111111111,0.8,0.2,5.0
Kenya,Kiambu,SoilTemperature10_40cm,0.0,1.0,0.0,5.0
Kenya,Kiambu,SoilTemperature40_100cm,0.0,1.0,0.0,5.0
Kenya,Kiambu,SoilTemperature100_200cm,0.0,1.0,0.0,5.0
Kenya,Kiambu,air_temperature,0.0,1.0,0.0,5.0
Kenya,Kiambu,wind_speed,0.0,1.0,0.0,5.0
Kenya,Kiambu,SPEI_1month,0.14285714285714285,0.6666666666666666,0.2,5.0
Kenya,Kiambu,SPEI_2month,0.1,0.8333333333333334,0.2,5.0
Kenya,Kiambu,SPEI_3month,0.25,0.6,0.4,5.0
Kenya,Kiambu,SPEI_4month,0.16666666666666666,0.5,0.2,5.0
Kenya,Kiambu,SPEI_5month,0.0,1.0,0.0,5.0
Kenya,Kiambu,SPEI_6month,0.0,1.0,0.0,5.0
Kenya,Kiambu,SPEI_7month,0.0,1.0,0.0,5.0
Kenya,Kiambu,SPEI_8month,0.1111111111111111,0.8,0.2,5.0
Kenya,Kiambu,SPEI_9month,0.09090909090909091,0.8571428571428571,0.2,5.0
Kenya,Kiambu,SPEI_10month,0.2,0.7142857142857143,0.4,5.0
Kenya,Kiambu,SPEI_11month,0.18181818181818182,0.75,0.4,5.0
Kenya,Kiambu,SPEI_12month,0.18181818181818182,0.75,0.4,5.0
Kenya,Kilifi,NDVI,0.25,0.6,0.4,5.0
Kenya,Kilifi,EVI,0.42857142857142855,0.4,0.6,5.0
