pcode,date,rainfall,district
21UGA013005,2015-05-12,14.44287443,Katakwi
21UGA013005,2015-05-13,6.654337621,Katakwi
21UGA013005,2015-05-14,0,Katakwi
21UGA013005,2015-05-15,0,Katakwi
21UGA013005,2015-05-16,3.697444081,Katakwi
21UGA013005,2015-05-17,13.3110199,Katakwi
21UGA013005,2015-05-18,9.425573206,Katakwi
21UGA013005,2015-05-19,6.734583735,Katakwi
21UGA013005,2015-05-20,4.602032757,Katakwi
21UGA013005,2015-05-21,0,Katakwi
21UGA013005,2015-05-22,0,Katakwi
21UGA013005,2015-05-23,12.17434545,Katakwi
21UGA013005,2015-05-24,15.56705341,Katakwi
21UGA013005,2015-05-25,10.73839068,Katakwi
21UGA013005,2015-05-26,9.80101614,Katakwi
21UGA013005,2015-05-27,9.588438416,Katakwi
21UGA013005,2015-05-28,8.503917646,Katakwi
21UGA013005,2015-05-29,13.45897055,Katakwi
21UGA013005,2015-05-30,15.68037267,Katakwi
21UGA013005,2015-05-31,10.1545382,Katakwi
21UGA013005,2015-06-01,35.03080864,Katakwi
21UGA013005,2015-06-02,16.85059137,Katakwi
21UGA013005,2015-06-03,23.64361391,Katakwi
21UGA013005,2015-06-04,29.68326683,Katakwi
21UGA013005,2015-06-05,20.22211437,Katakwi
21UGA013005,2015-06-06,14.60052152,Katakwi
21UGA013005,2015-06-07,0,Katakwi
21UGA013005,2015-06-08,14.90659466,Katakwi
21UGA013005,2015-06-09,12.84962277,Katakwi
21UGA013005,2015-06-10,14.1959096,Katakwi
21UGA013005,2015-06-11,14.20617914,Katakwi
21UGA013005,2015-06-12,9.402915478,Katakwi
21UGA013005,2015-06-13,16.40883532,Katakwi
21UGA013005,2015-06-14,14.93901086,Katakwi
21UGA013005,2015-06-15,17.74677906,Katakwi
21UGA013005,2015-06-16,27.75093737,Katakwi
21UGA013005,2015-06-17,24.7644269,Katakwi
21UGA013005,2015-06-18,41.594104,Katakwi
21UGA013005,2015-06-19,19.09386854,Katakwi
21UGA013005,2015-06-20,33.10566101,Katakwi
21UGA013005,2015-06-21,0,Katakwi
21UGA013005,2015-06-22,8.229325294,Katakwi
21UGA013005,2015-06-23,12.0777699,Katakwi
21UGA013005,2015-06-24,4.406553483,Katakwi
21UGA013005,2015-06-25,17.91826086,Katakwi
21UGA013005,2015-06-26,8.186305237,Katakwi
21UGA013005,2015-06-27,5.071091104,Katakwi
21UGA013005,2015-06-28,0,Katakwi
21UGA013005,2015-06-29,0,Katakwi
21UGA013005,2015-06-30,13.14831519,Katakwi
21UGA013005,2015-07-01,0,Katakwi
21UGA013005,2015-07-02,4.125981545,Katakwi
21UGA013005,2015-07-03,0,Katakwi
21UGA013005,2015-07-04,0,Katakwi
21UGA013005,2015-07-05,0,Katakwi
21UGA013005,2015-07-06,0,Katakwi
21UGA013005,2015-07-07,0,Katakwi
21UGA013005,2015-07-08,0,Katakwi
21UGA013005,2015-07-09,0,Katakwi
21UGA013005,2015-07-10,0,Katakwi
21UGA013005,2015-07-11,0,Katakwi
21UGA013005,2015-07-12,0,Katakwi
21UGA013005,2015-07-13,0,Katakwi
21UGA013005,2015-07-14,0,Katakwi
21UGA013005,2015-07-15,0,Katakwi
21UGA013005,2015-07-16,0,Katakwi
21UGA013005,2015-07-17,0,Katakwi
21UGA013005,2015-07-18,21.4321559,Katakwi
21UGA013005,2015-07-19,7.042806387,Katakwi
21UGA013005,2015-07-20,10.22463994,Katakwi
21UGA013005,2015-07-21,15.11688547,Katakwi
21UGA013005,2015-07-22,20.06614332,Katakwi
21UGA013005,2015-07-23,24.92022457,Katakwi
21UGA013005,2015-07-24,7.539667606,Katakwi
21UGA013005,2015-07-25,26.12885504,Katakwi
21UGA013005,2015-07-26,46.2494072,Katakwi
21UGA013005,2015-07-27,37.0607666,Katakwi
21UGA013005,2015-07-28,20.30015602,Katakwi
21UGA013005,2015-07-29,25.37027845,Katakwi
21UGA013005,2015-07-30,25.39452991,Katakwi
21UGA013005,2015-07-31,25.26249781,Katakwi
21UGA013005,2015-08-01,13.38917689,Katakwi
21UGA013005,2015-08-02,21.35600681,Katakwi
21UGA013005,2015-08-03,0,Katakwi
21UGA013005,2015-08-04,0,Katakwi
21UGA013005,2015-08-05,12.20102291,Katakwi
21UGA013005,2015-08-06,9.219138002,Katakwi
21UGA013005,2015-08-07,0,Katakwi
21UGA013005,2015-08-08,7.213949633,Katakwi
21UGA013005,2015-08-09,7.650737119,Katakwi
21UGA013005,2015-08-10,0,Katakwi
21UGA013005,2015-08-11,0,Katakwi
21UGA013005,2015-08-12,0,Katakwi
21UGA013005,2015-08-13,0,Katakwi
21UGA013005,2015-08-14,0,Katakwi
21UGA013005,2015-08-15,9.751609516,Katakwi
21UGA013005,2015-08-16,24.6923152,Katakwi
21UGA013005,2015-08-17,14.80139923,Katakwi
21UGA013005,2015-08-18,26.75105133,Katakwi
21UGA013005,2015-08-19,14.06766744,Katakwi
21UGA013005,2015-08-20,32.58468094,Katakwi
21UGA013005,2015-08-21,29.63354912,Katakwi
21UGA013005,2015-08-22,20.89522467,Katakwi
21UGA013005,2015-08-23,20.33023214,Katakwi
21UGA013005,2015-08-24,0,Katakwi
21UGA013005,2015-08-25,0,Katakwi
21UGA013005,2015-08-26,0,Katakwi
21UGA013005,2015-08-27,0,Katakwi
21UGA013005,2015-08-28,0,Katakwi
21UGA013005,2015-08-29,0,Katakwi
21UGA013005,2015-08-30,19.51125584,Katakwi
21UGA013005,2015-08-31,11.94598684,Katakwi
21UGA013005,2015-09-01,11.33268108,Katakwi
21UGA013005,2015-09-02,13.95379167,Katakwi
21UGA013005,2015-09-03,43.7265625,Katakwi
21UGA013005,2015-09-04,13.97268348,Katakwi
21UGA013005,2015-09-05,7.482721543,Katakwi
21UGA013005,2015-09-06,32.10217867,Katakwi
21UGA013005,2015-09-07,0,Katakwi
21UGA013005,2015-09-08,22.31197968,Katakwi
21UGA013005,2015-09-09,0,Katakwi
21UGA013005,2015-09-10,0,Katakwi
21UGA013005,2015-09-11,0,Katakwi
21UGA013005,2015-09-12,0,Katakwi
21UGA013005,2015-09-13,13.02275887,Katakwi
21UGA013005,2015-09-14,9.770701981,Katakwi
21UGA013005,2015-09-15,0,Katakwi
21UGA013005,2015-09-16,0,Katakwi
21UGA013005,2015-09-17,0,Katakwi
21UGA013005,2015-09-18,15.34615059,Katakwi
21UGA013005,2015-09-19,18.44334383,Katakwi
21UGA013005,2015-09-20,1.010230732,Katakwi
21UGA013005,2015-09-21,8.730988836,Katakwi
21UGA013005,2015-09-22,21.08071537,Katakwi
21UGA013005,2015-09-23,16.48790951,Katakwi
21UGA013005,2015-09-24,2.456125927,Katakwi
21UGA013005,2015-09-25,13.86705866,Katakwi
21UGA013005,2015-09-26,0,Katakwi
21UGA013005,2015-09-27,6.178930378,Katakwi
21UGA013005,2015-09-28,7.938227892,Katakwi
21UGA013005,2015-09-29,0,Katakwi
21UGA013005,2015-09-30,0,Katakwi
21UGA013005,2015-10-01,9.583930826,Katakwi
21UGA013005,2015-10-02,2.776098669,Katakwi
21UGA013005,2015-10-03,0,Katakwi
21UGA013005,2015-10-04,0,Katakwi
21UGA013005,2015-10-05,0,Katakwi
21UGA013005,2015-10-06,0,Katakwi
21UGA013005,2015-10-07,0,Katakwi
21UGA013005,2015-10-08,0,Katakwi
21UGA013005,2015-10-09,0,Katakwi
21UGA013005,2015-10-10,9.8205585,Katakwi
21UGA013005,2015-10-11,14.19382701,Katakwi
21UGA013005,2015-10-12,14.8472167,Katakwi
21UGA013005,2015-10-13,9.600560331,Katakwi
21UGA013005,2015-10-14,14.15770731,Katakwi
21UGA013005,2015-10-15,10.61046433,Katakwi
21UGA013005,2015-10-16,14.304814,Katakwi
21UGA013005,2015-10-17,8.169908428,Katakwi
21UGA013005,2015-10-18,18.6059495,Katakwi
21UGA013005,2015-10-19,18.55693445,Katakwi
21UGA013005,2015-10-20,8.137489748,Katakwi
21UGA013005,2015-10-21,12.48684244,Katakwi
21UGA013005,2015-10-22,11.98545623,Katakwi
21UGA013005,2015-10-23,37.27251396,Katakwi
21UGA013005,2015-10-24,11.81104021,Katakwi
21UGA013005,2015-10-25,28.51365709,Katakwi
21UGA013005,2015-10-26,14.65140142,Katakwi
21UGA013005,2015-10-27,29.76344032,Katakwi
21UGA013005,2015-10-28,21.44247112,Katakwi
21UGA013005,2015-10-29,32.18189907,Katakwi
21UGA013005,2015-10-30,34.31304131,Katakwi
21UGA013005,2015-10-31,9.745657539,Katakwi
21UGA013005,2015-11-01,26.2016696,Katakwi
21UGA013005,2015-11-02,0,Katakwi
21UGA013005,2015-11-03,22.61030264,Katakwi
21UGA013005,2015-11-04,23.5649828,Katakwi
21UGA013005,2015-11-05,21.52474432,Katakwi
21UGA013005,2015-11-06,3.562813413,Katakwi
21UGA013005,2015-11-07,28.61963387,Katakwi
21UGA013005,2015-11-08,13.67644277,Katakwi
21UGA013005,2015-11-09,21.39291201,Katakwi
21UGA013005,2015-11-10,19.69311228,Katakwi
21UGA013005,2015-11-11,11.90645714,Katakwi
21UGA013005,2015-11-12,8.441155195,Katakwi
21UGA013005,2015-11-13,3.074060786,Katakwi
21UGA013005,2015-11-14,0,Katakwi
21UGA013005,2015-11-15,0,Katakwi
21UGA013005,2015-11-16,18.25172596,Katakwi
21UGA013005,2015-11-17,14.58544025,Katakwi
21UGA013005,2015-11-18,11.25577192,Katakwi
21UGA013005,2015-11-19,0,Katakwi
21UGA013005,2015-11-20,0,Katakwi
21UGA013005,2015-11-21,18.17725267,Katakwi
21UGA013005,2015-11-22,0,Katakwi
21UGA013005,2015-11-23,0,Katakwi
21UGA013005,2015-11-24,0,Katakwi
21UGA013005,2015-11-25,0,Katakwi
21UGA013005,2015-11-26,16.12057519,Katakwi
21UGA013005,2015-11-27,4.776242828,Katakwi
21UGA013005,2015-11-28,0,Katakwi
21UGA013005,2015-11-29,0.294815803,Katakwi
21UGA013005,2015-11-30,1.315522456,Katakwi
21UGA013005,2015-12-01,6.273445368,Katakwi
21UGA013005,2015-12-02,15.90649476,Katakwi
21UGA013005,2015-12-03,20.91169271,Katakwi
21UGA013005,2015-12-04,0,Katakwi
21UGA013005,2015-12-05,10.58688512,Katakwi
21UGA013005,2015-12-06,15.37445245,Katakwi
21UGA013005,2015-12-07,17.1905735,Katakwi
21UGA013005,2015-12-08,16.62833672,Katakwi
21UGA013005,2015-12-09,13.11959276,Katakwi
21UGA013005,2015-12-10,0,Katakwi
21UGA013005,2015-12-11,0,Katakwi
21UGA013005,2015-12-12,15.83658376,Katakwi
21UGA013005,2015-12-13,9.734908438,Katakwi
21UGA013005,2015-12-14,0,Katakwi
21UGA013005,2015-12-15,0,Katakwi
21UGA013005,2015-12-16,0,Katakwi
21UGA013005,2015-12-17,4.458983183,Katakwi
21UGA013005,2015-12-18,12.88867655,Katakwi
21UGA013005,2015-12-19,0,Katakwi
21UGA013005,2015-12-20,1.904763794,Katakwi
21UGA013005,2015-12-21,0,Katakwi
21UGA013005,2015-12-22,0,Katakwi
21UGA013005,2015-12-23,0,Katakwi
21UGA013005,2015-12-24,0,Katakwi
21UGA013005,2015-12-25,0,Katakwi
21UGA013005,2015-12-26,5.59404285,Katakwi
21UGA013005,2015-12-27,8.971521902,Katakwi
21UGA013005,2015-12-28,0,Katakwi
21UGA013005,2015-12-29,0,Katakwi
21UGA013005,2015-12-30,0,Katakwi
21UGA013005,2015-12-31,0,Katakwi
21UGA013005,2016-01-01,0,Katakwi
21UGA013005,2016-01-02,0,Katakwi
21UGA013005,2016-01-03,0,Katakwi
21UGA013005,2016-01-04,0,Katakwi
21UGA013005,2016-01-05,0,Katakwi
21UGA013005,2016-01-06,0,Katakwi
21UGA013005,2016-01-07,0,Katakwi
21UGA013005,2016-01-08,0,Katakwi
21UGA013005,2016-01-09,0,Katakwi
21UGA013005,2016-01-10,3.862082422,Katakwi
21UGA013005,2016-01-11,0,Katakwi
21UGA013005,2016-01-12,3.515093434,Katakwi
21UGA013005,2016-01-13,0,Katakwi
21UGA013005,2016-01-14,4.503869677,Katakwi
21UGA013005,2016-01-15,6.293769026,Katakwi
21UGA013005,2016-01-16,5.215911674,Katakwi
21UGA013005,2016-01-17,11.37349119,Katakwi
21UGA013005,2016-01-18,7.854275227,Katakwi
21UGA013005,2016-01-19,7.871400571,Katakwi
21UGA013005,2016-01-20,9.195173645,Katakwi
21UGA013005,2016-01-21,0,Katakwi
21UGA013005,2016-01-22,0,Katakwi
21UGA013005,2016-01-23,0,Katakwi
21UGA013005,2016-01-24,0,Katakwi
21UGA013005,2016-01-25,0,Katakwi
21UGA013005,2016-01-26,0,Katakwi
21UGA013005,2016-01-27,0,Katakwi
21UGA013005,2016-01-28,0,Katakwi
21UGA013005,2016-01-29,0,Katakwi
21UGA013005,2016-01-30,0,Katakwi
21UGA013005,2016-01-31,0,Katakwi
21UGA013005,2016-02-01,0,Katakwi
21UGA013005,2016-02-02,4.500503826,Katakwi
21UGA013005,2016-02-03,0,Katakwi
21UGA013005,2016-02-04,0,Katakwi
21UGA013005,2016-02-05,0,Katakwi
21UGA013005,2016-02-06,0,Katakwi
21UGA013005,2016-02-07,0,Katakwi
21UGA013005,2016-02-08,0,Katakwi
21UGA013005,2016-02-09,0,Katakwi
21UGA013005,2016-02-10,0,Katakwi
21UGA013005,2016-02-11,5.897479534,Katakwi
21UGA013005,2016-02-12,0,Katakwi
21UGA013005,2016-02-13,0,Katakwi
21UGA013005,2016-02-14,0,Katakwi
21UGA013005,2016-02-15,0,Katakwi
21UGA013005,2016-02-16,2.807738626,Katakwi
21UGA013005,2016-02-17,0,Katakwi
21UGA013005,2016-02-18,6.608459854,Katakwi
21UGA013005,2016-02-19,0,Katakwi
21UGA013005,2016-02-20,0,Katakwi
21UGA013005,2016-02-21,4.708714843,Katakwi
21UGA013005,2016-02-22,4.924845815,Katakwi
21UGA013005,2016-02-23,4.701155901,Katakwi
21UGA013005,2016-02-24,5.038689566,Katakwi
21UGA013005,2016-02-25,3.076386476,Katakwi
21UGA013005,2016-02-26,5.138144469,Katakwi
21UGA013005,2016-02-27,0,Katakwi
21UGA013005,2016-02-28,0,Katakwi
21UGA013005,2016-02-29,0,Katakwi
21UGA013005,2016-03-01,0,Katakwi
21UGA013005,2016-03-02,2.784615445,Katakwi
21UGA013005,2016-03-03,6.54684093,Katakwi
21UGA013005,2016-03-04,0,Katakwi
21UGA013005,2016-03-05,0,Katakwi
21UGA013005,2016-03-06,1.596662843,Katakwi
21UGA013005,2016-03-07,1.143537569,Katakwi
21UGA013005,2016-03-08,11.62053709,Katakwi
21UGA013005,2016-03-09,18.20964546,Katakwi
21UGA013005,2016-03-10,1.550171542,Katakwi
21UGA013005,2016-03-11,0,Katakwi
21UGA013005,2016-03-12,0,Katakwi
21UGA013005,2016-03-13,0,Katakwi
21UGA013005,2016-03-14,-3.985226452,Katakwi
21UGA013005,2016-03-15,-3.528627133,Katakwi
21UGA013005,2016-03-16,0,Katakwi
21UGA013005,2016-03-17,-4.113730741,Katakwi
21UGA013005,2016-03-18,5.692587876,Katakwi
21UGA013005,2016-03-19,0,Katakwi
21UGA013005,2016-03-20,0,Katakwi
21UGA013005,2016-03-21,0,Katakwi
21UGA013005,2016-03-22,12.36655321,Katakwi
21UGA013005,2016-03-23,9.777194262,Katakwi
21UGA013005,2016-03-24,0,Katakwi
21UGA013005,2016-03-25,0,Katakwi
21UGA013005,2016-03-26,0,Katakwi
21UGA013005,2016-03-27,-4.682438636,Katakwi
21UGA013005,2016-03-28,0,Katakwi
21UGA013005,2016-03-29,0,Katakwi
21UGA013005,2016-03-30,2.400480402,Katakwi
21UGA013005,2016-03-31,4.221235132,Katakwi
21UGA013005,2016-04-01,30.41072683,Katakwi
21UGA013005,2016-04-02,12.45627871,Katakwi
21UGA013005,2016-04-03,18.52900667,Katakwi
21UGA013005,2016-04-04,34.25729027,Katakwi
21UGA013005,2016-04-05,7.531483006,Katakwi
21UGA013005,2016-04-06,7.756635475,Katakwi
21UGA013005,2016-04-07,13.63179741,Katakwi
21UGA013005,2016-04-08,14.1086308,Katakwi
21UGA013005,2016-04-09,18.16953926,Katakwi
21UGA013005,2016-04-10,23.52506485,Katakwi
21UGA013005,2016-04-11,11.09048767,Katakwi
21UGA013005,2016-04-12,9.871669626,Katakwi
21UGA013005,2016-04-13,26.05033226,Katakwi
21UGA013005,2016-04-14,17.60228252,Katakwi
21UGA013005,2016-04-15,26.12395897,Katakwi
21UGA013005,2016-04-16,17.36849127,Katakwi
21UGA013005,2016-04-17,18.27056141,Katakwi
21UGA013005,2016-04-18,12.08627553,Katakwi
21UGA013005,2016-04-19,8.138421535,Katakwi
21UGA013005,2016-04-20,8.224718571,Katakwi
21UGA013005,2016-04-21,0,Katakwi
21UGA013005,2016-04-22,0,Katakwi
21UGA013005,2016-04-23,0,Katakwi
21UGA013005,2016-04-24,15.25969563,Katakwi
21UGA013005,2016-04-25,12.92031431,Katakwi
21UGA013005,2016-04-26,18.21599112,Katakwi
21UGA013005,2016-04-27,11.43243189,Katakwi
21UGA013005,2016-04-28,6.114593124,Katakwi
21UGA013005,2016-04-29,0,Katakwi
21UGA013005,2016-04-30,27.30737238,Katakwi
21UGA013005,2016-05-01,11.17095127,Katakwi
21UGA013005,2016-05-02,9.736508512,Katakwi
21UGA013005,2016-05-03,16.99647455,Katakwi
21UGA013005,2016-05-04,9.477431917,Katakwi
21UGA013005,2016-05-05,16.06803989,Katakwi
21UGA013005,2016-05-06,30.04154358,Katakwi
21UGA013005,2016-05-07,12.37595787,Katakwi
21UGA013005,2016-05-08,10.40742083,Katakwi
21UGA013005,2016-05-09,16.80746536,Katakwi
21UGA013005,2016-05-10,27.30010996,Katakwi
21UGA013005,2016-05-11,17.0899128,Katakwi
21UGA013005,2016-05-12,5.959050441,Katakwi
21UGA013005,2016-05-13,9.475778055,Katakwi
21UGA013005,2016-05-14,4.806261706,Katakwi
21UGA013005,2016-05-15,7.02879374,Katakwi
21UGA013005,2016-05-16,0,Katakwi
21UGA013005,2016-05-17,7.365380216,Katakwi
21UGA013005,2016-05-18,16.9797925,Katakwi
21UGA013005,2016-05-19,16.29530754,Katakwi
21UGA013005,2016-05-20,24.20460567,Katakwi
21UGA013005,2016-05-21,16.77088995,Katakwi
21UGA013005,2016-05-22,0,Katakwi
21UGA013005,2016-05-23,0,Katakwi
21UGA013005,2016-05-24,0,Katakwi
21UGA013005,2016-05-25,0,Katakwi
21UGA013005,2016-05-26,0,Katakwi
21UGA013005,2016-05-27,0,Katakwi
21UGA013005,2016-05-28,0,Katakwi
21UGA013005,2016-05-29,0,Katakwi
21UGA013005,2016-05-30,0,Katakwi
21UGA013005,2016-05-31,0,Katakwi
21UGA013005,2016-06-01,0,Katakwi
21UGA013005,2016-06-02,0,Katakwi
21UGA013005,2016-06-03,0,Katakwi
21UGA013005,2016-06-04,0,Katakwi
21UGA013005,2016-06-05,0,Katakwi
21UGA013005,2016-06-06,0,Katakwi
21UGA013005,2016-06-07,0,Katakwi
21UGA013005,2016-06-08,0,Katakwi
21UGA013005,2016-06-09,10.77296157,Katakwi
21UGA013005,2016-06-10,0,Katakwi
21UGA013005,2016-06-11,0,Katakwi
21UGA013005,2016-06-12,0,Katakwi
21UGA013005,2016-06-13,0,Katakwi
21UGA013005,2016-06-14,0,Katakwi
21UGA013005,2016-06-15,9.753368235,Katakwi
21UGA013005,2016-06-16,12.75598812,Katakwi
21UGA013005,2016-06-17,29.48860283,Katakwi
21UGA013005,2016-06-18,16.4827775,Katakwi
21UGA013005,2016-06-19,43.23017101,Katakwi
21UGA013005,2016-06-20,12.1399333,Katakwi
21UGA013005,2016-06-21,24.26658993,Katakwi
21UGA013005,2016-06-22,20.6589817,Katakwi
21UGA013005,2016-06-23,27.19193277,Katakwi
21UGA013005,2016-06-24,21.54194422,Katakwi
21UGA013005,2016-06-25,17.52366638,Katakwi
21UGA013005,2016-06-26,1.800728154,Katakwi
21UGA013005,2016-06-27,20.16644897,Katakwi
21UGA013005,2016-06-28,0,Katakwi
21UGA013005,2016-06-29,0,Katakwi
21UGA013005,2016-06-30,0,Katakwi
21UGA013005,2016-07-01,17.09274998,Katakwi
21UGA013005,2016-07-02,0,Katakwi
21UGA013005,2016-07-03,14.29920039,Katakwi
21UGA013005,2016-07-04,4.468144894,Katakwi
21UGA013005,2016-07-05,6.60317781,Katakwi
21UGA013005,2016-07-06,0,Katakwi
21UGA013005,2016-07-07,23.72030306,Katakwi
21UGA013005,2016-07-08,14.07346039,Katakwi
21UGA013005,2016-07-09,14.61362939,Katakwi
21UGA013005,2016-07-10,10.77587852,Katakwi
21UGA013005,2016-07-11,8.844939852,Katakwi
21UGA013005,2016-07-12,18.33075218,Katakwi
21UGA013005,2016-07-13,0,Katakwi
21UGA013005,2016-07-14,0,Katakwi
21UGA013005,2016-07-15,0,Katakwi
21UGA013005,2016-07-16,0,Katakwi
21UGA013005,2016-07-17,0,Katakwi
21UGA013005,2016-07-18,10.25937867,Katakwi
21UGA013005,2016-07-19,0.180203962,Katakwi
21UGA013005,2016-07-20,5.585929966,Katakwi
21UGA013005,2016-07-21,0,Katakwi
21UGA013005,2016-07-22,32.04163551,Katakwi
21UGA013005,2016-07-23,31.52308969,Katakwi
21UGA013005,2016-07-24,13.52044554,Katakwi
21UGA013005,2016-07-25,20.85295115,Katakwi
21UGA013005,2016-07-26,19.48706837,Katakwi
21UGA013005,2016-07-27,23.32826004,Katakwi
21UGA013005,2016-07-28,20.87585545,Katakwi
21UGA013005,2016-07-29,13.46124916,Katakwi
21UGA013005,2016-07-30,25.42557297,Katakwi
21UGA013005,2016-07-31,42.42406673,Katakwi
21UGA013005,2016-08-01,7.631361032,Katakwi
21UGA013005,2016-08-02,9.071911526,Katakwi
21UGA013005,2016-08-03,18.03009052,Katakwi
21UGA013005,2016-08-04,28.96477032,Katakwi
21UGA013005,2016-08-05,16.65591393,Katakwi
21UGA013005,2016-08-06,0,Katakwi
21UGA013005,2016-08-07,15.98007679,Katakwi
21UGA013005,2016-08-08,40.26608715,Katakwi
21UGA013005,2016-08-09,40.73665504,Katakwi
21UGA013005,2016-08-10,0,Katakwi
21UGA013005,2016-08-11,0,Katakwi
21UGA013005,2016-08-12,7.626598167,Katakwi
21UGA013005,2016-08-13,9.030951977,Katakwi
21UGA013005,2016-08-14,0,Katakwi
21UGA013005,2016-08-15,0,Katakwi
21UGA013005,2016-08-16,0,Katakwi
21UGA013005,2016-08-17,0,Katakwi
21UGA013005,2016-08-18,0,Katakwi
21UGA013005,2016-08-19,0,Katakwi
21UGA013005,2016-08-20,0,Katakwi
21UGA013005,2016-08-21,13.4511941,Katakwi
21UGA013005,2016-08-22,11.07049322,Katakwi
21UGA013005,2016-08-23,27.68183603,Katakwi
21UGA013005,2016-08-24,6.481175995,Katakwi
21UGA013005,2016-08-25,0,Katakwi
21UGA013005,2016-08-26,8.327590513,Katakwi
21UGA013005,2016-08-27,0,Katakwi
21UGA013005,2016-08-28,0,Katakwi
21UGA013005,2016-08-29,0,Katakwi
21UGA013005,2016-08-30,0,Katakwi
21UGA013005,2016-08-31,0,Katakwi
21UGA013005,2016-09-01,0,Katakwi
21UGA013005,2016-09-02,0,Katakwi
21UGA013005,2016-09-03,2.505486465,Katakwi
21UGA013005,2016-09-04,7.461050558,Katakwi
21UGA013005,2016-09-05,0,Katakwi
21UGA013005,2016-09-06,0,Katakwi
21UGA013005,2016-09-07,3.388665318,Katakwi
21UGA013005,2016-09-08,6.52195766,Katakwi
21UGA013005,2016-09-09,9.873437405,Katakwi
21UGA013005,2016-09-10,0,Katakwi
21UGA013005,2016-09-11,0,Katakwi
21UGA013005,2016-09-12,4.109882283,Katakwi
21UGA013005,2016-09-13,10.82916808,Katakwi
21UGA013005,2016-09-14,19.21647997,Katakwi
21UGA013005,2016-09-15,10.95692487,Katakwi
21UGA013005,2016-09-16,0,Katakwi
21UGA013005,2016-09-17,11.66042128,Katakwi
21UGA013005,2016-09-18,14.6338552,Katakwi
21UGA013005,2016-09-19,20.4412219,Katakwi
21UGA013005,2016-09-20,9.455023336,Katakwi
21UGA013005,2016-09-21,0.403252888,Katakwi
21UGA013005,2016-09-22,0,Katakwi
21UGA013005,2016-09-23,0,Katakwi
21UGA013005,2016-09-24,21.50221119,Katakwi
21UGA013005,2016-09-25,12.13506713,Katakwi
21UGA013005,2016-09-26,17.40528994,Katakwi
21UGA013005,2016-09-27,14.75970025,Katakwi
21UGA013005,2016-09-28,6.437822461,Katakwi
21UGA013005,2016-09-29,5.738976049,Katakwi
21UGA013005,2016-09-30,2.807322299,Katakwi
21UGA013005,2016-10-01,7.016846704,Katakwi
21UGA013005,2016-10-02,26.72854834,Katakwi
21UGA013005,2016-10-03,18.00873795,Katakwi
21UGA013005,2016-10-04,11.9381073,Katakwi
21UGA013005,2016-10-05,12.23209972,Katakwi
21UGA013005,2016-10-06,0,Katakwi
21UGA013005,2016-10-07,0,Katakwi
21UGA013005,2016-10-08,0,Katakwi
21UGA013005,2016-10-09,0,Katakwi
21UGA013005,2016-10-10,0,Katakwi
21UGA013005,2016-10-11,0,Katakwi
21UGA013005,2016-10-12,0,Katakwi
21UGA013005,2016-10-13,0,Katakwi
21UGA013005,2016-10-14,0,Katakwi
21UGA013005,2016-10-15,0,Katakwi
21UGA013005,2016-10-16,0,Katakwi
21UGA013005,2016-10-17,0,Katakwi
21UGA013005,2016-10-18,7.039843297,Katakwi
21UGA013005,2016-10-19,7.342230988,Katakwi
21UGA013005,2016-10-20,10.62114625,Katakwi
21UGA013005,2016-10-21,18.40997295,Katakwi
21UGA013005,2016-10-22,15.39185286,Katakwi
21UGA013005,2016-10-23,7.745087647,Katakwi
21UGA013005,2016-10-24,10.01834674,Katakwi
21UGA013005,2016-10-25,8.992222261,Katakwi
21UGA013005,2016-10-26,17.20874834,Katakwi
21UGA013005,2016-10-27,14.23774261,Katakwi
21UGA013005,2016-10-28,7.583801413,Katakwi
21UGA013005,2016-10-29,0,Katakwi
21UGA013005,2016-10-30,0,Katakwi
21UGA013005,2016-10-31,0,Katakwi
21UGA013005,2016-11-01,0,Katakwi
21UGA013005,2016-11-02,0,Katakwi
21UGA013005,2016-11-03,7.423392653,Katakwi
21UGA013005,2016-11-04,3.289327049,Katakwi
21UGA013005,2016-11-05,4.892942166,Katakwi
21UGA013005,2016-11-06,1.802332985,Katakwi
21UGA013005,2016-11-07,12.57316966,Katakwi
21UGA013005,2016-11-08,6.906088877,Katakwi
21UGA013005,2016-11-09,0,Katakwi
21UGA013005,2016-11-10,0,Katakwi
21UGA013005,2016-11-11,0.552546799,Katakwi
21UGA013005,2016-11-12,0,Katakwi
21UGA013005,2016-11-13,0,Katakwi
21UGA013005,2016-11-14,0,Katakwi
21UGA013005,2016-11-15,0,Katakwi
21UGA013005,2016-11-16,3.260371673,Katakwi
21UGA013005,2016-11-17,4.910456824,Katakwi
21UGA013005,2016-11-18,0,Katakwi
21UGA013005,2016-11-19,4.861008382,Katakwi
21UGA013005,2016-11-20,0,Katakwi
21UGA013005,2016-11-21,0,Katakwi
21UGA013005,2016-11-22,0,Katakwi
21UGA013005,2016-11-23,9.369608498,Katakwi
21UGA013005,2016-11-24,12.03308396,Katakwi
21UGA013005,2016-11-25,17.22965631,Katakwi
21UGA013005,2016-11-26,3.821786356,Katakwi
21UGA013005,2016-11-27,6.035309362,Katakwi
21UGA013005,2016-11-28,0,Katakwi
21UGA013005,2016-11-29,0,Katakwi
21UGA013005,2016-11-30,0,Katakwi
21UGA013005,2016-12-01,0,Katakwi
21UGA013005,2016-12-02,0,Katakwi
21UGA013005,2016-12-03,0,Katakwi
21UGA013005,2016-12-04,0,Katakwi
21UGA013005,2016-12-05,0,Katakwi
