index,placeCode,value,countryCodeISO3,indicator,adminLevel
1474,PH157005000,0.471206153,PHL,vulnerable_group,3
1475,PH157006000,0.609927165,PHL,vulnerable_group,3
1476,PH157007000,0.714761661,PHL,vulnerable_group,3
1477,PH157008000,0.989769821,PHL,vulnerable_group,3
1478,PH157009000,0.489803999,PHL,vulnerable_group,3
1479,PH157010000,0.653459119,PHL,vulnerable_group,3
1480,PH157011000,0.618158568,PHL,vulnerable_group,3
1481,PH160201000,0.307900512,PHL,vulnerable_group,3
1482,PH160202000,0.196073201,PHL,vulnerable_group,3
1483,PH160203000,0.233842038,PHL,vulnerable_group,3
1484,PH160204000,0.372947277,PHL,vulnerable_group,3
1485,PH160205000,0.420805632,PHL,vulnerable_group,3
1486,PH160206000,0.367230234,PHL,vulnerable_group,3
1487,PH160207000,0.527266289,PHL,vulnerable_group,3
1488,PH160208000,0.226233184,PHL,vulnerable_group,3
1489,PH160209000,0.24551162,PHL,vulnerable_group,3
1490,PH160210000,0.364061456,PHL,vulnerable_group,3
1491,PH160211000,0.366216216,PHL,vulnerable_group,3
1492,PH160212000,0.312392427,PHL,vulnerable_group,3
1493,PH160301000,0.279837775,PHL,vulnerable_group,3
1494,PH160302000,0.401377953,PHL,vulnerable_group,3
1495,PH160303000,0.395409722,PHL,vulnerable_group,3
1496,PH160304000,0.368852459,PHL,vulnerable_group,3
1497,PH160305000,0.37643903,PHL,vulnerable_group,3
1498,PH160306000,0.36697649,PHL,vulnerable_group,3
1499,PH160307000,0.320619785,PHL,vulnerable_group,3
1500,PH160308000,0.233581825,PHL,vulnerable_group,3
1501,PH160309000,0.452736318,PHL,vulnerable_group,3
1502,PH160310000,0.408337605,PHL,vulnerable_group,3
1503,PH160311000,0.443887531,PHL,vulnerable_group,3
1504,PH160312000,0.398710006,PHL,vulnerable_group,3
1505,PH160313000,0.419993578,PHL,vulnerable_group,3
1506,PH160314000,0.491706876,PHL,vulnerable_group,3
1507,PH166701000,0.363315697,PHL,vulnerable_group,3
1508,PH166702000,0.34870414,PHL,vulnerable_group,3
1509,PH166704000,0.432967033,PHL,vulnerable_group,3
1510,PH166706000,0.280655465,PHL,vulnerable_group,3
1511,PH166707000,0.377656463,PHL,vulnerable_group,3
1512,PH166708000,0.37692703,PHL,vulnerable_group,3
1513,PH166710000,0.395100339,PHL,vulnerable_group,3
1514,PH166711000,0.294223421,PHL,vulnerable_group,3
1515,PH166714000,0.344937773,PHL,vulnerable_group,3
1516,PH166715000,0.286322645,PHL,vulnerable_group,3
1517,PH166716000,0.348066298,PHL,vulnerable_group,3
1518,PH166717000,0.296549368,PHL,vulnerable_group,3
1519,PH166718000,0.400337838,PHL,vulnerable_group,3
1520,PH166719000,0.351265823,PHL,vulnerable_group,3
1521,PH166720000,0.393900889,PHL,vulnerable_group,3
1522,PH166721000,0.374873354,PHL,vulnerable_group,3
1523,PH166722000,0.342876854,PHL,vulnerable_group,3
1524,PH166723000,0.43864822,PHL,vulnerable_group,3
1525,PH166724000,0.223302094,PHL,vulnerable_group,3
1526,PH166725000,0.362978837,PHL,vulnerable_group,3
1527,PH166727000,0.288598944,PHL,vulnerable_group,3
1528,PH166801000,0.3170247,PHL,vulnerable_group,3
1529,PH166802000,0.422222222,PHL,vulnerable_group,3
1530,PH166803000,0.282311951,PHL,vulnerable_group,3
1531,PH166804000,0.275063672,PHL,vulnerable_group,3
1532,PH166805000,0.275143678,PHL,vulnerable_group,3
1533,PH166806000,0.32238548,PHL,vulnerable_group,3
1534,PH166807000,0.281631021,PHL,vulnerable_group,3
1535,PH166808000,0.388636364,PHL,vulnerable_group,3
1536,PH166809000,0.484114286,PHL,vulnerable_group,3
1537,PH166810000,0.403160603,PHL,vulnerable_group,3
1538,PH166811000,0.365173969,PHL,vulnerable_group,3
1539,PH166812000,0.532089017,PHL,vulnerable_group,3
1540,PH166813000,0.276967096,PHL,vulnerable_group,3
1541,PH166814000,0.36695747,PHL,vulnerable_group,3
1542,PH166815000,0.329595427,PHL,vulnerable_group,3
1543,PH166816000,0.449355898,PHL,vulnerable_group,3
1544,PH166817000,0.353450349,PHL,vulnerable_group,3
1545,PH166818000,0.399006623,PHL,vulnerable_group,3
1546,PH166819000,0.256117862,PHL,vulnerable_group,3
1547,PH168501000,0.239833924,PHL,vulnerable_group,3
1548,PH168502000,0.378921963,PHL,vulnerable_group,3
1549,PH168503000,0.444290976,PHL,vulnerable_group,3
1550,PH168504000,0.404239586,PHL,vulnerable_group,3
1551,PH168505000,0.358617594,PHL,vulnerable_group,3
1552,PH168506000,0.27056962,PHL,vulnerable_group,3
1553,PH168507000,0.365959761,PHL,vulnerable_group,3
1554,PH174001000,0.172620929,PHL,vulnerable_group,3
1555,PH174002000,0.334902995,PHL,vulnerable_group,3
1556,PH174003000,0.216581218,PHL,vulnerable_group,3
1557,PH174004000,0.1553717,PHL,vulnerable_group,3
1558,PH174005000,0.178074987,PHL,vulnerable_group,3
1559,PH174006000,0.248869438,PHL,vulnerable_group,3
1560,PH175101000,0.469311065,PHL,vulnerable_group,3
1561,PH175102000,0.304976672,PHL,vulnerable_group,3
1562,PH175103000,0.179520697,PHL,vulnerable_group,3
1563,PH175104000,0.148211978,PHL,vulnerable_group,3
1564,PH175105000,0.374196865,PHL,vulnerable_group,3
1565,PH175106000,0.213882163,PHL,vulnerable_group,3
1566,PH175107000,0.379488653,PHL,vulnerable_group,3
1567,PH175108000,0.311891764,PHL,vulnerable_group,3
1568,PH175109000,0.266984247,PHL,vulnerable_group,3
1569,PH175110000,0.20628186,PHL,vulnerable_group,3
1570,PH175111000,0.321107111,PHL,vulnerable_group,3
1571,PH175201000,0.400581959,PHL,vulnerable_group,3
1572,PH175202000,0.293088364,PHL,vulnerable_group,3
1573,PH175203000,0.315015198,PHL,vulnerable_group,3
1574,PH175204000,0.479787861,PHL,vulnerable_group,3
1575,PH175205000,0.152618388,PHL,vulnerable_group,3
1576,PH175206000,0.329261198,PHL,vulnerable_group,3
1577,PH175207000,0.414118905,PHL,vulnerable_group,3
1578,PH175208000,0.276301624,PHL,vulnerable_group,3
1579,PH175209000,0.276126757,PHL,vulnerable_group,3
1580,PH175210000,0.288529808,PHL,vulnerable_group,3
1581,PH175211000,0.199710564,PHL,vulnerable_group,3
1582,PH175212000,0.347093223,PHL,vulnerable_group,3
1583,PH175213000,0.335479079,PHL,vulnerable_group,3
1584,PH175214000,0.312900376,PHL,vulnerable_group,3
1585,PH175215000,0.273830935,PHL,vulnerable_group,3
1586,PH175301000,0.276158219,PHL,vulnerable_group,3
1587,PH175302000,0.350525624,PHL,vulnerable_group,3
1588,PH175303000,0.396444167,PHL,vulnerable_group,3
1589,PH175304000,0.455593865,PHL,vulnerable_group,3
1590,PH175305000,0.390838587,PHL,vulnerable_group,3
1591,PH175306000,0.337450432,PHL,vulnerable_group,3
1592,PH175307000,0.330484897,PHL,vulnerable_group,3
1593,PH175308000,0.524545455,PHL,vulnerable_group,3
1594,PH175309000,0.292157376,PHL,vulnerable_group,3
1595,PH175310000,0.229710867,PHL,vulnerable_group,3
1596,PH175311000,0.365989231,PHL,vulnerable_group,3
1597,PH175312000,0.345272055,PHL,vulnerable_group,3
1598,PH175313000,0.457278952,PHL,vulnerable_group,3
1599,PH175314000,0.287074332,PHL,vulnerable_group,3
1600,PH175315000,0.242350713,PHL,vulnerable_group,3
1601,PH175316000,0.122046542,PHL,vulnerable_group,3
1602,PH175317000,0.396564117,PHL,vulnerable_group,3
1603,PH175318000,0.319104497,PHL,vulnerable_group,3
1604,PH175319000,0.361115253,PHL,vulnerable_group,3
1605,PH175320000,0.434690177,PHL,vulnerable_group,3
1606,PH175322000,0.299568966,PHL,vulnerable_group,3
1607,PH175323000,0.410101327,PHL,vulnerable_group,3
1608,PH175324000,0.457057214,PHL,vulnerable_group,3
1609,PH175901000,0.241680306,PHL,vulnerable_group,3
1610,PH175902000,0.399577167,PHL,vulnerable_group,3
1611,PH175903000,0.334679863,PHL,vulnerable_group,3
1612,PH175904000,0.227490213,PHL,vulnerable_group,3
1613,PH175905000,0.205348615,PHL,vulnerable_group,3
1614,PH175906000,0.307661127,PHL,vulnerable_group,3
1615,PH175907000,0.237180682,PHL,vulnerable_group,3
1616,PH175908000,0.358447489,PHL,vulnerable_group,3
1617,PH175909000,0.127590446,PHL,vulnerable_group,3
1618,PH175910000,0.197418631,PHL,vulnerable_group,3
1619,PH175911000,0.25922404,PHL,vulnerable_group,3
1620,PH175912000,0.361173815,PHL,vulnerable_group,3
1621,PH175913000,0.31197268,PHL,vulnerable_group,3
1622,PH175914000,0.343370974,PHL,vulnerable_group,3
1623,PH175915000,0.347060417,PHL,vulnerable_group,3
1624,PH175916000,0.300665457,PHL,vulnerable_group,3
1625,PH175917000,0.27287234,PHL,vulnerable_group,3
