id,placeCode,value,countryCodeISO3,indicator,adminLevel
659,ET041911,2919,ETH,population_u5,3
660,ET041912,2983,ETH,population_u5,3
661,ET042001,18363,ETH,population_u5,3
662,ET042004,3483,ETH,population_u5,3
663,ET042005,1983,ETH,population_u5,3
664,ET042006,29159,ETH,population_u5,3
665,ET042008,2094,ETH,population_u5,3
666,ET042009,15273,ETH,population_u5,3
667,ET042011,17387,ETH,population_u5,3
668,ET042012,17377,ETH,population_u5,3
669,ET042013,25312,ETH,population_u5,3
670,ET042014,18353,ETH,population_u5,3
671,ET042016,7778,ETH,population_u5,3
672,ET042018,3806,ETH,population_u5,3
673,ET042020,7212,ETH,population_u5,3
674,ET042098,2449,ETH,population_u5,3
675,ET042101,11105,ETH,population_u5,3
676,ET042102,13643,ETH,population_u5,3
677,ET042103,11470,ETH,population_u5,3
678,ET042104,7439,ETH,population_u5,3
679,ET042105,14524,ETH,population_u5,3
680,ET042106,6702,ETH,population_u5,3
681,ET042107,5293,ETH,population_u5,3
682,ET042199,9291,ETH,population_u5,3
683,ET050101,15554,ETH,population_u5,3
684,ET050102,22057,ETH,population_u5,3
685,ET050103,27547,ETH,population_u5,3
686,ET050104,10486,ETH,population_u5,3
687,ET050105,17470,ETH,population_u5,3
688,ET050106,12529,ETH,population_u5,3
689,ET050107,10770,ETH,population_u5,3
690,ET050198,5534,ETH,population_u5,3
691,ET050199,3508,ETH,population_u5,3
692,ET050202,4127,ETH,population_u5,3
693,ET050203,11644,ETH,population_u5,3
694,ET050204,9184,ETH,population_u5,3
695,ET050205,35902,ETH,population_u5,3
696,ET050206,41083,ETH,population_u5,3
697,ET050207,21411,ETH,population_u5,3
698,ET050283,7464,ETH,population_u5,3
699,ET050290,6357,ETH,population_u5,3
700,ET050293,35882,ETH,population_u5,3
701,ET050295,3352,ETH,population_u5,3
702,ET050296,3273,ETH,population_u5,3
703,ET050297,2389,ETH,population_u5,3
704,ET050298,6784,ETH,population_u5,3
705,ET050299,19614,ETH,population_u5,3
706,ET050301,15445,ETH,population_u5,3
707,ET050302,22591,ETH,population_u5,3
708,ET050303,25747,ETH,population_u5,3
709,ET050304,25319,ETH,population_u5,3
710,ET050305,30014,ETH,population_u5,3
711,ET050306,2514,ETH,population_u5,3
712,ET050307,8550,ETH,population_u5,3
713,ET050382,4824,ETH,population_u5,3
714,ET050392,4552,ETH,population_u5,3
715,ET050394,4189,ETH,population_u5,3
716,ET050395,4579,ETH,population_u5,3
717,ET050399,2514,ETH,population_u5,3
718,ET050402,34613,ETH,population_u5,3
719,ET050403,9020,ETH,population_u5,3
720,ET050404,15992,ETH,population_u5,3
721,ET050407,4653,ETH,population_u5,3
722,ET050408,1794,ETH,population_u5,3
723,ET050497,4893,ETH,population_u5,3
724,ET050498,2389,ETH,population_u5,3
725,ET050499,2389,ETH,population_u5,3
726,ET050501,7324,ETH,population_u5,3
727,ET050502,28220,ETH,population_u5,3
728,ET050503,15293,ETH,population_u5,3
729,ET050504,18680,ETH,population_u5,3
730,ET050586,8606,ETH,population_u5,3
731,ET050592,8321,ETH,population_u5,3
732,ET050595,2908,ETH,population_u5,3
733,ET050596,2326,ETH,population_u5,3
734,ET050597,2331,ETH,population_u5,3
735,ET050598,2326,ETH,population_u5,3
736,ET050599,2093,ETH,population_u5,3
737,ET050601,11996,ETH,population_u5,3
738,ET050602,22078,ETH,population_u5,3
739,ET050603,6412,ETH,population_u5,3
740,ET050604,17557,ETH,population_u5,3
741,ET050605,20760,ETH,population_u5,3
742,ET050606,13189,ETH,population_u5,3
743,ET050607,10439,ETH,population_u5,3
744,ET050608,7701,ETH,population_u5,3
745,ET050696,12302,ETH,population_u5,3
746,ET050698,1964,ETH,population_u5,3
747,ET050699,3458,ETH,population_u5,3
748,ET050701,12503,ETH,population_u5,3
749,ET050702,27434,ETH,population_u5,3
750,ET050703,26036,ETH,population_u5,3
751,ET050704,15522,ETH,population_u5,3
752,ET050788,3646,ETH,population_u5,3
753,ET050798,3065,ETH,population_u5,3
754,ET050799,4275,ETH,population_u5,3
755,ET050802,22712,ETH,population_u5,3
756,ET050804,14277,ETH,population_u5,3
757,ET050805,7240,ETH,population_u5,3
758,ET050806,19571,ETH,population_u5,3
759,ET050807,24729,ETH,population_u5,3
760,ET050808,22392,ETH,population_u5,3
761,ET050809,4694,ETH,population_u5,3
762,ET050898,3373,ETH,population_u5,3
763,ET050899,2326,ETH,population_u5,3
764,ET050901,34696,ETH,population_u5,3
765,ET050902,30285,ETH,population_u5,3
766,ET050903,7722,ETH,population_u5,3
767,ET050904,5261,ETH,population_u5,3
768,ET050905,6298,ETH,population_u5,3
769,ET050991,6778,ETH,population_u5,3
770,ET050999,5868,ETH,population_u5,3
771,ET051001,2330,ETH,population_u5,3
772,ET051002,3515,ETH,population_u5,3
773,ET051003,12140,ETH,population_u5,3
774,ET051005,3010,ETH,population_u5,3
775,ET051006,6668,ETH,population_u5,3
776,ET051095,2210,ETH,population_u5,3
777,ET051096,2360,ETH,population_u5,3
778,ET051103,30649,ETH,population_u5,3
779,ET051104,11533,ETH,population_u5,3
780,ET051187,7576,ETH,population_u5,3
781,ET051198,8717,ETH,population_u5,3
782,ET060200,1242,ETH,population_u5,3
783,ET060201,11680,ETH,population_u5,3
784,ET060202,3538,ETH,population_u5,3
785,ET060203,13393,ETH,population_u5,3
786,ET060204,9913,ETH,population_u5,3
787,ET060205,15161,ETH,population_u5,3
788,ET060206,11441,ETH,population_u5,3
789,ET060207,10673,ETH,population_u5,3
790,ET060301,8428,ETH,population_u5,3
791,ET060302,3525,ETH,population_u5,3
792,ET060303,26416,ETH,population_u5,3
793,ET060304,5218,ETH,population_u5,3
794,ET060305,11882,ETH,population_u5,3
795,ET060306,5884,ETH,population_u5,3
796,ET060307,4614,ETH,population_u5,3
797,ET060308,1483,ETH,population_u5,3
798,ET060309,10147,ETH,population_u5,3
799,ET060400,2479,ETH,population_u5,3
800,ET060401,1456,ETH,population_u5,3
801,ET060402,2144,ETH,population_u5,3
802,ET060403,4915,ETH,population_u5,3
803,ET060404,2546,ETH,population_u5,3
804,ET060405,3373,ETH,population_u5,3
805,ET060508,10920,ETH,population_u5,3
806,ET070101,10604,ETH,population_u5,3
807,ET070102,12438,ETH,population_u5,3
808,ET070103,17943,ETH,population_u5,3
809,ET070104,12325,ETH,population_u5,3
810,ET070105,15039,ETH,population_u5,3
811,ET070106,11779,ETH,population_u5,3
812,ET070107,14458,ETH,population_u5,3
813,ET070108,10108,ETH,population_u5,3
814,ET070109,16826,ETH,population_u5,3
815,ET070110,25305,ETH,population_u5,3
816,ET070111,35298,ETH,population_u5,3
817,ET070112,17907,ETH,population_u5,3
818,ET070113,14057,ETH,population_u5,3
819,ET070114,11719,ETH,population_u5,3
820,ET070115,13577,ETH,population_u5,3
821,ET070116,2636,ETH,population_u5,3
822,ET070117,2826,ETH,population_u5,3
823,ET070118,5220,ETH,population_u5,3
824,ET070119,2084,ETH,population_u5,3
825,ET070120,7708,ETH,population_u5,3
826,ET070201,26980,ETH,population_u5,3
827,ET070202,18855,ETH,population_u5,3
828,ET070203,24424,ETH,population_u5,3
829,ET070204,22663,ETH,population_u5,3
830,ET070205,32091,ETH,population_u5,3
831,ET070206,41666,ETH,population_u5,3
832,ET070207,25893,ETH,population_u5,3
833,ET070208,15053,ETH,population_u5,3
834,ET070209,17323,ETH,population_u5,3
835,ET070210,23146,ETH,population_u5,3
836,ET070211,28448,ETH,population_u5,3
837,ET070212,6341,ETH,population_u5,3
838,ET070213,3469,ETH,population_u5,3
839,ET070214,2580,ETH,population_u5,3
840,ET070215,7874,ETH,population_u5,3
841,ET070216,5565,ETH,population_u5,3
842,ET070217,5103,ETH,population_u5,3
843,ET070301,22920,ETH,population_u5,3
844,ET070302,19222,ETH,population_u5,3
845,ET070303,19048,ETH,population_u5,3
846,ET070304,26247,ETH,population_u5,3
847,ET070305,9952,ETH,population_u5,3
848,ET070306,17290,ETH,population_u5,3
849,ET070307,11394,ETH,population_u5,3
850,ET070308,9954,ETH,population_u5,3
851,ET070309,7546,ETH,population_u5,3
852,ET070310,5807,ETH,population_u5,3
853,ET070312,7249,ETH,population_u5,3
854,ET070501,25394,ETH,population_u5,3
855,ET070502,22866,ETH,population_u5,3
856,ET070503,28576,ETH,population_u5,3
857,ET070504,22418,ETH,population_u5,3
858,ET070505,19929,ETH,population_u5,3
859,ET070506,15760,ETH,population_u5,3
860,ET070507,24008,ETH,population_u5,3
861,ET070508,2807,ETH,population_u5,3
862,ET070509,7829,ETH,population_u5,3
863,ET070510,8428,ETH,population_u5,3
864,ET070511,3628,ETH,population_u5,3
865,ET070512,6142,ETH,population_u5,3
866,ET070601,46485,ETH,population_u5,3
867,ET070602,35505,ETH,population_u5,3
868,ET070603,19623,ETH,population_u5,3
869,ET070604,26666,ETH,population_u5,3
870,ET070605,32933,ETH,population_u5,3
871,ET070606,11037,ETH,population_u5,3
872,ET070607,22132,ETH,population_u5,3
873,ET070608,11554,ETH,population_u5,3
874,ET070609,21625,ETH,population_u5,3
875,ET070610,20041,ETH,population_u5,3
876,ET070611,22375,ETH,population_u5,3
877,ET070612,20227,ETH,population_u5,3
878,ET070613,30861,ETH,population_u5,3
879,ET070614,12769,ETH,population_u5,3
880,ET070615,9809,ETH,population_u5,3
881,ET070616,2536,ETH,population_u5,3
882,ET070617,2204,ETH,population_u5,3
883,ET070618,2485,ETH,population_u5,3
884,ET070619,636,ETH,population_u5,3
885,ET070620,6954,ETH,population_u5,3
886,ET070621,3698,ETH,population_u5,3
887,ET070622,3602,ETH,population_u5,3
888,ET070701,5892,ETH,population_u5,3
889,ET070702,16134,ETH,population_u5,3
890,ET070703,8977,ETH,population_u5,3
891,ET070704,12712,ETH,population_u5,3
892,ET070705,11156,ETH,population_u5,3
893,ET070706,11153,ETH,population_u5,3
894,ET070707,17333,ETH,population_u5,3
895,ET070708,3571,ETH,population_u5,3
896,ET070709,8224,ETH,population_u5,3
897,ET070710,3815,ETH,population_u5,3
898,ET070711,4219,ETH,population_u5,3
899,ET071003,2082,ETH,population_u5,3
900,ET071004,14320,ETH,population_u5,3
901,ET071005,16368,ETH,population_u5,3
902,ET071006,13938,ETH,population_u5,3
903,ET071007,6426,ETH,population_u5,3
904,ET071008,17608,ETH,population_u5,3
905,ET071009,17058,ETH,population_u5,3
906,ET071010,4156,ETH,population_u5,3
907,ET071011,19003,ETH,population_u5,3
908,ET071012,1912,ETH,population_u5,3
909,ET071013,25314,ETH,population_u5,3
910,ET071014,33503,ETH,population_u5,3
911,ET071015,33307,ETH,population_u5,3
912,ET071016,10069,ETH,population_u5,3
913,ET071017,2563,ETH,population_u5,3
914,ET071018,4946,ETH,population_u5,3
915,ET071019,12603,ETH,population_u5,3
916,ET071021,30396,ETH,population_u5,3
917,ET071205,8459,ETH,population_u5,3
918,ET071301,2345,ETH,population_u5,3
919,ET071302,7314,ETH,population_u5,3
920,ET071303,11778,ETH,population_u5,3
921,ET071304,12386,ETH,population_u5,3
922,ET071401,10909,ETH,population_u5,3
923,ET071402,11345,ETH,population_u5,3
924,ET071403,8509,ETH,population_u5,3
925,ET071404,7471,ETH,population_u5,3
926,ET071501,25041,ETH,population_u5,3
927,ET071502,16430,ETH,population_u5,3
928,ET071503,15489,ETH,population_u5,3
929,ET071504,14899,ETH,population_u5,3
930,ET071505,7208,ETH,population_u5,3
931,ET071506,6743,ETH,population_u5,3
932,ET071507,9226,ETH,population_u5,3
933,ET071508,2336,ETH,population_u5,3
934,ET071509,3277,ETH,population_u5,3
935,ET071601,12540,ETH,population_u5,3
936,ET072001,18873,ETH,population_u5,3
937,ET072002,25833,ETH,population_u5,3
938,ET072003,26036,ETH,population_u5,3
939,ET072004,13032,ETH,population_u5,3
940,ET072005,19563,ETH,population_u5,3
941,ET072006,17894,ETH,population_u5,3
942,ET072007,10267,ETH,population_u5,3
943,ET072008,16635,ETH,population_u5,3
944,ET072009,3718,ETH,population_u5,3
945,ET072010,3840,ETH,population_u5,3
946,ET072011,2307,ETH,population_u5,3
947,ET072012,11247,ETH,population_u5,3
948,ET072013,1067,ETH,population_u5,3
949,ET072102,31961,ETH,population_u5,3
950,ET072203,12555,ETH,population_u5,3
951,ET072304,31593,ETH,population_u5,3
952,ET072401,10697,ETH,population_u5,3
953,ET110101,5389,ETH,population_u5,3
954,ET110102,4563,ETH,population_u5,3
955,ET110103,32277,ETH,population_u5,3
956,ET110104,7818,ETH,population_u5,3
957,ET110105,2760,ETH,population_u5,3
958,ET110201,8690,ETH,population_u5,3
959,ET110202,17927,ETH,population_u5,3
960,ET110203,14965,ETH,population_u5,3
961,ET110204,20167,ETH,population_u5,3
962,ET110205,14274,ETH,population_u5,3
963,ET110206,8519,ETH,population_u5,3
964,ET110207,6905,ETH,population_u5,3
965,ET110208,27208,ETH,population_u5,3
966,ET110209,34459,ETH,population_u5,3
967,ET110210,15659,ETH,population_u5,3
968,ET110211,8473,ETH,population_u5,3
969,ET110212,4257,ETH,population_u5,3
970,ET110213,8413,ETH,population_u5,3
971,ET110214,5146,ETH,population_u5,3
972,ET110301,11106,ETH,population_u5,3
973,ET110302,8153,ETH,population_u5,3
974,ET110303,23700,ETH,population_u5,3
975,ET110304,24856,ETH,population_u5,3
976,ET110305,22648,ETH,population_u5,3
977,ET110306,3918,ETH,population_u5,3
978,ET110307,9371,ETH,population_u5,3
979,ET110308,3385,ETH,population_u5,3
980,ET110401,22165,ETH,population_u5,3
981,ET110402,29336,ETH,population_u5,3
982,ET110403,22913,ETH,population_u5,3
983,ET110404,4770,ETH,population_u5,3
984,ET110405,13971,ETH,population_u5,3
985,ET110406,3175,ETH,population_u5,3
986,ET110407,12025,ETH,population_u5,3
987,ET110408,7236,ETH,population_u5,3
988,ET110409,6039,ETH,population_u5,3
989,ET110410,4552,ETH,population_u5,3
990,ET110411,3671,ETH,population_u5,3
991,ET110412,1620,ETH,population_u5,3
992,ET110501,5201,ETH,population_u5,3
993,ET110502,18512,ETH,population_u5,3
994,ET110503,1723,ETH,population_u5,3
995,ET110504,7283,ETH,population_u5,3
996,ET110505,944,ETH,population_u5,3
997,ET110506,3466,ETH,population_u5,3
998,ET110507,2860,ETH,population_u5,3
999,ET110601,20082,ETH,population_u5,3
1000,ET120101,4994,ETH,population_u5,3
1001,ET120102,7221,ETH,population_u5,3
1002,ET120103,3865,ETH,population_u5,3
1003,ET120104,4593,ETH,population_u5,3
1004,ET120105,3537,ETH,population_u5,3
1005,ET120200,0,ETH,population_u5,3
1006,ET120201,3742,ETH,population_u5,3
1007,ET120202,2267,ETH,population_u5,3
1008,ET120203,4187,ETH,population_u5,3
1009,ET120204,1955,ETH,population_u5,3
1010,ET120205,1905,ETH,population_u5,3
1011,ET120206,13615,ETH,population_u5,3
1012,ET120301,8775,ETH,population_u5,3
1013,ET120308,4065,ETH,population_u5,3
1014,ET120407,7982,ETH,population_u5,3
1015,ET130101,1508,ETH,population_u5,3
1016,ET130102,356,ETH,population_u5,3
1017,ET130103,309,ETH,population_u5,3
1018,ET130104,201,ETH,population_u5,3
1019,ET130105,18937,ETH,population_u5,3
1020,ET130106,230,ETH,population_u5,3
1021,ET130107,89,ETH,population_u5,3
1022,ET130108,218,ETH,population_u5,3
1023,ET130109,14987,ETH,population_u5,3
1024,ET140101,19778,ETH,population_u5,3
1025,ET140102,34520,ETH,population_u5,3
1026,ET140103,46800,ETH,population_u5,3
1027,ET140104,29341,ETH,population_u5,3
1028,ET140105,22012,ETH,population_u5,3
1029,ET140106,24147,ETH,population_u5,3
1030,ET140107,35569,ETH,population_u5,3
1031,ET140108,27862,ETH,population_u5,3
1032,ET140109,23084,ETH,population_u5,3
1033,ET140110,29203,ETH,population_u5,3
1034,ET140111,6654,ETH,population_u5,3
1035,ET150103,11200,ETH,population_u5,3
1036,ET150104,2743,ETH,population_u5,3
1037,ET150105,1270,ETH,population_u5,3
1038,ET150109,21980,ETH,population_u5,3
1039,ET150110,1802,ETH,population_u5,3
1040,ET150111,2034,ETH,population_u5,3
1041,ET150112,670,ETH,population_u5,3
1042,ET150113,1227,ETH,population_u5,3
1043,ET150114,660,ETH,population_u5,3
1044,ET150201,9160,ETH,population_u5,3
1045,ET150206,6412,ETH,population_u5,3
1046,ET150207,4793,ETH,population_u5,3
1047,ET150208,5207,ETH,population_u5,3
1048,ET160001,49755,ETH,population_u5,3
1049,ET160002,25196,ETH,population_u5,3
1050,ET160003,28871,ETH,population_u5,3
1051,ET160004,55308,ETH,population_u5,3
1052,ET160005,22092,ETH,population_u5,3
1053,ET160006,33617,ETH,population_u5,3
1054,ET160007,27470,ETH,population_u5,3
1055,ET160008,53095,ETH,population_u5,3
1056,ET160009,35070,ETH,population_u5,3
1057,ET160010,52780,ETH,population_u5,3
1058,ET160011,21954,ETH,population_u5,3
1059,ET160012,23040,ETH,population_u5,3
1060,ET160013,18564,ETH,population_u5,3
1061,ET160014,24863,ETH,population_u5,3
1062,ET160015,21447,ETH,population_u5,3
1063,ET160016,35006,ETH,population_u5,3
1064,ET160017,25768,ETH,population_u5,3
1065,ET160018,2534,ETH,population_u5,3
1066,ET160019,13618,ETH,population_u5,3
1067,ET160020,12334,ETH,population_u5,3
1068,ET160021,8963,ETH,population_u5,3
1069,ET160022,4798,ETH,population_u5,3
1070,ET160023,562,ETH,population_u5,3
1071,ET160024,286,ETH,population_u5,3
1072,ET160025,547,ETH,population_u5,3
1073,ET160026,440,ETH,population_u5,3
1074,ET160027,224,ETH,population_u5,3
1075,ET160028,351,ETH,population_u5,3
1076,ET160029,405,ETH,population_u5,3
1077,ET160030,4689,ETH,population_u5,3
1078,ET160031,520,ETH,population_u5,3
1079,ET160032,639,ETH,population_u5,3
1080,ET160033,667,ETH,population_u5,3
1081,ET160034,217,ETH,population_u5,3
1082,ET160035,2297,ETH,population_u5,3
1083,ET160036,2778,ETH,population_u5,3
1084,ET160037,20298,ETH,population_u5,3
