"pcode","date","dmp"
"KE044",NA,48.6272189349112
"KE021",NA,39.2560975609756
"KE047",NA,21.1627906976744
"KE032",NA,50.7880794701987
"KE029",NA,81.625
"KE046",NA,75.4137931034483
"KE018",NA,53.5560975609756
"KE041",NA,63.15625
"KE006",NA,12.3315018315018
"KE004",NA,8.67203219315895
"KE013",NA,27.2181818181818
"KE026",NA,81.0769230769231
"KE023",NA,10.8396751740139
"KE027",NA,74.0409090909091
"KE038",NA,76.8684210526316
"KE008",NA,4.49032614704257
"KE024",NA,45.8658743633277
"KE033",NA,41.4908296943231
"KE001",NA,40.3
"KE005",NA,56.2754010695187
"KE030",NA,45.4436310395315
"KE036",NA,72.4539473684211
"KE039",NA,72.2910052910053
"KE040",NA,64.2242990654206
"KE028",NA,78.251282051282
"KE014",NA,24.9186046511628
"KE007",NA,12.6562049062049
"KE043",NA,57.7286432160804
"KE019",NA,43.1538461538462
"KE011",NA,5.65927295132471
"KE034",NA,12.3516642547033
"KE037",NA,78.8994708994709
"KE035",NA,77.748427672956
"KE022",NA,38.04375
"KE003",NA,37.0394904458599
"KE020",NA,40.0631578947368
"KE045",NA,71.6125
"KE042",NA,56.1825396825397
"KE015",NA,12.4551546391753
"KE002",NA,38.9730769230769
"KE031",NA,35.0195439739414
"KE016",NA,14.8497409326425
"KE017",NA,15.0268199233716
"KE009",NA,6.77710843373494
"KE025",NA,18.7623688155922
"KE010",NA,7.02877379371403
"KE012",NA,33.8926174496644
"KE044",NA,51.2248520710059
"KE021",NA,38.9878048780488
"KE047",NA,18.8604651162791
"KE032",NA,53.2163355408389
"KE029",NA,87.3586956521739
"KE046",NA,80
"KE018",NA,57.5317073170732
"KE041",NA,62.61875
"KE006",NA,12.0787545787546
"KE004",NA,8.99034205231388
"KE013",NA,24.5212121212121
"KE026",NA,85.9487179487179
"KE023",NA,11.6293203433078
"KE027",NA,81.2909090909091
"KE038",NA,79.0789473684211
"KE008",NA,4.7191818684356
"KE024",NA,49.8200339558574
"KE033",NA,40.9423580786026
"KE001",NA,41
"KE005",NA,56.1363636363636
"KE030",NA,43.187134502924
"KE036",NA,86.9473684210526
"KE039",NA,78.3968253968254
"KE040",NA,62.4953271028037
"KE028",NA,84.7282051282051
"KE014",NA,33.2151162790698
"KE007",NA,12.4693362193362
"KE043",NA,55.7437185929648
"KE019",NA,53.3269230769231
"KE011",NA,6.241528034504
"KE034",NA,15.7076700434153
"KE037",NA,82.6560846560847
"KE035",NA,89.2767295597484
"KE022",NA,51.4375
"KE003",NA,36.1770700636943
"KE020",NA,51.0842105263158
"KE045",NA,78.5625
"KE042",NA,55.9206349206349
"KE015",NA,15.2536082474227
"KE002",NA,39.075
"KE031",NA,36.3778501628665
"KE016",NA,19.199481865285
"KE017",NA,18.632183908046
"KE009",NA,8.00060240963855
"KE025",NA,19.8755622188906
"KE010",NA,7.57613988490483
"KE012",NA,40.6935123042506
"KE044",NA,49.9230769230769
"KE021",NA,51.9146341463415
"KE047",NA,23.6046511627907
"KE032",NA,62.9271523178808
"KE029",NA,98.0652173913043
"KE046",NA,92.2931034482759
"KE018",NA,69.6829268292683
"KE041",NA,60.99375
"KE006",NA,13.5705128205128
"KE004",NA,9.12434607645875
"KE013",NA,34.5090909090909
"KE026",NA,92.5128205128205
"KE023",NA,9.64284056625667
"KE027",NA,88.1909090909091
"KE038",NA,80.0263157894737
"KE008",NA,5.28828081813156
"KE024",NA,46.1086587436333
"KE033",NA,50.1336244541485
"KE001",NA,41.2
"KE005",NA,56.6524064171123
"KE030",NA,39.4941520467836
"KE036",NA,85.9342105263158
"KE039",NA,73.968253968254
"KE040",NA,57.0467289719626
"KE028",NA,78.7897435897436
"KE014",NA,35.4046242774566
"KE007",NA,11.2712842712843
"KE043",NA,49.8190954773869
"KE019",NA,53.1634615384615
"KE011",NA,6.26370918052988
"KE034",NA,16.5202604920405
"KE037",NA,76.7883597883598
"KE035",NA,86.125786163522
"KE022",NA,55.2125
"KE003",NA,33.1821656050955
"KE020",NA,58.1684210526316
"KE045",NA,74.4125
"KE042",NA,52.2936507936508
"KE015",NA,14.0953608247423
"KE002",NA,36.5942307692308
"KE031",NA,32.3745928338762
"KE016",NA,20.9326424870466
"KE017",NA,19.316091954023
"KE009",NA,7.4144578313253
"KE025",NA,19.0157421289355
"KE010",NA,7.6441690639522
"KE012",NA,38.9149888143177
"KE044",NA,45.4082840236686
"KE021",NA,57.3963414634146
"KE047",NA,24.9302325581395
"KE032",NA,56.5739514348786
"KE029",NA,95.8858695652174
"KE046",NA,91.9827586206897
"KE018",NA,64.6487804878049
"KE041",NA,56.725
"KE006",NA,13.8626373626374
"KE004",NA,8.4261569416499
"KE013",NA,33.7878787878788
"KE026",NA,85.6538461538462
"KE023",NA,9.03248259860789
"KE027",NA,81.55
"KE038",NA,74.4473684210526
"KE008",NA,5.10337202874516
"KE024",NA,41.3429541595925
"KE033",NA,47.0419213973799
"KE001",NA,38.5
"KE005",NA,49.5668449197861
"KE030",NA,36.393850658858
"KE036",NA,80.5921052631579
"KE039",NA,74.2592592592593
"KE040",NA,60.8130841121495
"KE028",NA,76.251282051282
"KE014",NA,35.6473988439306
"KE007",NA,10.3275613275613
"KE043",NA,48.8643216080402
"KE019",NA,51.5339805825243
"KE011",NA,5.88046826863832
"KE034",NA,15.089001447178
"KE037",NA,77.989417989418
"KE035",NA,82.1194968553459
"KE022",NA,55.2
"KE003",NA,30.8242038216561
"KE020",NA,64.0105263157895
"KE045",NA,69.8375
"KE042",NA,54.968253968254
"KE015",NA,14.1309278350515
"KE002",NA,32.125
"KE031",NA,29.957654723127
"KE016",NA,19.3678756476684
"KE017",NA,18.7988505747126
"KE009",NA,7.89759036144578
"KE025",NA,18.2106446776612
"KE010",NA,6.99867256637168
"KE012",NA,37.1185682326622
"KE044",NA,44.7100591715976
"KE021",NA,60.5853658536585
"KE047",NA,22.906976744186
"KE032",NA,51.794701986755
"KE029",NA,94.0869565217391
"KE046",NA,86.7758620689655
"KE018",NA,59.5463414634146
"KE041",NA,57.79375
"KE006",NA,13.7472527472527
"KE004",NA,8.3158953722334
"KE013",NA,32.9454545454545
"KE026",NA,79.2435897435897
"KE023",NA,8.01229983754932
"KE027",NA,78.1272727272727
"KE038",NA,76.6315789473684
"KE008",NA,5.02515201768933
"KE024",NA,37.018675721562
"KE033",NA,43.0890829694323
"KE001",NA,38.3
"KE005",NA,47.8101604278075
"KE030",NA,32.9033674963397
"KE036",NA,88.4078947368421
"KE039",NA,75.6613756613757
"KE040",NA,62.7102803738318
"KE028",NA,74.8307692307692
"KE014",NA,35.3815028901734
"KE007",NA,8.08549783549783
"KE043",NA,47.1959798994975
"KE019",NA,57.0145631067961
"KE011",NA,5.32224276032039
"KE034",NA,16.2532561505065
"KE037",NA,77.0476190476191
"KE035",NA,86.9119496855346
"KE022",NA,62.9125
"KE003",NA,25.5821656050955
"KE020",NA,68.4421052631579
"KE045",NA,73.525
"KE042",NA,55.9365079365079
"KE015",NA,12.6139175257732
"KE002",NA,26.4971098265896
"KE031",NA,27.5798045602606
"KE016",NA,20.9974093264249
"KE017",NA,19.4712643678161
"KE009",NA,6.90722891566265
"KE025",NA,17.0194902548726
"KE010",NA,6.36126464735795
"KE012",NA,36.3632286995516
"KE044",NA,45.189349112426
"KE021",NA,68.4268292682927
"KE047",NA,25.9302325581395
"KE032",NA,54.6578366445916
"KE029",NA,96.3532608695652
"KE046",NA,90.8793103448276
"KE018",NA,64.580487804878
"KE041",NA,57.9
"KE006",NA,12.3782051282051
"KE004",NA,6.86559356136821
"KE013",NA,32.569696969697
"KE026",NA,76.4230769230769
"KE023",NA,7.04641448131817
"KE027",NA,75.1272727272727
"KE038",NA,76.2368421052632
"KE008",NA,4.16943062465451
"KE024",NA,33.5687606112054
"KE033",NA,45.0812937062937
"KE001",NA,33
"KE005",NA,38.5187165775401
"KE030",NA,28.9633967789165
"KE036",NA,83.2763157894737
"KE039",NA,69.4497354497355
"KE040",NA,60.8971962616822
"KE028",NA,68.2717948717949
"KE014",NA,34.0057803468208
"KE007",NA,8.23773448773449
"KE043",NA,46.2010050251256
"KE019",NA,56.873786407767
"KE011",NA,5.1275415896488
"KE034",NA,15.246020260492
"KE037",NA,71.8730158730159
"KE035",NA,81.377358490566
"KE022",NA,60
"KE003",NA,24.5707006369427
"KE020",NA,69.3157894736842
"KE045",NA,70.875
"KE042",NA,52.9126984126984
"KE015",NA,12.160824742268
"KE002",NA,24.9980732177264
"KE031",NA,25.257328990228
"KE016",NA,20.2538860103627
"KE017",NA,18.6436781609195
"KE009",NA,7.21987951807229
"KE025",NA,16.4032983508246
"KE010",NA,6.2435301924353
"KE012",NA,35.0964125560538
"KE044",NA,43.6804733727811
"KE021",NA,67.6829268292683
"KE047",NA,24.5581395348837
"KE032",NA,49.083885209713
"KE029",NA,88.6630434782609
"KE046",NA,88.8620689655172
"KE018",NA,60.9707317073171
"KE041",NA,55.63125
"KE006",NA,11.5082417582418
"KE004",NA,6.9215291750503
"KE013",NA,31.3212121212121
"KE026",NA,67.7692307692308
"KE023",NA,6.60037131585055
"KE027",NA,63.9590909090909
"KE038",NA,74.9210526315789
"KE008",NA,4.52294085129906
"KE024",NA,30.6570458404075
"KE033",NA,39.7377622377622
"KE001",NA,30.7
"KE005",NA,39.2887700534759
"KE030",NA,27.0175438596491
"KE036",NA,85.9736842105263
"KE039",NA,72.6031746031746
"KE040",NA,64.9345794392523
"KE028",NA,68.2666666666667
"KE014",NA,30.635838150289
"KE007",NA,8.24098124098124
"KE043",NA,46.4321608040201
"KE019",NA,52.3252427184466
"KE011",NA,5.34072704867529
"KE034",NA,12.4775687409551
"KE037",NA,72.8148148148148
"KE035",NA,83.1132075471698
"KE022",NA,54.5875
"KE003",NA,23.8751592356688
"KE020",NA,62.6526315789474
"KE045",NA,73.5375
"KE042",NA,52.7619047619048
"KE015",NA,9.82525773195876
"KE002",NA,23.9326923076923
"KE031",NA,22.0032573289902
"KE016",NA,16.5854922279793
"KE017",NA,14.3908045977012
"KE009",NA,10.6981927710843
"KE025",NA,15.0772113943028
"KE010",NA,6.06135105204873
"KE012",NA,34.9439461883408
"KE044",NA,45.8934911242604
"KE021",NA,59.8719512195122
"KE047",NA,21.2093023255814
"KE032",NA,48.2207505518764
"KE029",NA,91.7880434782609
"KE046",NA,89.051724137931
"KE018",NA,60.209756097561
"KE041",NA,57.4625
"KE006",NA,11.0934065934066
"KE004",NA,6.64909456740443
"KE013",NA,29.5454545454545
"KE026",NA,68.5769230769231
"KE023",NA,6.07916181606519
"KE027",NA,59.8045454545455
"KE038",NA,81.1842105263158
"KE008",NA,5.04477611940298
"KE024",NA,28.2937181663837
"KE033",NA,37.871615720524
"KE001",NA,28.3
"KE005",NA,35.9224598930481
"KE030",NA,25.294289897511
"KE036",NA,79.1381578947368
"KE039",NA,66.3597883597884
"KE040",NA,65.0654205607477
"KE028",NA,63.374358974359
"KE014",NA,33.0809248554913
"KE007",NA,10.4718614718615
"KE043",NA,48.070351758794
"KE019",NA,50.3203883495146
"KE011",NA,6
"KE034",NA,11.8314037626628
"KE037",NA,71.3227513227513
"KE035",NA,78.5471698113208
"KE022",NA,51.35
"KE003",NA,30.2929936305732
"KE020",NA,61.7263157894737
"KE045",NA,72.95
"KE042",NA,56.4603174603175
"KE015",NA,11.1623711340206
"KE002",NA,30.1519230769231
"KE031",NA,18.6384364820847
"KE016",NA,15.7512953367876
"KE017",NA,15.0996168582375
"KE009",NA,15.310843373494
"KE025",NA,13.7766116941529
"KE010",NA,7.1985375581653
"KE012",NA,39.1955056179775
"KE044",NA,48.8047337278106
"KE021",NA,57.780487804878
"KE047",NA,18.8372093023256
"KE032",NA,43.4746136865342
"KE029",NA,84.1521739130435
"KE046",NA,85.3793103448276
"KE018",NA,53.609756097561
"KE041",NA,57.84375
"KE006",NA,14.9771062271062
"KE004",NA,9.12394366197183
"KE013",NA,33.8606060606061
"KE026",NA,58.8461538461538
"KE023",NA,6.33457508731083
"KE027",NA,49.9954545454545
"KE038",NA,84.5
"KE008",NA,7.13543394140409
"KE024",NA,26.7979626485569
"KE033",NA,33.9703056768559
"KE001",NA,33.8
"KE005",NA,40.8716577540107
"KE030",NA,31.1491228070175
"KE036",NA,77.6644736842105
"KE039",NA,67.1693121693122
"KE040",NA,67.5327102803738
"KE028",NA,65.1487179487179
"KE014",NA,41.5491329479769
"KE007",NA,10.1331649224107
"KE043",NA,57.3165829145729
"KE019",NA,48.5192307692308
"KE011",NA,5.51264651449722
"KE034",NA,12.376989869754
"KE037",NA,74.042328042328
"KE035",NA,76.622641509434
"KE022",NA,53.475
"KE003",NA,31.1184713375796
"KE020",NA,63.0842105263158
"KE045",NA,77.0375
"KE042",NA,65.9126984126984
"KE015",NA,12.3809278350515
"KE002",NA,31.525
"KE031",NA,20.4983713355049
"KE016",NA,17.940414507772
"KE017",NA,15.1340996168582
"KE009",NA,23.6536144578313
"KE025",NA,15.4850074962519
"KE010",NA,8.40159397830418
"KE012",NA,42.3467561521253
"KE044",NA,55.9940828402367
"KE021",NA,60.3719512195122
"KE047",NA,20.2093023255814
"KE032",NA,43.4348785871965
"KE029",NA,81.1684782608696
"KE046",NA,87.1896551724138
"KE018",NA,49.2146341463415
"KE041",NA,63.6625
"KE006",NA,14.8424908424908
"KE004",NA,8.85553319919517
"KE013",NA,40.8
"KE026",NA,59.8782051282051
"KE023",NA,9.10058072009292
"KE027",NA,50.2090909090909
"KE038",NA,86.9210526315789
"KE008",NA,9.26983688139342
"KE024",NA,34.0458404074703
"KE033",NA,38.1912663755459
"KE001",NA,33.1
"KE005",NA,39.1417112299465
"KE030",NA,40.3830409356725
"KE036",NA,81.5394736842105
"KE039",NA,67.5185185185185
"KE040",NA,71.1588785046729
"KE028",NA,68.625641025641
"KE014",NA,49.8208092485549
"KE007",NA,13.4772727272727
"KE043",NA,67.2412060301507
"KE019",NA,55.5048076923077
"KE011",NA,9.50061652281134
"KE034",NA,17.3762662807525
"KE037",NA,75.9206349206349
"KE035",NA,77.3962264150943
"KE022",NA,61.63125
"KE003",NA,33.0866242038217
"KE020",NA,66.6
"KE045",NA,83.475
"KE042",NA,73.7142857142857
"KE015",NA,21.6422680412371
"KE002",NA,30.3673076923077
"KE031",NA,26.5195439739414
"KE016",NA,26.1813471502591
"KE017",NA,19.7892720306513
"KE009",NA,24.8072289156627
"KE025",NA,21.9910044977511
"KE010",NA,11.4815632589976
"KE012",NA,49.3489932885906
"KE044",NA,67.9171597633136
"KE021",NA,69.4817073170732
"KE047",NA,26.8139534883721
"KE032",NA,49.485651214128
"KE029",NA,79.6521739130435
"KE046",NA,90.2586206896552
"KE018",NA,54.1560975609756
"KE041",NA,71.925
"KE006",NA,15.5485347985348
"KE004",NA,11.8772635814889
"KE013",NA,49.7212121212121
"KE026",NA,61.1666666666667
"KE023",NA,15.7297610763164
"KE027",NA,51.9909090909091
"KE038",NA,88.8684210526316
"KE008",NA,10.277501381979
"KE024",NA,44.3904923599321
"KE033",NA,49.7449781659389
"KE001",NA,29.8
"KE005",NA,38.5401069518717
"KE030",NA,46.4832116788321
"KE036",NA,80.0986842105263
"KE039",NA,68.2962962962963
"KE040",NA,76.7943925233645
"KE028",NA,74.8974358974359
"KE014",NA,60.5317919075145
"KE007",NA,18.6818181818182
"KE043",NA,79.7537688442211
"KE019",NA,51.6875
"KE011",NA,14.6333949476278
"KE034",NA,25.972503617945
"KE037",NA,79.2169312169312
"KE035",NA,80.4465408805032
"KE022",NA,65.35
"KE003",NA,38.1554140127389
"KE020",NA,69.1894736842105
"KE045",NA,89.2875
"KE042",NA,80.6190476190476
"KE015",NA,33.9556701030928
"KE002",NA,38.4865384615385
"KE031",NA,34.0814332247557
"KE016",NA,38.3860103626943
"KE017",NA,30.5727969348659
"KE009",NA,26.6204819277108
"KE025",NA,30.7856071964018
"KE010",NA,14.2852097130243
"KE012",NA,57.5436241610738
"KE044",NA,78.3313609467456
"KE021",NA,73.4390243902439
"KE047",NA,33.3488372093023
"KE032",NA,48.4150110375276
"KE029",NA,83.7771739130435
"KE046",NA,94.4137931034483
"KE018",NA,47.0829268292683
"KE041",NA,83.625
"KE006",NA,22.8598901098901
"KE004",NA,16.779476861167
"KE013",NA,59.030303030303
"KE026",NA,66.2371794871795
"KE023",NA,21.4222737819026
"KE027",NA,57.7090909090909
"KE038",NA,93.3684210526316
"KE008",NA,12.6810392482034
"KE024",NA,52.1003401360544
"KE033",NA,55.6366812227074
"KE001",NA,34.8
"KE005",NA,44.0695187165775
"KE030",NA,48.2569343065693
"KE036",NA,87.0460526315789
"KE039",NA,73.2328042328042
"KE040",NA,77.5794392523364
"KE028",NA,81.2666666666667
"KE014",NA,66.1618497109827
"KE007",NA,25.3499278499278
"KE043",NA,85.4070351758794
"KE019",NA,52.933014354067
"KE011",NA,18.1817621688232
"KE034",NA,39.0151953690304
"KE037",NA,82.6719576719577
"KE035",NA,85.6981132075472
"KE022",NA,67.66875
"KE003",NA,45.8662420382166
"KE020",NA,68.7894736842105
"KE045",NA,93.2625
"KE042",NA,85.3968253968254
"KE015",NA,46.0618556701031
"KE002",NA,45.9730769230769
"KE031",NA,40.413680781759
"KE016",NA,47.8678756476684
"KE017",NA,45.1072796934866
"KE009",NA,24.9590361445783
"KE025",NA,34.4100449775112
"KE010",NA,13.7693156732892
"KE012",NA,61.0939597315436
"KE044",NA,81.7810650887574
"KE021",NA,74.7134146341463
"KE047",NA,38.6511627906977
"KE032",NA,55.1699779249448
"KE029",NA,91.1086956521739
"KE046",NA,96.7068965517241
"KE018",NA,51.2975609756098
"KE041",NA,86.75
"KE006",NA,39.6996336996337
"KE004",NA,25.0454728370221
"KE013",NA,60.7212121212121
"KE026",NA,75.5128205128205
"KE023",NA,22.2913477151473
"KE027",NA,64.2636363636364
"KE038",NA,95.4210526315789
"KE008",NA,14.8197899391929
"KE024",NA,53.3384353741497
"KE033",NA,63.5362445414847
"KE001",NA,40.6
"KE005",NA,49.5935828877005
"KE030",NA,51.3343065693431
"KE036",NA,89.2302631578947
"KE039",NA,71.1640211640212
"KE040",NA,77.7383177570093
"KE028",NA,81.5076923076923
"KE014",NA,81.2138728323699
"KE007",NA,25.9992784992785
"KE043",NA,87.4874371859297
"KE019",NA,71.1095238095238
"KE011",NA,20.8632162661738
"KE034",NA,51.0014471780029
"KE037",NA,81.5820105820106
"KE035",NA,85.9937106918239
"KE022",NA,83.9875
"KE003",NA,42.0611464968153
"KE020",NA,88.7446808510638
"KE045",NA,89.975
"KE042",NA,85.9523809523809
"KE015",NA,50.7711340206186
"KE002",NA,41.9865125240848
"KE031",NA,52.8550488599349
"KE016",NA,60.0932642487047
"KE017",NA,56.0862068965517
"KE009",NA,20.0915662650602
"KE025",NA,38.0644677661169
"KE010",NA,15.8721572090969
"KE012",NA,76.2885906040269
"KE044",NA,81.4497041420118
"KE021",NA,96.530487804878
"KE047",NA,47.6976744186046
"KE032",NA,65.9690949227373
"KE029",NA,91.4945652173913
"KE046",NA,94.3965517241379
"KE018",NA,63.5560975609756
"KE041",NA,89.575
"KE006",NA,41.8818681318681
"KE004",NA,25.0796780684105
"KE013",NA,72.7939393939394
"KE026",NA,71.4935897435897
"KE023",NA,21.4850382741823
"KE027",NA,64.9545454545455
"KE038",NA,93.5526315789474
"KE008",NA,16.3275290215589
"KE024",NA,50.4812925170068
"KE033",NA,72.0899563318777
"KE001",NA,37.2
"KE005",NA,48.9919786096257
"KE030",NA,49.5985401459854
"KE036",NA,85.3881578947368
"KE039",NA,65.042328042328
"KE040",NA,73.0934579439252
"KE028",NA,76.6871794871795
"KE014",NA,78.2832369942196
"KE007",NA,22.734126984127
"KE043",NA,87.427135678392
"KE019",NA,69.1142857142857
"KE011",NA,20.5563770794824
"KE034",NA,51.6801736613603
"KE037",NA,74.3439153439153
"KE035",NA,82.7044025157233
"KE022",NA,80.48125
"KE003",NA,41.4292993630573
"KE020",NA,82.2688172043011
"KE045",NA,87.625
"KE042",NA,81.3809523809524
"KE015",NA,53.7505154639175
"KE002",NA,37.5915221579961
"KE031",NA,50.757328990228
"KE016",NA,60.5181347150259
"KE017",NA,58.6858237547893
"KE009",NA,14.2096385542169
"KE025",NA,37.7451274362819
"KE010",NA,17.0485758445573
"KE012",NA,72.6979865771812
"KE044",NA,77.810650887574
"KE021",NA,91.2865853658537
"KE047",NA,46.046511627907
"KE032",NA,62.2649006622517
"KE029",NA,83.2934782608696
"KE046",NA,89.9137931034483
"KE018",NA,59.590243902439
"KE041",NA,87.15625
"KE006",NA,43.7261904761905
"KE004",NA,25.2181086519115
"KE013",NA,70.9090909090909
"KE026",NA,66.3910256410256
"KE023",NA,20.5247042449548
"KE027",NA,60.8318181818182
"KE038",NA,84.6578947368421
"KE008",NA,13.7255389718076
"KE024",NA,45.937074829932
"KE033",NA,68.1336244541485
"KE001",NA,31.4
"KE005",NA,47.2994652406417
"KE030",NA,51.6467153284672
"KE036",NA,103.434210526316
"KE039",NA,72.5661375661376
"KE040",NA,76.4205607476636
"KE028",NA,89.0358974358974
"KE014",NA,85.1791907514451
"KE007",NA,18.4917027417027
"KE043",NA,92.2311557788945
"KE019",NA,81.7666666666667
"KE011",NA,18.7707948243993
"KE034",NA,56.7351664254703
"KE037",NA,80.6402116402116
"KE035",NA,98.3584905660377
"KE022",NA,97.925
"KE003",NA,36.3949044585987
"KE020",NA,96.1702127659574
"KE045",NA,97.375
"KE042",NA,88.1984126984127
"KE015",NA,56.9742268041237
"KE002",NA,33.5472061657033
"KE031",NA,58.1042345276873
"KE016",NA,72.8937823834197
"KE017",NA,70.3295019157088
"KE009",NA,12.1626506024096
"KE025",NA,40.1386806596702
"KE010",NA,15.2923110914715
"KE012",NA,79.9015659955257
"KE044",NA,84.9704142011834
"KE021",NA,108.353658536585
"KE047",NA,55.1395348837209
"KE032",NA,75.7439293598234
"KE029",NA,98.3804347826087
"KE046",NA,102.603448275862
"KE018",NA,73.6634146341463
"KE041",NA,88.7375
"KE006",NA,43.3122710622711
"KE004",NA,24.5340040241449
"KE013",NA,77.9030303030303
"KE026",NA,75.8397435897436
"KE023",NA,16.1989772198977
"KE027",NA,73.6363636363636
"KE038",NA,92.6052631578947
"KE008",NA,10.5544499723604
"KE024",NA,46.4183673469388
"KE033",NA,82.5781659388646
"KE001",NA,29.3
"KE005",NA,39.8502673796791
"KE030",NA,42.8642335766423
"KE036",NA,99.0131578947368
"KE039",NA,63.3068783068783
"KE040",NA,62.2803738317757
"KE028",NA,82.6153846153846
"KE014",NA,75.5317919075144
"KE007",NA,12.1334776334776
"KE043",NA,79.1105527638191
"KE019",NA,85.4285714285714
"KE011",NA,12.7948243992606
"KE034",NA,43.2713458755427
"KE037",NA,65.3597883597884
"KE035",NA,90.7924528301887
"KE022",NA,89.70625
"KE003",NA,28.2445859872611
"KE020",NA,91.7127659574468
"KE045",NA,91.55
"KE042",NA,71.8412698412698
"KE015",NA,48.4190721649485
"KE002",NA,24.3256262042389
"KE031",NA,55.0456026058632
"KE016",NA,66.0569948186529
"KE017",NA,63.5306513409962
"KE009",NA,8.49518072289157
"KE025",NA,34.2496251874063
"KE010",NA,9.80955540809555
"KE012",NA,74.7225950782998
"KE044",NA,73.4674556213018
"KE021",NA,100.359756097561
"KE047",NA,48.3720930232558
"KE032",NA,70.4635761589404
"KE029",NA,87.2010869565217
"KE046",NA,96.5172413793103
"KE018",NA,76.3170731707317
"KE041",NA,69.34375
"KE006",NA,31.2838827838828
"KE004",NA,16.5191146881288
"KE013",NA,68.3818181818182
"KE026",NA,65.6730769230769
"KE023",NA,9.90357226243287
"KE027",NA,65.65
"KE038",NA,76.7631578947368
"KE008",NA,6.04698728579326
"KE024",NA,35.7397959183673
"KE033",NA,73.5423580786026
"KE001",NA,22.2
"KE005",NA,31.8930481283422
"KE030",NA,37.014598540146
"KE036",NA,81.0855263157895
"KE039",NA,56.2063492063492
"KE040",NA,56.7943925233645
"KE028",NA,59.6153846153846
"KE014",NA,58.7976878612717
"KE007",NA,11.2056277056277
"KE043",NA,69.0201005025126
"KE019",NA,62.0285714285714
"KE011",NA,9.5033887861984
"KE034",NA,40.5036179450072
"KE037",NA,62.0846560846561
"KE035",NA,71.6729559748428
"KE022",NA,70.85625
"KE003",NA,25.3821656050955
"KE020",NA,70.3191489361702
"KE045",NA,74.075
"KE042",NA,65.3492063492064
"KE015",NA,38.6360824742268
"KE002",NA,20.7919075144509
"KE031",NA,43.6465798045603
"KE016",NA,57.2512953367876
"KE017",NA,53.7260536398467
"KE009",NA,6.74939759036145
"KE025",NA,26.1050262565641
"KE010",NA,7.01196278245459
"KE012",NA,55.0693512304251
"KE044",NA,64.2603550295858
"KE021",NA,78.4878048780488
"KE047",NA,41.5348837209302
"KE032",NA,50.7328918322296
"KE029",NA,69.6902173913043
"KE046",NA,79.7586206896552
"KE018",NA,54.7658536585366
"KE041",NA,62.36875
"KE006",NA,25.3076923076923
"KE004",NA,13.169014084507
"KE013",NA,50.8181818181818
"KE026",NA,49.1987179487179
"KE023",NA,7.8371335504886
"KE027",NA,49.85
"KE038",NA,70.5
"KE008",NA,4.88059701492537
"KE024",NA,28.0848896434635
"KE033",NA,61.2375545851528
"KE001",NA,20.1
"KE005",NA,30.4090909090909
"KE030",NA,44.5372262773723
"KE036",NA,96.5526315789474
"KE039",NA,67.6507936507936
"KE040",NA,65.214953271028
"KE028",NA,79
"KE014",NA,68.0231213872832
"KE007",NA,10.1695526695527
"KE043",NA,77.5326633165829
"KE019",NA,90.7238095238095
"KE011",NA,8.72273567467652
"KE034",NA,50.4276410998553
"KE037",NA,72.0687830687831
"KE035",NA,91.1446540880503
"KE022",NA,90.15
"KE003",NA,23.3146496815287
"KE020",NA,89.5578947368421
"KE045",NA,87.375
"KE042",NA,77.8015873015873
"KE015",NA,34.5809278350515
"KE002",NA,19.9537572254335
"KE031",NA,59.457654723127
"KE016",NA,67.3730569948187
"KE017",NA,57.0095785440613
"KE009",NA,6.95180722891566
"KE025",NA,28.9355322338831
"KE010",NA,6.6543483071476
"KE012",NA,65.9485458612975
"KE044",NA,67.6390532544379
"KE021",NA,101.896341463415
"KE047",NA,48.9302325581395
"KE032",NA,70.8057395143488
"KE029",NA,89.0489130434783
"KE046",NA,97.5862068965517
"KE018",NA,77.8731707317073
"KE041",NA,74.2875
"KE006",NA,27.9258241758242
"KE004",NA,11.5963782696177
"KE013",NA,58.9575757575758
"KE026",NA,61.0448717948718
"KE023",NA,7.87861136999068
"KE027",NA,64.9545454545455
"KE038",NA,81.5789473684211
"KE008",NA,4.56550580431177
"KE024",NA,34.7555178268251
"KE033",NA,73.5668122270742
"KE001",NA,17.5
"KE005",NA,28.5882352941176
"KE030",NA,36.9751824817518
"KE036",NA,107.203947368421
"KE039",NA,63.4550264550265
"KE040",NA,55.9065420560748
"KE028",NA,75.3333333333333
"KE014",NA,62.364161849711
"KE007",NA,8.00757575757576
"KE043",NA,71.1658291457286
"KE019",NA,89.3047619047619
"KE011",NA,7.59950708564387
"KE034",NA,50.4312590448625
"KE037",NA,64.0952380952381
"KE035",NA,93.7924528301887
"KE022",NA,91.7375
"KE003",NA,20.2866242038217
"KE020",NA,85.0631578947368
"KE045",NA,86.3875
"KE042",NA,69.3571428571429
"KE015",NA,28.980412371134
"KE002",NA,18.233140655106
"KE031",NA,56.7508143322476
"KE016",NA,62.9585492227979
"KE017",NA,53.7547892720306
"KE009",NA,6.48795180722892
"KE025",NA,26.7353823088456
"KE010",NA,5.81582446808511
"KE012",NA,62.2885906040268
"KE044",NA,65.7278106508876
"KE021",NA,98.7682926829268
"KE047",NA,49.4418604651163
"KE032",NA,69.8123620309051
"KE029",NA,89.0923913043478
"KE046",NA,100.741379310345
"KE018",NA,79.390243902439
