disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;adm3_pcode;adm4_name;adm4_pcode;County;sub_county;ward;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage);cholera_outbreak;cholera_cases;data_source;glidenumber;disaster_id;data_quality;magnitude_impact;date_recorded
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;1;0;60;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1550;2;1;2010/01/10
flood;kenya;;;Kisii;KE045;0;;0;;Kisii;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;489;0;0;2010/01/14
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;215;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;527;1;1;2010/05/02
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;528;1;1;2010/05/11
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;529;0;0;2010/05/15
flood;kenya;;;Makueni;KE017;0;;0;;Makueni;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;716;0;0;2010/01/14
flood;kenya;;;Makueni;KE017;0;;0;;Makueni;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;717;1;1;2010/01/14
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;838;2;0;2010/01/14
flood;kenya;;;Siaya;KE041;0;;0;;Siaya;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1277;2;1;2010/01/14
flood;kenya;;;Siaya;KE041;0;;0;;Siaya;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1278;0;0;2010/01/14
flood;kenya;;;Tana River;KE004;0;;0;;Tana River;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1333;0;0;2010/02/14
flood;kenya;;;Mandera;KE009;0;;0;;Mandera;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;752;2;0;2010/02/16
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;262;0;0;2010/03/01
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1110;1;1;2010/03/02
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;263;2;0;2010/03/03
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;313;1;1;2010/03/03
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;264;1;1;2010/03/04
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;776;0;0;2010/03/04
flood;kenya;;;Samburu;KE025;0;;0;;Samburu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1252;2;0;2010/03/04
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;778;0;0;2010/03/07
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;779;2;0;2010/03/09
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;420;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;780;1;1;2010/03/09
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1425;2;0;2010/03/09
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1390;0;0;2010/03/10
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1426;1;1;2010/03/19
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;97;66;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;429;1;1;2010/03/21
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;963;1;1;2010/03/21
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;964;0;0;2010/03/21
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1551;1;1;2010/03/28
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1552;2;0;2010/03/28
flood;kenya;;;Uasin Gishu;KE027;0;;0;;Uasin Gishu;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;1494;2;1;2010/04/04
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1167;2;1;2010/04/07
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;782;0;0;2010/04/15
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;265;0;0;2010/04/20
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;2;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;784;1;1;2010/04/20
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;787;0;0;2010/04/20
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1039;1;0;2010/04/20
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1429;2;0;2010/04/25
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;104;0;0;2010/04/27
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;790;0;0;2010/04/27
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;431;0;0;2010/04/29
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;965;0;0;2010/04/29
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;530;2;0;2011/12/06
flood;kenya;;;Samburu;KE025;0;;0;;Samburu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1253;1;1;2010/05/02
flood;kenya;;;Marsabit;KE010;0;;0;;Marsabit;0;0;0;0;280;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;791;2;1;2010/05/03
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;206;2;1;2010/05/05
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;207;1;1;2010/05/06
flood;kenya;;;Kajiado;KE034;Kajiado North;;0;;Kajiado;Kajiado North;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;314;2;1;2010/05/09
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1430;1;1;2010/05/10
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1431;2;1;2010/05/10
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;531;1;0;2011/12/06
flood;kenya;;;Kitui;KE015;Mwingi;;0;;Kitui;Mwingi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;620;2;0;2010/05/13
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;532;1;0;2011/12/06
flood;kenya;;;Samburu;KE025;0;;0;;Samburu;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1254;2;1;2010/05/15
flood;kenya;;;Kiambu;KE022;0;;0;;Kiambu;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;387;1;1;2010/05/16
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;966;1;1;2010/05/21
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;967;0;0;2010/05/21
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;354;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;433;1;1;2010/05/22
flood;kenya;;;Kisii;KE045;0;;0;;Kisii;0;0;0;0;0;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;490;2;0;2010/05/22
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000047-ken;1391;0;0;2010/05/23
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1392;0;0;2010/05/23
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;968;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;969;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;970;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;971;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;972;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;973;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;974;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;975;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;976;2;1;2010/05/25
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;977;2;1;2010/05/25
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;316;0;0;2010/07/01
flood;kenya;;;Kiambu;KE022;0;;0;;Kiambu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;388;0;0;2010/07/01
flood;kenya;;;Nairobi;KE047;0;;0;;Nairobi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1040;0;0;2010/07/01
flood;kenya;;;Narok;KE033;0;;0;;Narok;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1168;0;0;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1432;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1433;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;289;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1434;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1435;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1436;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;198;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1437;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;874;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1438;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;334;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1439;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;580;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1440;1;1;2010/07/01
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;fl-2010-000003-ken;1441;1;1;2010/07/01
flood;kenya;;;Laikipia;KE031;0;;0;;Laikipia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;659;2;0;2010/08/30
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1394;2;1;2010/09/03
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1395;1;1;2010/09/03
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1396;1;1;2010/09/03
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1397;1;1;2010/09/03
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1398;1;1;2010/09/03
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1399;1;1;2010/09/03
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;dr-2009-000197-ken;1400;1;1;2010/09/03
flood;kenya;;;Siaya;KE041;0;;0;;Siaya;0;0;5;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1279;1;1;2010/12/27
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1554;1;1;2010/12/27
flood;kenya;;;West Pokot;KE024;0;;0;;West Pokot;0;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1555;1;1;2010/12/27
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1112;1;1;2011/02/17
flood;kenya;;;Mombasa;KE001;0;;0;;Mombasa;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;931;1;1;2011/02/18
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1401;0;0;2011/02/19
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;361;1;1;2011/02/21
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1442;1;1;2011/02/24
flood;kenya;;;Isiolo;KE011;0;;0;;Isiolo;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;268;0;0;2011/03/01
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1113;1;1;2011/03/20
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;106;1;1;2011/03/26
flood;kenya;;;Turkana;KE023;0;;0;;Turkana;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1443;0;0;2011/09/05
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;3;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;434;1;1;2011/10/13
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;637;2;0;2011/10/13
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;435;2;1;2011/10/15
flood;kenya;;;Kirinyaga;KE020;0;;0;;Kirinyaga;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;471;1;1;2011/11/15
flood;kenya;;;Meru;KE012;0;;0;;Meru;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;841;1;1;2011/12/02
flood;kenya;;;Kakamega;KE037;0;;0;;Kakamega;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;362;2;0;2011/12/06
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;533;1;0;2011/12/06
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;534;1;0;2011/12/06
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;536;1;1;2012/01/21
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;537;0;0;2012/03/01
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;68;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;538;1;0;2012/04/19
flood;kenya;;;Siaya;KE041;0;;0;;Siaya;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1280;1;0;2011/12/06
flood;kenya;;;Siaya;KE041;0;;0;;Siaya;0;0;0;0;0;500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1281;2;0;2011/12/06
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;539;1;1;2012/05/22
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1114;1;1;2012/01/23
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1115;0;0;2012/01/24
flood;kenya;;;Kwale;KE002;0;;0;;Kwale;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;638;0;0;2012/02/02
flood;kenya;;;Trans Nzoia;KE026;0;;0;;Trans Nzoia;0;0;0;0;0;200;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1402;1;0;2012/02/13
flood;kenya;;;Wajir;KE008;0;;0;;Wajir;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1519;0;0;2012/02/14
flood;kenya;;;Busia;KE040;0;;0;;Busia;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;108;0;0;2012/03/01
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;210;0;0;2012/03/01
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;317;0;0;2012/03/01
flood;kenya;;;Kiambu;KE022;0;;0;;Kiambu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;389;0;0;2012/03/01
flood;kenya;;;Kilifi;KE003;0;;0;;Kilifi;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;436;0;0;2012/03/01
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;565;2;0;2013/04/07
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;680;0;0;2012/03/01
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;568;2;0;2013/04/09
flood;kenya;;;Murang'a;KE021;0;;0;;Murang'a;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;978;0;0;2012/03/01
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;ff-2012-000062-ken;1116;0;0;2012/03/01
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;585;2;1;2014/06/25
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;211;2;1;2012/04/18
flood;kenya;;;Homa Bay;KE043;0;;0;;Homa Bay;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;212;1;1;2012/04/19
flood;kenya;;;Kisumu;KE042;0;;0;;Kisumu;0;0;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;589;2;1;2015/10/15
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;319;2;0;2012/04/24
flood;kenya;;;Nakuru;KE032;0;;0;;Nakuru;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;1118;1;1;2012/04/28
flood;kenya;;;Kajiado;KE034;0;;0;;Kajiado;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;320;1;1;2012/05/04
flood;kenya;;;Machakos;KE016;0;;0;;Machakos;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;disinventer;0;684;2;0;2012/05/04
