"time","Baringo","Bomet","Bungoma","Busia","Elgeyo-Mar","Embu","Garissa","Homa Bay","Nyeri","Isiolo","Kajiado","Kakamega","Kericho","Kiambu","Kilifi","Kirinyaga","Kisii","Kisumu","Kitui","Kwale","Laikipia","Machakos","Makueni","Mandera","Samburu","Marsabit","Meru","Migori","Murang'a","Nairobi","Nakuru","Nandi","Nyamira","Nyandarua","Siaya","Taita Tave","Tana River","Tharaka-Ni","Trans Nzoi","Turkana","Uasin Gish","Vihiga","Wajir","West Pokot","Narok","Mombasa","Lamu"
"11-05-2009",7.41831302642822,6.4163498878479,2.05682563781738,6.01386785507202,3.28306913375854,9.12175559997559,1.08337318897247,6.87497806549072,6.61020183563232,4.68104887008667,13.0982370376587,3.38971734046936,4.80398225784302,10.1900749206543,1.3589323759079,9.61619758605957,3.99363398551941,5.44553089141846,7.45396423339844,2.24797487258911,6.46143579483032,9.64070701599121,7.01676654815674,0,4.75984239578247,5.15827512741089,5.85440158843994,5.95356893539429,9.02640914916992,9.80499649047852,12.2777433395386,3.45593166351318,2.76926112174988,9.83778762817383,6.85103940963745,7.11564350128174,3.38476204872131,6.90480852127075,0.630009293556213,4.25694417953491,1.66731071472168,3.84676003456116,0.333737790584564,1.96394836902618,12.3413076400757,0.00144209444988519,0
"12-05-2009",2.45130634307861,5.03558397293091,3.55093741416931,3.18595457077026,0.60613077878952,2.10681867599487,0.809445261955261,7.36573553085327,0.54207319021225,1.12281274795532,7.57597684860229,4.47053861618042,5.08377695083618,1.2045658826828,0.0655240043997765,1.90899169445038,5.27495908737183,5.43193244934082,2.4809091091156,0.170728728175163,0.430522739887238,2.15342998504639,1.53404498100281,0.394049316644669,0.334205329418182,0.874884724617004,0.48882919549942,5.49853801727295,1.67198634147644,1.40473878383636,3.95994734764099,3.39776062965393,5.63956642150879,2.58416509628296,3.7834484577179,2.97945046424866,1.89850914478302,0.773728489875793,0.46562072634697,2.38693308830261,1.1388932466507,3.8851432800293,0.563392341136932,0.00255963741801679,9.40665531158447,0,0.00134536274708807
"13-05-2009",0.505949079990387,5.03762578964233,1.2252402305603,2.47301936149597,0.824454724788666,0.719077467918396,2.04426693916321,10.7349338531494,0.117525681853294,0.625740766525269,3.16699767112732,4.07769298553467,7.00202465057373,1.04332232475281,0.0797880291938782,0.498053759336472,11.0556163787842,8.8863468170166,0.216014564037323,0,0.213854402303696,0.499755531549454,0.129367277026176,3.85066843032837,0.0794070139527321,1.74416041374207,0.0348789021372795,9.31368255615234,0.376005232334137,0.402182549238205,2.59251809120178,4.92498874664307,10.0849161148071,1.46316969394684,4.99133920669556,0,2.85832905769348,0.204964607954025,0.338836133480072,0.143402233719826,1.75112569332123,5.1105260848999,4.13265514373779,0.0650476962327957,10.6743650436401,0,0.127323880791664
"14-05-2009",0,8.60711006680503e-05,0,0,0,0.317401707172394,3.5083532333374,8.93306350708008,0.0106330644339323,1.35605406761169,2.29500913619995,0,0.00119319290388376,0.134295463562012,0.916267991065979,0.153114005923271,3.49705934524536,1.75787687301636,0.037457287311554,0.900158107280731,0,0.219053089618683,0.0646904855966568,13.7779273986816,0,4.94697904586792,0,8.12243747711182,0.0742753595113754,0.308613240718842,0.0443004108965397,0,0.00370618258602917,0,1.55091786384583,0.730829954147339,2.38999319076538,0,0,0,0,0.0869741290807724,18.274055480957,0,6.00787544250488,0.229277670383453,0.675946474075317
"15-05-2009",0,1.36756014512684e-07,0,0,0,0,1.78282952308655,2.18957529796171e-06,0,0.0171326119452715,0.00565552338957787,0,0,1.16445096409734e-06,4.66175651550293,0,4.11447809156584e-09,0,0,4.23435688018799,0,0,0,11.0293970108032,0,7.38708639144897,0,0.00198066467419267,0,1.12742907276697e-06,0,0,1.13669695878116e-08,0,0,3.91094064712524,1.82903611660004,0,0,5.92896487461303e-09,0,0,14.8323354721069,0,0.0120378891006112,4.66887807846069,1.55970585346222
"16-05-2009",0,0.000153968911035918,0,0,0,0,0,6.80384036968462e-05,0,0,0.0847165584564209,0,4.07222141802777e-05,0.00281043513678014,0,0,0.0021056595724076,0,0,0.133616536855698,0,4.36311565863434e-05,0,3.02866697311401,0,4.2212553024292,0,0.00389514211565256,7.6649786251437e-07,0.00115537096280605,0.00312741100788116,0,0.00117782491724938,9.43574559642002e-05,4.15835543776666e-08,3.26827549934387,0,0,0,0.177115052938461,0,0,3.99136877059937,0,0.0187444258481264,0,0
"17-05-2009",0,0.000150919266161509,0,0,0,0,0.205301582813263,0.00204056757502258,0,0,0.268261015415192,0,4.25583457399625e-05,0,0,0,0.0035876976326108,0,0,0.183484017848969,0,0,0,5.87958240509033,0,9.51876354217529,0,0.468522280454636,0,0,2.50078642238805e-06,0,0.001246951171197,0,0,0.565687716007233,0,0,0,1.46628129482269,0,0,6.43393516540527,0,1.12859702110291,0,0.341631412506104
"18-05-2009",0,0,0,0,0,0,0.609502851963043,6.22578454567702e-07,0,0.343862414360046,0.0331221409142017,0,0,0,0,0,0,0,0,0.29216742515564,0,0,0,7.12217855453491,0,6.93190717697144,0,0.000517782114911824,0,0,0,0,0,0,0,0.54417622089386,0,0,0,5.08055877685547,0,0,10.8832426071167,0,0.00187431217636913,0,0.415896743535995
"19-05-2009",0,0,0,0,0,0,0.355958193540573,0,0,0.101101957261562,0.568861424922943,0,0,0,0,0,0,0,0,0.0258328430354595,0,0,0,10.1707801818848,0,6.72197341918945,0,7.23319753888063e-05,0,0,0,0,0,0,0,0.41638907790184,0,0,0,2.75339198112488,0,0,11.853175163269,0,0.0021516268607229,0,0.00604154262691736
"20-05-2009",0.194677412509918,0.310905247926712,0.00434311851859093,0.0236679520457983,0.0561979338526726,0.00395676307380199,0.113099575042725,0.988274455070496,0.0738049075007439,2.13797950744629,0.457913279533386,0.0310401730239391,0.275214225053787,0.102075412869453,0.00067124207271263,0.000495546963065863,0.363529056310654,0.257645815610886,0.0939534902572632,0.803963601589203,0.211394175887108,0.0442627221345901,0.0319835059344769,9.75059700012207,0.0896680802106857,12.0928220748901,0.0233089085668325,1.40603160858154,0.0140543105080724,0.0171080138534307,0.326532512903214,0.105166785418987,0.281804949045181,0.357003092765808,0.4034124314785,1.64261257648468,0.1924047768116,0.012940420769155,0.000223041832214221,1.06853485107422,0.0737534165382385,0.0522934421896935,9.78658008575439,0.0490357913076878,0.671668648719788,7.6280343819235e-07,0
"21-05-2009",0.774865210056305,1.9932701587677,0.709108352661133,3.04807734489441,0.619178533554077,1.65501022338867,26.3857135772705,4.71697473526001,0.766507923603058,12.9221296310425,4.6120343208313,0.58348423242569,1.32164895534515,0.465011805295944,5.47618103027344,1.14813494682312,4.77589845657349,2.4708366394043,2.20567488670349,7.45446920394897,0.759727716445923,1.38145768642426,1.73650348186493,14.9705018997192,11.5581016540527,29.1796779632568,6.27015495300293,5.58167695999146,0.937361240386963,0.269746452569962,2.15402984619141,0.69669097661972,2.67865085601807,1.02378439903259,2.57536029815674,7.28336906433105,28.3182334899902,0.517951548099518,0.603038430213928,14.6493825912476,0.728014528751373,0.452247112989426,20.4927558898926,0.257770597934723,5.11923742294312,3.02586770057678,11.8060750961304
"22-05-2009",5.52457141876221,2.84648704528809,7.23544311523438,8.13948059082031,6.67438983917236,7.62813854217529,110.076240539551,8.45794486999512,2.37146401405334,26.5799922943115,9.52035808563232,7.95816230773926,3.09542608261108,1.12969744205475,123.187843322754,2.15452075004578,4.76438093185425,6.53628873825073,17.9792404174805,43.7301025390625,2.94458484649658,11.0146799087524,10.4311847686768,27.5167694091797,16.6742553710938,33.4889945983887,24.008207321167,13.8193111419678,0.985329926013947,2.15956830978394,4.32872581481934,4.52650547027588,4.17761325836182,5.77588844299316,8.95639324188232,29.9530277252197,121.489143371582,5.5750675201416,9.31744575500488,30.0206127166748,7.40417385101318,7.91856527328491,32.5454368591309,5.94862985610962,11.8337697982788,44.7401390075684,115.954727172852
"23-05-2009",3.1986072063446,9.0014591217041,2.09328079223633,2.97260355949402,3.18817257881165,8.59492492675781,31.7006454467773,8.53910255432129,2.77601790428162,9.87797737121582,17.0466365814209,2.01935434341431,5.58272457122803,2.74584889411926,18.3356380462646,3.61432671546936,5.76062679290771,3.66254496574402,12.3056783676147,3.13066554069519,2.70140099525452,8.31752300262451,14.1656475067139,50.5417442321777,5.97867631912231,20.2569828033447,11.5850028991699,13.469801902771,2.23678255081177,2.91582489013672,3.24617338180542,2.76136898994446,7.38104152679443,3.9134373664856,2.19427037239075,20.1522006988525,23.456636428833,8.31985569000244,1.87144565582275,5.5816535949707,2.56379985809326,2.19210243225098,25.7991809844971,2.60975456237793,16.971170425415,2.66161322593689,35.9689865112305
"24-05-2009",1.36010420322418,5.50157022476196,4.91078805923462,5.35127353668213,1.53358399868011,0.730966687202454,19.8505115509033,4.95501327514648,0.0517164617776871,4.10094356536865,12.9768266677856,6.2548131942749,5.22253608703613,0.235464423894882,12.1917057037354,0.0978700444102287,5.80460977554321,5.65649271011353,4.02956628799438,10.7483825683594,0.362350553274155,1.00928378105164,1.49292623996735,10.2084646224976,1.46760964393616,6.19443511962891,4.79584264755249,5.86975526809692,0.122115924954414,0.447039663791656,4.34085464477539,4.74897384643555,5.65309000015259,0.150655806064606,4.90585613250732,9.25970935821533,15.9252758026123,2.22804379463196,3.72326803207397,1.97267711162567,2.51004099845886,6.23877048492432,10.0846462249756,2.32267570495605,9.18889999389648,8.13879680633545,18.9489727020264
"25-05-2009",0.391748815774918,2.33779668807983,0.0956297591328621,0.151766076683998,0.497047662734985,0.670502066612244,7.61484241485596,2.09186482429504,0.863930821418762,0.749623596668243,6.47059917449951,1.7391744852066,2.22716474533081,1.49022209644318,4.95599603652954,0.256412148475647,2.28383445739746,2.29776787757874,0.144847258925438,9.40684986114502,0.809621870517731,0.945776402950287,1.2621066570282,27.6146335601807,0.481421798467636,7.20569515228271,0.284688979387283,4.44381999969482,0.038872767239809,1.13885927200317,2.09095335006714,2.27737212181091,2.31081557273865,0.8790323138237,1.40313875675201,7.90965938568115,7.76914834976196,0.0795643925666809,0.0812842100858688,1.64366912841797,0.677495896816254,2.39579081535339,17.0819492340088,0.0483058914542198,5.0361909866333,4.60443019866943,9.27158641815186
"26-05-2009",0.0516144335269928,0.069749154150486,0.177632063627243,0.171594768762589,0.046217042952776,0,6.67218637466431,0.653467655181885,0.0143393687903881,0.871740102767944,1.81898427009583,0.0368206761777401,0.0587005876004696,0.00318955909460783,0.212097615003586,0,0.0633951053023338,0.790558278560638,2.37426484090975e-05,2.42601871490479,0.0445483475923538,0.000258041283814237,0.0888607427477837,89.8443298339844,0.312645107507706,7.33530807495117,0.0240187272429466,0.900101780891418,0.000625752902124077,0.00135494465939701,0.102612309157848,0.026356840506196,0.0616496689617634,0.101224236190319,0.919180154800415,1.533731341362,4.53772163391113,6.73535323585384e-05,0.0589254982769489,4.05402183532715,0.0478727966547012,0.073468916118145,56.3417816162109,0.0403820499777794,2.12141418457031,0,6.98093318939209
"27-05-2009",0.0360273495316505,0.791939735412598,0.00388459558598697,0.000785095791798085,0.0323492661118507,0,3.5032958984375,0.0301721189171076,0.00524588394910097,1.07373034954071,0.833986401557922,0.00189688429236412,0.097445972263813,0.0198636706918478,0.000147290033055469,0,0.107712142169476,0.0355069041252136,1.73938915395411e-05,2.16512370109558,0.0224045887589455,7.78038884163834e-05,3.83720907848328e-06,17.3415584564209,0.016905227676034,7.43731307983398,5.70921620237641e-05,0.0607126243412495,0.000362931081326678,0.00376598443835974,0.0628938302397728,0.0371510982513428,0.162599384784698,0.0345710813999176,0.00086306146113202,2.86500716209412,0.766824305057526,0,0.00609388248994946,7.36187791824341,0.0406544096767902,0.00294397119432688,17.2169876098633,0.00874405913054943,2.62158989906311,0,1.34399402141571
"28-05-2009",0.0412543602287769,0.0370457619428635,0.0168550778180361,0.0115427281707525,0.0086408294737339,9.63105048867874e-06,1.93756175041199,0.0513276308774948,0.00466884160414338,3.11500668525696,0.105455741286278,0.0125670069828629,0.0348821170628071,0.00421922840178013,0.00406740000471473,0,0.0391726829111576,0.0302437674254179,0.00046563966316171,0,0.0332975089550018,0.00498472573235631,0.00396859599277377,61.9812889099121,0.143498837947845,39.7789764404297,0.000135846581542864,0.0571106858551502,0.000247404590481892,0.000489902158733457,0.05361457914114,0.0138576133176684,0.0392003208398819,0.0565498247742653,0.0222095772624016,0.00623882608488202,0.225671350955963,0,0.014159276150167,5.57127141952515,0.0132122486829758,0.00960729643702507,79.8571395874023,0.00812038034200668,0.0743408352136612,0,0.319380819797516
"29-05-2009",0.0849158987402916,0.0959794297814369,0.0271637458354235,0.0231770202517509,0.0355271883308887,5.12108235852793e-05,1.269850730896,0.0607194229960442,0.0197344776242971,2.45831084251404,0.326733499765396,0.0271408595144749,0.0886167958378792,0.0270526502281427,0.000481315335491672,0,0.0591799542307854,0.052355844527483,0.101517751812935,0.0377094633877277,0.052009604871273,0.00923346355557442,0.220034644007683,13.3353891372681,0.263514250516891,14.5875101089478,0.0418762676417828,0.044896088540554,0.000992115470580757,0.00122511549852788,0.127121344208717,0.036731906235218,0.0677732601761818,0.129232332110405,0.0200676750391722,1.44521129131317,0.276024967432022,0.000148813574924134,0.020877793431282,5.53203105926514,0.0311523489654064,0.0212628375738859,23.1586399078369,0.0443045608699322,0.275406718254089,0,0.157935425639153
"30-05-2009",0.0147489067167044,1.38176918029785,0.0572154559195042,0.0369940847158432,0.0136096850037575,0.880204021930695,1.89742469787598,1.80882549285889,0.368646234273911,2.07923150062561,3.85121703147888,0.0212780982255936,1.73859846591949,0.00809981673955917,1.37942123413086,0.800488471984863,2.6941602230072,0.275530874729156,2.17567324638367,2.57653164863586,0.00678474036976695,1.21335864067078,3.88873505592346,9.70485305786133,0.249623030424118,7.81788635253906,0.518670439720154,2.80668306350708,0.21530681848526,9.87764360615984e-05,0.597378075122833,0.013062858954072,1.64326310157776,0.0819114744663239,0.546960592269897,6.35517358779907,1.90553784370422,0.539501965045929,0.0317994318902493,0.427031219005585,0.0154645582661033,0.0105905896052718,13.3731985092163,0.014108351431787,2.83433866500854,0.939858257770538,0.197412356734276
"31-05-2009",0.146152332425117,0.476573973894119,0.125461131334305,0.206058815121651,0.162763729691505,4.9983709686785e-06,0.964938104152679,0.696987390518188,0.816032946109772,0.35564050078392,4.24470710754395,0.232319533824921,0.289129287004471,0.287635862827301,0.397951692342758,0.241149887442589,0.637097358703613,0.422109156847,0.850258052349091,0.417256325483322,0.539430558681488,1.3754631280899,1.47901058197021,11.5399131774902,0.214260920882225,0.459041327238083,0.060730654746294,1.51700234413147,0.580379724502563,0.227921351790428,0.990147292613983,0.209241598844528,0.58643364906311,0.545597970485687,0.37451958656311,1.13248217105865,0.871322274208069,0.0150370569899678,0.108725145459175,0.112615577876568,0.178019493818283,0.278526037931442,4.65555477142334,0.117550544440746,1.13213610649109,0.296377331018448,0.192722022533417
"01-06-2009",0.220452934503555,0.202988520264626,0.170631885528564,0.0854047387838364,0.147875487804413,0.000136249786010012,0.459935396909714,0.930931687355042,0.0637373700737953,0.258814364671707,0.56963324546814,0.20342230796814,0.194265246391296,0.132597997784615,0,1.20152026283904e-05,0.17352706193924,0.442468255758286,0.0540568940341473,0.0173993855714798,0.175376653671265,0.051832590252161,0.0223246309906244,8.97276973724365,0.321763128042221,1.0567330121994,0.0292474702000618,1.32809293270111,0.00330142001621425,0.0307826641947031,0.337039798498154,0.18105274438858,0.19927516579628,0.305842310190201,0.999204754829407,0.0426895469427109,0.0751934573054314,0.00382219650782645,0.161477327346802,0.172956436872482,0.149279847741127,0.218559667468071,14.2776937484741,0.134000316262245,0.530314207077026,0,0.0730067938566208
"02-06-2009",0.200646266341209,0.176192834973335,0.0678889602422714,0.0666280016303062,0.17191007733345,5.82293614570517e-05,0.126818895339966,0.259858816862106,0.0225755646824837,0.0995533689856529,0.278519868850708,0.116780743002892,0.199824810028076,0.0635746195912361,0.239266365766525,3.36843459081138e-06,0.229086369276047,0.230262786149979,0.0457825437188148,0.514488399028778,0.105217345058918,0.0439603105187416,0.0362554714083672,7.49701738357544,0.357901453971863,0.898771286010742,0.0651741996407509,0.0939520001411438,0.00143025163561106,0.0144988344982266,0.223102852702141,0.159087687730789,0.247537672519684,0.215290531516075,0.0976702198386192,0.548530399799347,0.203554153442383,0.00801522471010685,0.0522001497447491,0.3850417137146,0.166382163763046,0.139814242720604,6.33844947814941,0.0336364395916462,0.16833721101284,0,0
"03-06-2009",0.0234403070062399,0.099785290658474,0.0496312007308006,0.0207013133913279,0.0274627022445202,3.79753004153827e-07,0.0702097788453102,0.116699628531933,0.00625526392832398,0.133733496069908,0.0701863542199135,0.0659163817763329,0.112992540001869,0.0194887537509203,0,2.07770739280022e-07,0.0936276093125343,0.110949717462063,0.00242943898774683,0,0.00851607136428356,0.000173907174030319,7.37185255275108e-05,15.554970741272,0.0643898844718933,0.802257180213928,0.0156534276902676,0.0217843297868967,0.000911858631297946,0.00404269015416503,0.0597172938287258,0.085747979581356,0.126221016049385,0.0366307236254215,0.0268473103642464,2.68612296849824e-07,0.102768912911415,0.0020647041965276,0.0139322057366371,0.359622180461884,0.0458826050162315,0.0734721571207047,9.31315803527832,0.016400869935751,0.120037920773029,0,0.000934160780161619
"04-06-2009",0.000380235549528152,0.00337539962492883,5.7200562878279e-05,0,0,0,0.000459016591776162,0.00372984725981951,3.95850474887993e-05,0.0489664636552334,0.0200776271522045,5.72468306927476e-05,0.00398816261440516,2.34786421060562e-05,0,0,0.00314098014496267,0.00275572296231985,0,0,0,0,2.00901213247562e-05,103.938354492188,0,0.273224592208862,0,0.00271182646974921,0,3.681820771817e-06,0.00129993073642254,0.000730787462089211,0.00433939322829247,0.000246640935074538,0,4.34731628047302e-05,0.000670073844958097,0,5.86484156883671e-06,0.00266299000941217,8.56708356877789e-05,0.000117921990749892,54.0011100769043,4.96687462145928e-05,0.00754945818334818,0,0.000430235988460481
"05-06-2009",0,0,0,0,0,0,0,2.00763429347717e-06,0,0,0.00539110787212849,0,0,0,0,0,0,0,0,0,0,0,0,29.0581741333008,0,0.561271190643311,0,1.3625763131131e-05,0,0,0,0,0,0,0,0.000122161945910193,0,0,0,0,0,0,27.4989414215088,0,2.01999082491966e-05,0,0
"06-06-2009",0,0.000158498616656289,0,7.14908168220063e-08,0,0,0,0.0676917880773544,0,0.00444376235827804,0,0,0,0,0,0,0.0669703856110573,0.0761856064200401,0,0,0,0,0,15.3237276077271,0.00714901089668274,1.6762113571167,0,0.209919363260269,0,0,0,0,0.00128348346333951,0,0.0748357698321342,0,0,0,0,0.00196685059927404,0,0.0072819609194994,14.9086656570435,0,0.0549781806766987,0,0
"07-06-2009",3.61495208740234,4.85212469100952,8.03879737854004,8.64667892456055,3.46682524681091,0.209766238927841,0.662242412567139,6.72349309921265,0.546927273273468,0.819209039211273,3.26189589500427,8.00040245056152,7.69184446334839,0.699342012405396,9.87357998383231e-06,0.155047431588173,4.64631366729736,7.93605375289917,0.116964004933834,0.025561485439539,1.40268969535828,0.532982051372528,0.154333651065826,7.17511034011841,0.639431774616241,3.75990462303162,0.191009789705276,4.83446979522705,0.375759035348892,0.493115842342377,5.23733568191528,5.67510223388672,3.62408876419067,3.48069167137146,8.37703227996826,0.356408208608627,0.512003183364868,0.0464204736053944,6.59714126586914,0.237185075879097,2.91177582740784,6.75771236419678,15.3379240036011,5.67483234405518,5.83575201034546,0,0.317674785852432
"08-06-2009",2.23037767410278,4.04727363586426,3.797208070755,3.28125810623169,3.10639619827271,0.496566027402878,5.89498805999756,7.03232336044312,1.17275786399841,1.57009267807007,5.24143648147583,4.43449687957764,3.4932906627655,0.800308585166931,0.95303475856781,1.21170651912689,8.49091720581055,5.99737071990967,1.29736959934235,3.46070528030396,2.20752644538879,0.626369416713715,0.658535897731781,17.1768188476562,1.1744145154953,11.4754800796509,0.824935972690582,9.51545238494873,0.559004068374634,0.927036046981812,3.35443735122681,4.83291482925415,5.739990234375,2.23136210441589,7.12870216369629,3.09799790382385,4.86703872680664,0.392248183488846,1.47875952720642,0.440904796123505,5.22824954986572,3.91739201545715,31.6131019592285,1.62962782382965,7.36332368850708,0.470632463693619,8.45942878723145
"09-06-2009",2.59003090858459,6.22149705886841,3.92128944396973,3.88637733459473,2.55207848548889,0.133487597107887,11.7776918411255,4.28504800796509,0.142623394727707,3.85812306404114,8.96589851379395,3.50335574150085,5.07488679885864,0.877366602420807,6.84106588363647,0.125424966216087,4.23768281936646,3.59462785720825,1.58448648452759,9.05801868438721,0.321053236722946,1.06477034091949,3.44603443145752,39.0941619873047,2.78071975708008,7.86235570907593,1.85975217819214,4.48470973968506,0.0288488976657391,0.366281867027283,3.89396095275879,3.28531885147095,4.81496667861938,0.761095702648163,4.5640344619751,10.004243850708,4.59404611587524,1.12466275691986,2.60125017166138,2.45784759521484,3.09021282196045,3.06721687316895,33.4488372802734,3.12456655502319,6.99681425094604,1.83404433727264,8.79372882843018
"10-06-2009",4.5283842086792,4.95365333557129,0.16518147289753,0.0155932875350118,3.78560662269592,2.36563515663147,7.66797924041748,4.14101314544678,0.798380076885223,2.31748008728027,11.4761390686035,0.800832629203796,3.49311208724976,3.04388689994812,2.34720969200134,1.75057029724121,3.9181182384491,2.86740779876709,2.81237006187439,3.07432985305786,3.61500477790833,2.11187410354614,3.11191940307617,9.90781402587891,1.24765980243683,4.57313966751099,3.07558798789978,3.87355089187622,0.767093002796173,2.39037203788757,8.82090473175049,2.18555474281311,4.15903615951538,5.89812994003296,0.839359283447266,4.17391681671143,6.11073637008667,2.54224395751953,0.00922680646181107,0.507069826126099,3.46735692024231,0.353204399347305,7.11605310440063,0.0521822646260262,8.80625820159912,1.98238337039948,10.4733629226685
"11-06-2009",0.0379118919372559,1.8104555606842,0.0513816103339195,0.0897910073399544,0.0781213566660881,0,4.27133798599243,2.20709824562073,0.0100196152925491,0.37125039100647,1.15976250171661,0.116217888891697,1.93211710453033,0.0268876757472754,0.172433599829674,0,1.62301683425903,1.59750723838806,0.00916102901101112,4.31098318099976,0.0234130099415779,0.00625482760369778,0.0180544015020132,8.35252094268799,0.263011991977692,1.03208982944489,0.0340653695166111,2.66523718833923,0.000252740021096542,0.0249252021312714,0.558394432067871,0.707150638103485,1.72563207149506,0.171726271510124,1.40000689029694,4.32652616500854,1.48513531684875,0.000296955462545156,0.000268708419753239,0.157221779227257,0.172640889883041,0.233293280005455,6.14938497543335,3.6971818190068e-05,2.75511622428894,0,4.1339282989502
"12-06-2009",2.10555791854858,5.81243228912354,2.43013143539429,2.20493173599243,2.50750613212585,0.566701829433441,1.43480885028839,5.31654500961304,0.988793849945068,0.39601132273674,3.91011381149292,3.82851219177246,5.06476974487305,0.273217171430588,0.265711545944214,1.56846570968628,4.99531555175781,3.75884866714478,0.107315972447395,0.459378153085709,0.81539648771286,1.56977045536041,0.575750172138214,15.4502639770508,0.324671030044556,0.908577978610992,0.0580305978655815,6.85913753509521,1.26449048519135,0.0163337048143148,4.52941942214966,4.7731876373291,5.12117767333984,3.12907576560974,5.73502159118652,2.23842883110046,0.807536900043488,0.0764784887433052,1.09209823608398,0.384904235601425,4.39721298217773,4.00452518463135,10.7233486175537,0.413476914167404,6.16788244247437,0,0.462257355451584
"13-06-2009",0.592140555381775,2.68902635574341,0.671540200710297,1.65549182891846,0.883852779865265,0.0148507608100772,0.175768703222275,6.41106843948364,0.0323288626968861,0.267264842987061,1.55562090873718,3.80960893630981,2.13371825218201,0.101552598178387,0.00345156411640346,3.70940251741558e-05,5.07747840881348,3.4388415813446,0.0689763650298119,0.444909870624542,0.0635709390044212,0.031674575060606,0.0352964363992214,12.2157382965088,0.0533881299197674,0.664851069450378,0.00504733715206385,9.69775104522705,0.00239647785201669,0.0453110784292221,1.19249093532562,4.29020977020264,3.00858426094055,0.403632581233978,3.58755421638489,0.479969173669815,0.341121286153793,0.000129466090584174,0.336426794528961,0.00194425601512194,1.36729109287262,4.54167318344116,10.0238771438599,4.88927389596938e-06,5.6868052482605,0,0.17159104347229
"14-06-2009",3.07597613334656,4.29051399230957,1.10783433914185,1.93492102622986,2.78914070129395,0.62696373462677,2.82120752334595,6.91128873825073,0.422518461942673,0.527126371860504,3.70126414299011,3.77504205703735,4.71157121658325,1.0969318151474,0.304912060499191,2.03322579181986e-05,6.0199031829834,4.73546648025513,0.573509216308594,0.825577259063721,2.6682014465332,0.395971477031708,0.373961746692657,9.24842929840088,0.735282957553864,0.965480864048004,0.182257428765297,10.8241329193115,0.00179305404890329,0.112399145960808,3.16537427902222,3.95308995246887,6.3059720993042,2.76873421669006,2.83119821548462,0.943208158016205,3.98686170578003,0.378773361444473,0.605160057544708,1.10045754909515,3.22685289382935,3.96269917488098,7.21680068969727,0.969433963298798,9.93079662322998,0.3028644323349,4.74237585067749
"15-06-2009",4.54375648498535,2.72996306419373,2.9137864112854,3.07470679283142,3.69093346595764,0.374101668596268,3.96085643768311,4.46019744873047,0.510401904582977,0.933342337608337,5.62767267227173,4.32964372634888,4.72844076156616,0.0209492724388838,8.51827571750619e-05,0.191591635346413,2.42273187637329,5.32442665100098,0.0468606390058994,1.52191972732544,3.47414016723633,0.239138096570969,0.357034295797348,18.1311321258545,1.1087658405304,2.93045282363892,0.794742226600647,4.33867263793945,0.0216895714402199,0.0140284532681108,4.131676197052,4.05133867263794,2.65056157112122,2.92214512825012,4.61861419677734,1.96613669395447,2.81881904602051,0.233926519751549,2.24073648452759,1.77305400371552,4.33523559570312,2.85981678962708,16.264181137085,3.24254679679871,6.17419195175171,0,6.49892568588257
"16-06-2009",3.59765815734863,2.57843089103699,2.65440797805786,5.78097534179688,2.5093355178833,1.29062473773956,3.27357578277588,4.2088680267334,0.2639279961586,0.325520426034927,2.62325811386108,4.61883449554443,2.97798824310303,0.784187734127045,1.26944303512573,0.124604992568493,1.78014004230499,3.11856770515442,1.1635115146637,2.1156644821167,2.0983419418335,1.31618762016296,0.363692909479141,13.3013410568237,1.76685702800751,1.78764140605927,0.322398841381073,3.51704812049866,0.398315221071243,0.00400459766387939,4.02707433700562,3.84429025650024,2.45567059516907,2.64004397392273,5.49133348464966,1.63482415676117,0.343194901943207,0.737962365150452,2.51199769973755,3.48197436332703,2.94897079467773,4.89958572387695,7.26717090606689,2.75420188903809,4.22720050811768,0.316568493843079,2.65194654464722
"17-06-2009",4.0839958190918,4.67817163467407,3.05648493766785,3.27461767196655,4.37784767150879,0.0698952078819275,1.72665202617645,3.57761788368225,0.606809377670288,0.517064332962036,13.5311489105225,4.66699981689453,5.1017165184021,2.90919971466064,2.78956770896912,0.352034479379654,3.23098826408386,3.30859136581421,3.11132407188416,4.03864288330078,1.54592061042786,2.0096390247345,6.10494327545166,15.4557075500488,1.29562723636627,1.67581677436829,0.251040875911713,2.82637691497803,0.164782926440239,3.43248796463013,7.38687992095947,3.26517939567566,3.48331189155579,5.6911563873291,4.33909702301025,5.54404878616333,1.15651988983154,0.0884552374482155,4.28106641769409,2.82960796356201,3.89608693122864,2.86747312545776,14.244607925415,3.45340418815613,11.9555292129517,0.166170626878738,0.289731085300446
"18-06-2009",0.0338984541594982,0.417062789201736,0.625823736190796,0.273094594478607,0.033103059977293,0,0.20735776424408,1.69364237785339,0.00563307153061032,0.693203508853912,1.53462421894073,1.06391370296478,0.362110614776611,0.0281645338982344,0.000118780546472408,0,1.22352111339569,0.66733318567276,0.0013812092365697,2.65243864059448,0.0256645511835814,0.00144699099473655,0.00152105651795864,11.9480447769165,0.469813317060471,1.12872493267059,0.106337442994118,0.77994978427887,1.00253919299576e-05,0.00815609283745289,0.0399597212672234,0.839257001876831,1.10060608386993,0.0376715511083603,1.16974294185638,2.49699234962463,0.297406822443008,0.0063687521032989,0.0421034879982471,0.154000818729401,0.472544580698013,1.09657967090607,5.46794700622559,0.00692791445180774,2.72881078720093,0,0.103362664580345
