disaster_type,country,disaster_id,adm1_name,adm1_pcode,adm2_name,adm2_pcode,adm3_name,adm3_pcode,location,people_dead,people_injured,people_displaced,people_affected,house_destroyed,house_damaged,household_displaced,household_affected,livestock_lost,livestock_affected,lost_crops_ha,road,bridge,school,sewerage_latrine,aqueduct,wall,hospital_health_center,drainage,institution_church_mosque,industry,energy,communication,agriculture,date_event,start_date_event,end_date_event,date_recorded,data_source,data_source_other,data_source_url,comments,data_quality_score
flood,uganda,uga_impact_data.770,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,30-4-2013,,,,news,http://www.monitor.co.ug/News/National/NMS-ordered-to-recover-Shs45b-lost-to-drug-firm/-/688334/1762134/-/uw410g/-/index.html,http://www.monitor.co.ug/News/National/NMS-ordered-to-recover-Shs45b-lost-to-drug-firm/-/688334/1762134/-/uw410g/-/index.html,L,4
flood,uganda,uga_impact_data.771,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,6-5-2013,,,,news,http://www.monitor.co.ug/News/National/EC-gives-guidelines-for-Butebo-election/-/688334/1872444/-/nyfw7p/-/index.html,http://www.monitor.co.ug/News/National/EC-gives-guidelines-for-Butebo-election/-/688334/1872444/-/nyfw7p/-/index.html,L,4
flood,uganda,uga_impact_data.772,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,12-5-2013,,,,news,http://www.monitor.co.ug/Sports/Soccer/Weather-contrives-to-expose-Cecafa-frailties/-/690266/2099342/-/14n84psz/-/index.html,http://www.monitor.co.ug/Sports/Soccer/Weather-contrives-to-expose-Cecafa-frailties/-/690266/2099342/-/14n84psz/-/index.html,L,4
flood,uganda,uga_impact_data.773,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,13-5-2013,,,,news,http://www.newvision.co.ug/news/642641-flood-devastation-in-pictures.html,http://www.newvision.co.ug/news/642641-flood-devastation-in-pictures.html,L,4
flood,uganda,uga_impact_data.774,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,15-5-2013,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Namanve-and-Ssonde-become-more-attractive/-/689858/1852476/-/61f870z/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Namanve-and-Ssonde-become-more-attractive/-/689858/1852476/-/61f870z/-/index.html,L,4
flood,uganda,uga_impact_data.775,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,19-5-2013,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/This-Muhoozi-thing--is-it-a-project-or-projection-/-/689844/1856230/-/5yd6foz/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/This-Muhoozi-thing--is-it-a-project-or-projection-/-/689844/1856230/-/5yd6foz/-/index.html,L,4
flood,uganda,uga_impact_data.776,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,1-6-2013,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/UNRA--No-cash-for-600km-of-roads/-/689844/1657992/-/wbjghi/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/UNRA--No-cash-for-600km-of-roads/-/689844/1657992/-/wbjghi/-/index.html,L,4
flood,uganda,uga_impact_data.777,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,2-6-2013,,,,news,http://www.monitor.co.ug/OpEd/OpEdColumnists/CharlesOnyangoObbo/The-trouble-with-Uganda-s-economic-gangsters-/-/878504/1685922/-/55y27oz/-/index.html,http://www.monitor.co.ug/OpEd/OpEdColumnists/CharlesOnyangoObbo/The-trouble-with-Uganda-s-economic-gangsters-/-/878504/1685922/-/55y27oz/-/index.html,L,4
flood,uganda,uga_impact_data.778,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-6-2013,,,,news,http://www.monitor.co.ug/News/National/Mystery-surrounds-night-raid-on-Mbuya/-/688334/1712530/-/133y9hfz/-/index.html,http://www.monitor.co.ug/News/National/Mystery-surrounds-night-raid-on-Mbuya/-/688334/1712530/-/133y9hfz/-/index.html,L,4
flood,uganda,uga_impact_data.779,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,14-6-2013,,,,news,http://www.monitor.co.ug/News/National/Kiwanuka-reads-tax-filled-budget/-/688334/1882436/-/hbajbhz/-/index.html,http://www.monitor.co.ug/News/National/Kiwanuka-reads-tax-filled-budget/-/688334/1882436/-/hbajbhz/-/index.html,L,4
flood,uganda,uga_impact_data.780,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,26-6-2013,,,,news,http://www.monitor.co.ug/Magazines/Farming/Positive-outlook-for-food-supply-and-prices/-/689860/1894188/-/10chw6uz/-/index.html,http://www.monitor.co.ug/Magazines/Farming/Positive-outlook-for-food-supply-and-prices/-/689860/1894188/-/10chw6uz/-/index.html,L,4
flood,uganda,uga_impact_data.781,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-7-2013,,,,news,http://www.newvision.co.ug/news/642436-red-cross-seeks-sh1-8b-for-kasese-floods-victims.html,http://www.newvision.co.ug/news/642436-red-cross-seeks-sh1-8b-for-kasese-floods-victims.html,L,4
flood,uganda,uga_impact_data.782,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-7-2013,,,,news,http://www.monitor.co.ug/OpEd/Letters/Here-is-how-a-decent-city-operates/-/806314/1915982/-/8yhqp2/-/index.html,http://www.monitor.co.ug/OpEd/Letters/Here-is-how-a-decent-city-operates/-/806314/1915982/-/8yhqp2/-/index.html,L,4
flood,uganda,uga_impact_data.783,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,24-7-2013,,,,news,http://www.monitor.co.ug/SpecialReports/Pakwach-Railway-line--The-ignored-link-to-development/-/688342/1924710/-/pnhke2/-/index.html,http://www.monitor.co.ug/SpecialReports/Pakwach-Railway-line--The-ignored-link-to-development/-/688342/1924710/-/pnhke2/-/index.html,L,4
flood,uganda,uga_impact_data.784,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,29-7-2013,,,,news,http://www.monitor.co.ug/News/National/Firm-sues-district-boss-over-wetland/-/688334/1929692/-/103kckw/-/index.html,http://www.monitor.co.ug/News/National/Firm-sues-district-boss-over-wetland/-/688334/1929692/-/103kckw/-/index.html,L,4
flood,uganda,uga_impact_data.785,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-8-2013,,,,news,http://www.monitor.co.ug/News/National/Drainage-system-plan-to-be-rolled-out-next-year/-/688334/1714324/-/1540xklz/-/index.html,http://www.monitor.co.ug/News/National/Drainage-system-plan-to-be-rolled-out-next-year/-/688334/1714324/-/1540xklz/-/index.html,L,4
flood,uganda,uga_impact_data.786,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-8-2013,,,,news,http://www.newvision.co.ug/news/642480-kasese-floods-destroy-property-worth-sh8b.html,http://www.newvision.co.ug/news/642480-kasese-floods-destroy-property-worth-sh8b.html,L,4
flood,uganda,uga_impact_data.787,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,7-8-2013,,,,news,http://www.monitor.co.ug/OpEd/Editorial/Monitor-wetland-activities-closely/-/689360/1908272/-/wurjd5z/-/index.html,http://www.monitor.co.ug/OpEd/Editorial/Monitor-wetland-activities-closely/-/689360/1908272/-/wurjd5z/-/index.html,L,4
flood,uganda,uga_impact_data.788,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,17-8-2013,,,,news,http://www.monitor.co.ug/OpEd/Letters/Create-satellite-villages-to-curb-landslides--/-/806314/1956258/-/n2hxab/-/index.html,http://www.monitor.co.ug/OpEd/Letters/Create-satellite-villages-to-curb-landslides--/-/806314/1956258/-/n2hxab/-/index.html,L,4
flood,uganda,uga_impact_data.789,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-8-2013,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Rains-are-here--is-your-home-safe-from-floods-/-/689858/1961530/-/aar1ml/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Rains-are-here--is-your-home-safe-from-floods-/-/689858/1961530/-/aar1ml/-/index.html,L,4
flood,uganda,uga_impact_data.790,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-9-2013,,,,news,http://floodlist.com/africa/floods-kampala-uganda,http://floodlist.com/africa/floods-kampala-uganda,L,4
flood,uganda,uga_impact_data.791,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-9-2013,,,,news,http://www.monitor.co.ug/News/National/2006-NRM-manifesto--An-account-of-/-/688334/1984296/-/orsibf/-/index.html,http://www.monitor.co.ug/News/National/2006-NRM-manifesto--An-account-of-/-/688334/1984296/-/orsibf/-/index.html,L,4
flood,uganda,uga_impact_data.792,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,10-9-2013,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Considerations-worth-noting-before-acquiring-property/-/689858/2024370/-/vnc9xh/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Considerations-worth-noting-before-acquiring-property/-/689858/2024370/-/vnc9xh/-/index.html,L,4
flood,uganda,uga_impact_data.793,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,13-9-2013,,,,news,http://www.monitor.co.ug/News/National/200-000-Ugandans-affected-by-disasters-annually/-/688334/1990466/-/orl9o3/-/index.html,http://www.monitor.co.ug/News/National/200-000-Ugandans-affected-by-disasters-annually/-/688334/1990466/-/orl9o3/-/index.html,L,4
flood,uganda,uga_impact_data.794,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-9-2013,,,,news,http://www.monitor.co.ug/artsculture/Reviews/When-crocodiles-camp-and-terrorise-villages/-/691232/1993934/-/4hylbb/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/When-crocodiles-camp-and-terrorise-villages/-/691232/1993934/-/4hylbb/-/index.html,L,4
flood,uganda,uga_impact_data.795,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-9-2013,,,,news,http://www.monitor.co.ug/News/National/Prisons-chief-wants-warders-to-go-for-HIV-test/-/688334/2000722/-/gt7vpfz/-/index.html,http://www.monitor.co.ug/News/National/Prisons-chief-wants-warders-to-go-for-HIV-test/-/688334/2000722/-/gt7vpfz/-/index.html,L,4
flood,uganda,uga_impact_data.796,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,26-9-2013,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Makerere-University--a-new-crime-hot-spot/-/691232/2007248/-/7610h1z/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Makerere-University--a-new-crime-hot-spot/-/691232/2007248/-/7610h1z/-/index.html,L,4
flood,uganda,uga_impact_data.797,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-10-2013,,,,news,http://www.monitor.co.ug/artsculture/Reviews/How-the-water-purifier-works/-/691232/1985604/-/cq3pnez/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/How-the-water-purifier-works/-/691232/1985604/-/cq3pnez/-/index.html,L,4
flood,uganda,uga_impact_data.798,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,14-10-2013,,,,news,http://www.monitor.co.ug/News/National/Heavy-rains-destroy-homes--crops/-/688334/2030892/-/m9c0yi/-/index.html,http://www.monitor.co.ug/News/National/Heavy-rains-destroy-homes--crops/-/688334/2030892/-/m9c0yi/-/index.html,L,4
flood,uganda,uga_impact_data.799,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,15-10-2013,,,,news,http://www.monitor.co.ug/News/National/Girls--more-likely-to-die-in-disasters-than-boys-/-/688334/2032134/-/o55gyu/-/index.html,http://www.monitor.co.ug/News/National/Girls--more-likely-to-die-in-disasters-than-boys-/-/688334/2032134/-/o55gyu/-/index.html,L,4
flood,uganda,uga_impact_data.800,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,23-10-2013,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/When-the-city-comes-to-your-village/-/689858/2043026/-/6dhg9z/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/When-the-city-comes-to-your-village/-/689858/2043026/-/6dhg9z/-/index.html,L,4
flood,uganda,uga_impact_data.801,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,30-10-2013,,,,news,http://www.monitor.co.ug/Magazines/Farming/When-good-intentions-put-farmers-in-a-dilemma/-/689860/2052422/-/ktsxcoz/-/index.html,http://www.monitor.co.ug/Magazines/Farming/When-good-intentions-put-farmers-in-a-dilemma/-/689860/2052422/-/ktsxcoz/-/index.html,L,4
flood,uganda,uga_impact_data.802,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,8-11-2013,,,,news,http://www.monitor.co.ug/News/National/Landslides-bury-five-villages-in-Bududa/-/688334/1944328/-/ji1lwz/-/index.html,http://www.monitor.co.ug/News/National/Landslides-bury-five-villages-in-Bududa/-/688334/1944328/-/ji1lwz/-/index.html,L,4
flood,uganda,uga_impact_data.803,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,13-11-2013,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Pakwach--The-town-that-hosted-the-eclipse-crowd/-/691232/2071002/-/hd1cq2/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Pakwach--The-town-that-hosted-the-eclipse-crowd/-/691232/2071002/-/hd1cq2/-/index.html,L,4
flood,uganda,uga_impact_data.804,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,15-11-2013,,,,news,http://www.monitor.co.ug/Business/Floods-leave-wetland-developers-in-losses/-/688322/2073172/-/tbttl4/-/index.html,http://www.monitor.co.ug/Business/Floods-leave-wetland-developers-in-losses/-/688322/2073172/-/tbttl4/-/index.html,L,4
flood,uganda,uga_impact_data.805,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,21-11-2013,,,,news,http://www.monitor.co.ug/News/National/Museveni-told-not-to--drag-police--into-politics-/-/688334/2081942/-/l96vhjz/-/index.html,http://www.monitor.co.ug/News/National/Museveni-told-not-to--drag-police--into-politics-/-/688334/2081942/-/l96vhjz/-/index.html,L,4
flood,uganda,uga_impact_data.806,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,29-11-2013,,,,news,http://www.monitor.co.ug/SpecialReports/-/688342/2092194/-/yi2kr9z/-/index.html,http://www.monitor.co.ug/SpecialReports/-/688342/2092194/-/yi2kr9z/-/index.html,L,4
flood,uganda,uga_impact_data.807,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,22-12-2013,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/In-Uganda--Christmas-has-been-abolished---This-is-official/-/689844/2121296/-/xfnxctz/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/In-Uganda--Christmas-has-been-abolished---This-is-official/-/689844/2121296/-/xfnxctz/-/index.html,L,4
flood,uganda,uga_impact_data.808,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,24-12-2013,,,,,OPM,,L,6
flood,uganda,uga_impact_data.809,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-1-2014,,,,news,http://www.monitor.co.ug/Magazines/Score/Regional-championships-chance-for-new-dawn-in-Ugandan-rowing/-/689854/2225830/-/t6s2gdz/-/index.html,http://www.monitor.co.ug/Magazines/Score/Regional-championships-chance-for-new-dawn-in-Ugandan-rowing/-/689854/2225830/-/t6s2gdz/-/index.html,L,4
flood,uganda,uga_impact_data.810,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-1-2014,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-25m-on-a-parking-lot--Can-someone-please/-/689364/2299130/-/np1ai2z/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-25m-on-a-parking-lot--Can-someone-please/-/689364/2299130/-/np1ai2z/-/index.html,L,4
flood,uganda,uga_impact_data.811,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,19-1-2014,,,,news,http://www.monitor.co.ug/News/National/Walking-the-Nile/-/688334/2150818/-/a238nq/-/index.html,http://www.monitor.co.ug/News/National/Walking-the-Nile/-/688334/2150818/-/a238nq/-/index.html,L,4
flood,uganda,uga_impact_data.812,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,25-1-2014,,,,news,http://www.monitor.co.ug/OpEd/Letters/Create-regional-cities-to-ease-Kampala-s-load/-/806314/2158916/-/tiiawy/-/index.html,http://www.monitor.co.ug/OpEd/Letters/Create-regional-cities-to-ease-Kampala-s-load/-/806314/2158916/-/tiiawy/-/index.html,L,4
flood,uganda,uga_impact_data.813,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-2-2014,,,,news,http://www.monitor.co.ug/Magazines/Life/Enthusiastic-about-the-environment/-/689856/2226878/-/dk70ek/-/index.html,http://www.monitor.co.ug/Magazines/Life/Enthusiastic-about-the-environment/-/689856/2226878/-/dk70ek/-/index.html,L,4
flood,uganda,uga_impact_data.814,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-2-2014,,,,news,http://www.newvision.co.ug/news/659306-the-forgotten-golden-value-of-wetlands-in-kampala.html,http://www.newvision.co.ug/news/659306-the-forgotten-golden-value-of-wetlands-in-kampala.html,L,4
flood,uganda,uga_impact_data.815,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,12-2-2014,,,,news,http://www.monitor.co.ug/News/National/Egyptian-water-experts-advise-government-on/-/688334/2541476/-/qh5wo8z/-/index.html,http://www.monitor.co.ug/News/National/Egyptian-water-experts-advise-government-on/-/688334/2541476/-/qh5wo8z/-/index.html,L,4
flood,uganda,uga_impact_data.816,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,16-2-2014,,,,news,http://www.monitor.co.ug/Magazines/Life/Floods-are-upon-us/-/689856/2207834/-/xeyxjcz/-/index.html,http://www.monitor.co.ug/Magazines/Life/Floods-are-upon-us/-/689856/2207834/-/xeyxjcz/-/index.html,L,4
flood,uganda,uga_impact_data.817,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,4-3-2014,,,,news,http://www.monitor.co.ug/OpEd/Editorial/Stop-rape-of-this-wetland/-/689360/2269400/-/cpy9xbz/-/index.html,http://www.monitor.co.ug/OpEd/Editorial/Stop-rape-of-this-wetland/-/689360/2269400/-/cpy9xbz/-/index.html,L,4
flood,uganda,uga_impact_data.818,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,11-3-2014,,,,news,http://www.monitor.co.ug/News/National/Floods-displace-400-as-PLE-starts/-/688334/2508228/-/n04oimz/-/index.html,http://www.monitor.co.ug/News/National/Floods-displace-400-as-PLE-starts/-/688334/2508228/-/n04oimz/-/index.html,L,4
flood,uganda,uga_impact_data.819,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,12-3-2014,,,,news,http://www.newvision.co.ug/news/662490-kampala-s-floods-we-are-all-culpable.html,http://www.newvision.co.ug/news/662490-kampala-s-floods-we-are-all-culpable.html,L,4
flood,uganda,uga_impact_data.820,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,13-3-2014,,,,news,http://www.monitor.co.ug/News/National/KCCA-accused-of-defaulting-to-pay-damages/-/688334/2241440/-/6tj34c/-/index.html,http://www.monitor.co.ug/News/National/KCCA-accused-of-defaulting-to-pay-damages/-/688334/2241440/-/6tj34c/-/index.html,L,4
flood,uganda,uga_impact_data.821,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,18-3-2014,,,,news,http://www.monitor.co.ug/Magazines/HomesandProperty/Military-Barracks-zone--A-small-and-secure-zone/-/689858/2249100/-/13wn32pz/-/index.html,http://www.monitor.co.ug/Magazines/HomesandProperty/Military-Barracks-zone--A-small-and-secure-zone/-/689858/2249100/-/13wn32pz/-/index.html,L,4
flood,uganda,uga_impact_data.822,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,22-3-2014,,,,news,http://www.monitor.co.ug/News/National/Bugolobi-supermarket--office-premises-face-demolition/-/688334/2254002/-/w4uqetz/-/index.html,http://www.monitor.co.ug/News/National/Bugolobi-supermarket--office-premises-face-demolition/-/688334/2254002/-/w4uqetz/-/index.html,L,4
flood,uganda,uga_impact_data.823,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,25-3-2014,,,,news,http://www.monitor.co.ug/News/National/NRM-dragged-to-court-over-failure-to-pay-rent/-/688334/2257152/-/ewhccfz/-/index.html,http://www.monitor.co.ug/News/National/NRM-dragged-to-court-over-failure-to-pay-rent/-/688334/2257152/-/ewhccfz/-/index.html,L,4
flood,uganda,uga_impact_data.824,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,3-4-2014,,,,news,http://www.monitor.co.ug/News/National/Government-cancels-all-land-titles-on-wetlands/-/688334/2229554/-/pv6dt8/-/index.html,http://www.monitor.co.ug/News/National/Government-cancels-all-land-titles-on-wetlands/-/688334/2229554/-/pv6dt8/-/index.html,L,4
flood,uganda,uga_impact_data.825,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-4-2014,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/Flyover-won-t-decongest-Kampala-city/-/689844/2302210/-/mvret3/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/Flyover-won-t-decongest-Kampala-city/-/689844/2302210/-/mvret3/-/index.html,L,4
flood,uganda,uga_impact_data.826,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,9-4-2014,,,,news,http://www.newvision.co.ug/news/659387-flood-risk-management-is-crucial-for-kampala-city.html,http://www.newvision.co.ug/news/659387-flood-risk-management-is-crucial-for-kampala-city.html,L,4
flood,uganda,uga_impact_data.827,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,13-4-2014,,,,news,http://www.monitor.co.ug/Magazines/Life/May-it-never-happen-again/-/689856/2277384/-/bryq1v/-/index.html,http://www.monitor.co.ug/Magazines/Life/May-it-never-happen-again/-/689856/2277384/-/bryq1v/-/index.html,L,4
flood,uganda,uga_impact_data.828,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,17-4-2014,,,,news,http://www.newvision.co.ug/news/654641-rainy-season-nema-warns-of-severe-disasters.html,http://www.newvision.co.ug/news/654641-rainy-season-nema-warns-of-severe-disasters.html,L,4
flood,uganda,uga_impact_data.829,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,22-4-2014,,,,news,http://www.monitor.co.ug/artsculture/Reviews/earth-day--aiming-for-a-green-city/-/691232/2288862/-/qv3egk/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/earth-day--aiming-for-a-green-city/-/691232/2288862/-/qv3egk/-/index.html,L,4
flood,uganda,uga_impact_data.830,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,5-5-2014,,,,news,http://www.monitor.co.ug/News/National/KCCA-plans-to-ban-boda-bodas-from-city-centre/-/688334/2303590/-/3iqq6x/-/index.html,http://www.monitor.co.ug/News/National/KCCA-plans-to-ban-boda-bodas-from-city-centre/-/688334/2303590/-/3iqq6x/-/index.html,L,4
flood,uganda,uga_impact_data.831,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,23-5-2014,,,,news,http://www.monitor.co.ug/OpEd/Commentary/Why-the-NRM-party-is-here-for-the-long-haul/-/689364/2324408/-/rfkam1/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/Why-the-NRM-party-is-here-for-the-long-haul/-/689364/2324408/-/rfkam1/-/index.html,L,4
flood,uganda,uga_impact_data.832,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,24-5-2014,,,,news,http://www.monitor.co.ug/SpecialReports/Lt-Col-Abdu-Kisuule--Uganda-did-not-invade-Tanzania/-/688342/2324550/-/peyt7yz/-/index.html,http://www.monitor.co.ug/SpecialReports/Lt-Col-Abdu-Kisuule--Uganda-did-not-invade-Tanzania/-/688342/2324550/-/peyt7yz/-/index.html,L,4
flood,uganda,uga_impact_data.833,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,7-6-2014,,,,news,http://www.monitor.co.ug/OpEd/Commentary/Even-if-guilty--it-s-a-bad-move-for-China-to-hang-Ugandans/-/689364/2373366/-/1wqk8j/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/Even-if-guilty--it-s-a-bad-move-for-China-to-hang-Ugandans/-/689364/2373366/-/1wqk8j/-/index.html,L,4
flood,uganda,uga_impact_data.834,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,10-6-2014,,,,news,http://www.monitor.co.ug/artsculture/Reviews/How-hydropower-dams-dry-up-Nile-River-tourism/-/691232/2475930/-/12q6jeqz/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/How-hydropower-dams-dry-up-Nile-River-tourism/-/691232/2475930/-/12q6jeqz/-/index.html,L,4
flood,uganda,uga_impact_data.835,Kampala,21UGA007,Kampala,21UGA007001,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,11-6-2014,,,,news,http://www.monitor.co.ug/artsculture/Reviews/Bio-gas--A-school-is-using-a-latrine-to-cut-its-energy-bill/-/691232/2511926/-/jj9a3x/-/index.html,http://www.monitor.co.ug/artsculture/Reviews/Bio-gas--A-school-is-using-a-latrine-to-cut-its-energy-bill/-/691232/2511926/-/jj9a3x/-/index.html,L,4
