adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;adm3_pcode;PCODE;date_recorded;data_source;Data_quality_score;people_dead;people_injured;house_destroyed;house_damaged;household_displaced
Homa Bay;KE043;Karachuonyo;KE043247;Karachuonyo North;KE0432471231;KE0432471231;29-11-2015;eoc;7;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;01-03-2012;disinventer;5;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;21-04-2012;eoc;5;0;0;0;0;144
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;04-05-2012;disinventer;5;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;05-05-2012;eoc;5;0;0;0;0;70
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;09-06-2012;eoc;0;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;11-06-2012;dref;0;4;38;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;20-03-2013;eoc;5;1;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;08-04-2013;eoc;0;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;04-06-2015;eoc;5;3;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;13-12-2015;eoc;5;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;11-02-2016;eoc;5;0;0;0;0;0
Machakos;KE016;Mavoko;KE016080;Athi River;KE0160800394;KE0160800394;12-11-2017;eoc;5;0;0;0;0;0
Siaya;KE041;Ugenya;KE041232;West Ugenya;KE0412321156;KE0412321156;06-12-2011;disinventer;5;0;0;0;500;5000
Siaya;KE041;Ugenya;KE041232;West Ugenya;KE0412321156;KE0412321156;31-05-2013;dref;5;0;0;0;0;661
Siaya;KE041;Ugenya;KE041232;West Ugenya;KE0412321156;KE0412321156;31-05-2013;dref;5;0;0;0;0;0
Siaya;KE041;Ugenya;KE041232;West Ugenya;KE0412321156;KE0412321156;31-05-2013;dref;5;0;0;0;0;0
Tharaka-Nithi;KE013;Tharaka;KE013062;Gatunga;KE0130620306;KE0130620306;11-11-2015;eoc;5;0;0;0;0;0
Tharaka-Nithi;KE013;Tharaka;KE013062;Gatunga;KE0130620306;KE0130620306;11-11-2015;eoc;5;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Kipini West;KE0040180088;KE0040180088;18-06-2018;eoc;5;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Kipini West;KE0040180088;KE0040180088;18-06-2018;eoc;5;0;0;0;0;0
Tharaka-Nithi;KE013;Chuka-Igambang'ombe;KE013061;Magumoni;KE0130610303;KE0130610303;04-05-2018;eoc;5;0;0;0;0;0
Tharaka-Nithi;KE013;Chuka-Igambang'ombe;KE013061;Magumoni;KE0130610303;KE0130610303;04-05-2018;eoc;5;0;0;0;0;0
Siaya;KE041;Alego Usonga;KE041234;South East Alego;KE0412341168;KE0412341168;04-01-2010;disinventer;5;0;0;0;0;0
Siaya;KE041;Alego Usonga;KE041234;South East Alego;KE0412341168;KE0412341168;04-01-2010;disinventer;5;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;27-04-2018;eoc;5;11;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;27-04-2018;eoc;5;11;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;27-04-2018;eoc;5;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;27-04-2018;eoc;5;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;30-05-2012;eoc;7;0;0;2340;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;27-04-2018;eoc;5;11;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;30-05-2012;eoc;7;0;0;2340;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;30-05-2012;eoc;7;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;25-05-2010;eoc;6;0;0;1209;0;0
Tana River;KE004;Garsen;KE004018;Garsen North;KE0040180091;KE0040180091;25-05-2010;eoc;6;0;0;0;0;0
Isiolo;KE011;Isiolo North;KE011049;Ngare Mara;KE0110490245;KE0110490245;15-03-2018;wra;5;0;0;0;0;0
Isiolo;KE011;Isiolo North;KE011049;Bula Pesa;KE0110490242;KE0110490242;24-05-2005;disinventer;5;0;0;0;0;0
Tharaka-Nithi;KE013;Maara;KE013060;Muthambi;KE0130600297;KE0130600297;14-11-2015;eoc;5;0;0;0;0;0
Tharaka-Nithi;KE013;Maara;KE013060;Muthambi;KE0130600297;KE0130600297;14-11-2015;eoc;5;0;0;0;0;0
Tana River;KE004;Garsen;KE004018;Garsen South;KE0040180087;KE0040180087;28-10-2009;eoc;7;0;0;230;0;0
Tana River;KE004;Garsen;KE004018;Garsen South;KE0040180087;KE0040180087;25-05-2010;eoc;6;0;0;1209;0;0
Tana River;KE004;Garsen;KE004018;Garsen South;KE0040180087;KE0040180087;28-10-2009;eoc;7;0;0;230;0;0
Tana River;KE004;Garsen;KE004018;Garsen South;KE0040180087;KE0040180087;14-11-2015;eoc;7;0;0;0;0;0
Turkana;KE023;Turkana East;KE023128;Lokori-Kochodin;KE0231280640;KE0231280640;01-07-2010;disinventer;5;0;0;334;0;0
Turkana;KE023;Turkana East;KE023128;Lokori-Kochodin;KE0231280640;KE0231280640;01-07-2010;disinventer;5;0;0;334;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;01-07-2010;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Wajir;KE008;Wajir South;KE008038;Dadaja Bulla;KE0080380186;KE0080380186;28-10-2006;disinventer;5;0;0;0;0;0
Bungoma;KE039;Sirisia;KE039217;Malakisi-South Kulisiru;KE0392171083;KE0392171083;21-10-2015;disinventer;6;0;0;0;5;0
Kakamega;KE037;Mumias East;KE037205;Malaha-Isongo-Makunga;KE0372051025;KE0372051025;13-11-2008;disinventer;5;0;0;0;0;0
Kakamega;KE037;Mumias East;KE037205;Malaha-Isongo-Makunga;KE0372051025;KE0372051025;18-12-2015;eoc;5;0;0;1;0;0
Kilifi;KE003;Kilifi South;KE003012;Shimo La Tewa;KE0030120060;KE0030120060;22-05-2010;disinventer;5;0;0;354;0;0
Tharaka-Nithi;KE013;Tharaka;KE013062;Mukothima;KE0130620307;KE0130620307;07-11-2017;eoc;5;0;0;0;0;0
Tharaka-Nithi;KE013;Tharaka;KE013062;Mukothima;KE0130620307;KE0130620307;07-11-2017;eoc;5;0;0;0;0;0
Makueni;KE017;Makueni;KE017086;Nzaui-Kilili-Kalamba;KE0170860429;KE0170860429;14-11-2015;disinventer;5;0;0;0;3;0
Makueni;KE017;Makueni;KE017086;Nzaui-Kilili-Kalamba;KE0170860429;KE0170860429;24-04-2018;eoc;5;0;0;0;0;0
Marsabit;KE010;Laisamis;KE010048;Kargi- South Horr;KE0100480237;KE0100480237;19-04-2017;eoc;5;0;0;0;45;0
Marsabit;KE010;Laisamis;KE010048;Kargi-South Horr;KE0100480237;KE0100480237;09-03-2019;eoc;5;0;43;0;0;0
