disaster_type,country,disaster_id,adm1_name,adm1_pcode,adm2_name,adm2_pcode,adm3_name,adm3_pcode,location,comment,data_quality_score,date_event,old_date_event,start_date_event,end_date_event,people_dead,people_injured,people_displaced,people_affected,house_destroyed,house_damaged,household_displaced,household_affected,livestock_lost,livestock_affected,lost_crops_ha,road,bridge,school,sewerage_latrine,aqueduct,wall,hospital_health_center,drainage,institution_church_mosque,industry,energy,communication,agriculture,date_recorded,data_source,data_source_other,data_source_url
flood,uganda,uga_impact_data.461,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,31-5-2008,31-5-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/518495-works-probe-flooding.html,http://www.newvision.co.ug/news/518495-works-probe-flooding.html
flood,uganda,uga_impact_data.462,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,5-6-2008,5-6-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/-/691192/737132/-/fbtweyz/-/index.html,http://www.monitor.co.ug/artsculture/-/691192/737132/-/fbtweyz/-/index.html
flood,uganda,uga_impact_data.463,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,25-7-2008,25-7-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/744988/-/10flu8v/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/744988/-/10flu8v/-/index.html
flood,uganda,uga_impact_data.464,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,29-7-2008,29-7-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/513930-fake-solar-panels-flood-market.html,http://www.newvision.co.ug/news/513930-fake-solar-panels-flood-market.html
flood,uganda,uga_impact_data.465,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,1-8-2008,1-8-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/724934/-/10edrbp/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/724934/-/10edrbp/-/index.html
flood,uganda,uga_impact_data.466,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,12-8-2008,12-8-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/760268/-/vyen7s/-/index.html,http://www.monitor.co.ug/News/National/-/688334/760268/-/vyen7s/-/index.html
flood,uganda,uga_impact_data.467,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,16-8-2008,16-8-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/747288/-/10fnrp7/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/747288/-/10fnrp7/-/index.html
flood,uganda,uga_impact_data.468,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,26-8-2008,26-8-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/748414/-/10foiey/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/748414/-/10foiey/-/index.html
flood,uganda,uga_impact_data.469,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,17-9-2008,17-9-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/Commodities/-/688610/750708/-/gwhp7v/-/index.html,http://www.monitor.co.ug/Business/Commodities/-/688610/750708/-/gwhp7v/-/index.html
flood,uganda,uga_impact_data.470,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,10-10-2008,10-10-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/Commodities/-/688610/753172/-/gwjnmo/-/index.html,http://www.monitor.co.ug/Business/Commodities/-/688610/753172/-/gwjnmo/-/index.html
flood,uganda,uga_impact_data.471,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,1-11-2008,1-11-2008,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/725168/-/vw1xfx/-/index.html,http://www.monitor.co.ug/News/National/-/688334/725168/-/vw1xfx/-/index.html
flood,uganda,uga_impact_data.472,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,30-1-2009,30-1-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/695462/-/yymebn/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/695462/-/yymebn/-/index.html
flood,uganda,uga_impact_data.473,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,14-2-2009,14-2-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/697006/-/vhbcnw/-/index.html,http://www.monitor.co.ug/News/National/-/688334/697006/-/vhbcnw/-/index.html
flood,uganda,uga_impact_data.474,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,23-2-2009,23-2-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/575095-kcc-project-to-end-bwaise-floods.html,http://www.newvision.co.ug/news/575095-kcc-project-to-end-bwaise-floods.html
flood,uganda,uga_impact_data.475,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,10-4-2009,10-4-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/720504/-/4mr1j2/-/index.html,http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/720504/-/4mr1j2/-/index.html
flood,uganda,uga_impact_data.476,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,16-4-2009,16-4-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/Commodities/-/688610/703782/-/gth3vq/-/index.html,http://www.monitor.co.ug/Business/Commodities/-/688610/703782/-/gth3vq/-/index.html
flood,uganda,uga_impact_data.477,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,26-4-2009,26-4-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/570670-gulu-hospital-sues-microcare.html,http://www.newvision.co.ug/news/570670-gulu-hospital-sues-microcare.html
flood,uganda,uga_impact_data.478,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,5-5-2009,5-5-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/-/691192/705922/-/fdpqhhz/-/index.html,http://www.monitor.co.ug/artsculture/-/691192/705922/-/fdpqhhz/-/index.html
flood,uganda,uga_impact_data.479,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,8-5-2009,8-5-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/-/691192/714828/-/fd4womz/-/index.html,http://www.monitor.co.ug/artsculture/-/691192/714828/-/fd4womz/-/index.html
flood,uganda,uga_impact_data.480,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,12-5-2009,12-5-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/819428/-/wfkysv/-/index.html,http://www.monitor.co.ug/News/National/-/688334/819428/-/wfkysv/-/index.html
flood,uganda,uga_impact_data.481,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,26-5-2009,26-5-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/707928/-/b5y0hsz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/707928/-/b5y0hsz/-/index.html
flood,uganda,uga_impact_data.482,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,4-6-2009,4-6-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/702670/-/10d48ms/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/702670/-/10d48ms/-/index.html
flood,uganda,uga_impact_data.483,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,30-6-2009,30-6-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/711388/-/b5gr2xz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/711388/-/b5gr2xz/-/index.html
flood,uganda,uga_impact_data.484,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,22-7-2009,22-7-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/Auto/-/688614/713712/-/hejfniz/-/index.html,http://www.monitor.co.ug/Business/Auto/-/688614/713712/-/hejfniz/-/index.html
flood,uganda,uga_impact_data.485,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,23-7-2009,23-7-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/539912-police-accuses-dp-of-breaching-law.html,http://www.newvision.co.ug/news/539912-police-accuses-dp-of-breaching-law.html
flood,uganda,uga_impact_data.486,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,10-8-2009,10-8-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/559438-upc-suspends-four-senior-officials.html,http://www.newvision.co.ug/news/559438-upc-suspends-four-senior-officials.html
flood,uganda,uga_impact_data.487,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,28-8-2009,28-8-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/716886/-/b5d6juz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/716886/-/b5d6juz/-/index.html
flood,uganda,uga_impact_data.488,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,14-9-2009,14-9-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/718554/-/b5buclz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/718554/-/b5buclz/-/index.html
flood,uganda,uga_impact_data.489,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,18-9-2009,18-9-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/718964/-/10du0rq/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/718964/-/10du0rq/-/index.html
flood,uganda,uga_impact_data.490,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,25-11-2009,25-11-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Farming/-/689860/812850/-/wqod5b/-/index.html,http://www.monitor.co.ug/Magazines/Farming/-/689860/812850/-/wqod5b/-/index.html
flood,uganda,uga_impact_data.491,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,1-12-2009,1-12-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/578202-akright-in-dispute-with-us-based-client.html,http://www.newvision.co.ug/news/578202-akright-in-dispute-with-us-based-client.html
flood,uganda,uga_impact_data.492,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,7-12-2009,7-12-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/712530/-/3hoat7z/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/712530/-/3hoat7z/-/index.html
flood,uganda,uga_impact_data.493,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,18-12-2009,18-12-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Letters/-/806314/824522/-/2wxmkmz/-/index.html,http://www.monitor.co.ug/OpEd/Letters/-/806314/824522/-/2wxmkmz/-/index.html
flood,uganda,uga_impact_data.494,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,21-12-2009,21-12-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/artsculture/Travel/-/691238/827618/-/oyt05z/-/index.html,http://www.monitor.co.ug/artsculture/Travel/-/691238/827618/-/oyt05z/-/index.html
flood,uganda,uga_impact_data.495,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,22-12-2009,22-12-2009,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/828276/-/akmn13z/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/828276/-/akmn13z/-/index.html
flood,uganda,uga_impact_data.496,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,4-1-2010,4-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/622129-posta-donates-to-bududa.html,http://www.newvision.co.ug/news/622129-posta-donates-to-bududa.html
flood,uganda,uga_impact_data.497,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,5-1-2010,5-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/909602/-/a2r7saz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/909602/-/a2r7saz/-/index.html
flood,uganda,uga_impact_data.498,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,7-1-2010,7-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Health---Living/-/689846/949810/-/rg4w5a/-/index.html,http://www.monitor.co.ug/Magazines/Health---Living/-/689846/949810/-/rg4w5a/-/index.html
flood,uganda,uga_impact_data.499,Kampala,21UGA007,Kampala,21UGA007001,,,,"keep as is, date changed to 01/09 from 09/01",6,1-9-2010,9-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,New Vision,https://www.newvision.co.ug/news/1283616/storm-pounds-city
flood,uganda,uga_impact_data.500,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,20-1-2010,20-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/845856/-/10yp9fm/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/845856/-/10yp9fm/-/index.html
flood,uganda,uga_impact_data.501,Kampala,21UGA007,Kampala,21UGA007001,,,,keep as is,6,22-1-2010,22-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Sports/Soccer/-/690266/847330/-/1590dlsz/-/index.html,http://www.monitor.co.ug/Sports/Soccer/-/690266/847330/-/1590dlsz/-/index.html
flood,uganda,uga_impact_data.502,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,27-1-2010,27-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/626469-upc-reinstates-four-suspended-officials.html,http://www.newvision.co.ug/news/626469-upc-reinstates-four-suspended-officials.html
flood,uganda,uga_impact_data.503,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,31-1-2010,31-1-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Insight/-/688338/852468/-/7dx2g2/-/index.html,http://www.monitor.co.ug/News/Insight/-/688338/852468/-/7dx2g2/-/index.html
flood,uganda,uga_impact_data.504,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,2-2-2010,2-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/626055-the-culverts-will-cause-flooding.html,http://www.newvision.co.ug/news/626055-the-culverts-will-cause-flooding.html
flood,uganda,uga_impact_data.505,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,4-2-2010,4-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/-/688322/891310/-/ediu2kz/-/index.html,http://www.monitor.co.ug/Business/-/688322/891310/-/ediu2kz/-/index.html
flood,uganda,uga_impact_data.506,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,5-2-2010,5-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/910012/-/a2c2gdz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/910012/-/a2c2gdz/-/index.html
flood,uganda,uga_impact_data.507,Kampala,21UGA007,Kampala,21UGA007001,,,,"keep as is, date changed to 02/09 from 09/02",6,2-9-2010,9-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/1001570/-/coc4nfz/-/index.html,http://www.monitor.co.ug/News/National/-/688334/1001570/-/coc4nfz/-/index.html
flood,uganda,uga_impact_data.508,Kampala,21UGA007,Kampala,21UGA007001,,,,new event,6,18-2-2010,,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,New Vision,https://www.newvision.co.ug/news/1295687/floods-overwhelm-city-suburbs
flood,uganda,uga_impact_data.508,Kampala,21UGA007,Kampala,21UGA007001,,,,keep as is,6,23-2-2010,23-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/866952/-/wilpbp/-/index.html,http://www.monitor.co.ug/News/National/-/688334/866952/-/wilpbp/-/index.html
flood,uganda,uga_impact_data.509,Kampala,21UGA007,Kampala,21UGA007001,,,,"to delete, merged with previous record",0,25-2-2010,25-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/868646/-/win1kw/-/index.html,http://www.monitor.co.ug/News/National/-/688334/868646/-/win1kw/-/index.html
flood,uganda,uga_impact_data.510,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,27-2-2010,27-2-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/624383-make-flood-prevention-immediate-priority.html,http://www.newvision.co.ug/news/624383-make-flood-prevention-immediate-priority.html
flood,uganda,uga_impact_data.511,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,1-3-2010,1-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/834724/-/wgpncw/-/index.html,http://www.monitor.co.ug/News/National/-/688334/834724/-/wgpncw/-/index.html
flood,uganda,uga_impact_data.512,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,3-3-2010,3-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/872106/-/wj5ajd/-/index.html,http://www.monitor.co.ug/News/National/-/688334/872106/-/wj5ajd/-/index.html
flood,uganda,uga_impact_data.513,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,4-3-2010,4-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/891786/-/wkcswn/-/index.html,http://www.monitor.co.ug/News/National/-/688334/891786/-/wkcswn/-/index.html
flood,uganda,uga_impact_data.514,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,5-3-2010,5-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/911046/-/wyi2w5/-/index.html,http://www.monitor.co.ug/News/National/-/688334/911046/-/wyi2w5/-/index.html
flood,uganda,uga_impact_data.515,Kampala,21UGA007,Kampala,21UGA007001,,,,"keep as is, date changed to 03/10 from 10/03",6,3-10-2010,10-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/SpecialReports/-/688342/1024640/-/u8chbw/-/index.html,http://www.monitor.co.ug/SpecialReports/-/688342/1024640/-/u8chbw/-/index.html
flood,uganda,uga_impact_data.516,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,13-3-2010,13-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/878002/-/ahk0aqz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/878002/-/ahk0aqz/-/index.html
flood,uganda,uga_impact_data.517,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,14-3-2010,14-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Insight/-/688338/878906/-/7faewm/-/index.html,http://www.monitor.co.ug/News/Insight/-/688338/878906/-/7faewm/-/index.html
flood,uganda,uga_impact_data.518,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,16-3-2010,16-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/623255-kampala-teens-donate-to-bududa.html,http://www.newvision.co.ug/news/623255-kampala-teens-donate-to-bududa.html
flood,uganda,uga_impact_data.519,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,17-3-2010,17-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/623205-govt-to-plant-trees-in-landslide-prone-areas.html,http://www.newvision.co.ug/news/623205-govt-to-plant-trees-in-landslide-prone-areas.html
flood,uganda,uga_impact_data.520,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,18-3-2010,18-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/623067-young-stars<U+FFFD>????????????????????????????-he,http://www.newvision.co.ug/news/623067-young-stars<U+FFFD>????????????????????????????-he
flood,uganda,uga_impact_data.521,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,21-3-2010,21-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/OpEd/Commentary/-/689364/883406/-/ah1tucz/-/index.html,http://www.monitor.co.ug/OpEd/Commentary/-/689364/883406/-/ah1tucz/-/index.html
flood,uganda,uga_impact_data.522,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,22-3-2010,22-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/622872-news-in-brief.html,http://www.newvision.co.ug/news/622872-news-in-brief.html
flood,uganda,uga_impact_data.523,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,25-3-2010,25-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/886086/-/wjtl50/-/index.html,http://www.monitor.co.ug/News/National/-/688334/886086/-/wjtl50/-/index.html
flood,uganda,uga_impact_data.524,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,28-3-2010,28-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/622463-pope-donates-sh62m-to-bududa.html,http://www.newvision.co.ug/news/622463-pope-donates-sh62m-to-bududa.html
flood,uganda,uga_impact_data.525,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,29-3-2010,29-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/888614/-/wjv4at/-/index.html,http://www.monitor.co.ug/News/National/-/688334/888614/-/wjv4at/-/index.html
flood,uganda,uga_impact_data.526,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,30-3-2010,30-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Business/Prosper/-/688616/889018/-/jg1kncz/-/index.html,http://www.monitor.co.ug/Business/Prosper/-/688616/889018/-/jg1kncz/-/index.html
flood,uganda,uga_impact_data.527,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,31-3-2010,31-3-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Sports/OtherSport/-/690284/889792/-/i800tbz/-/index.html,http://www.monitor.co.ug/Sports/OtherSport/-/690284/889792/-/i800tbz/-/index.html
flood,uganda,uga_impact_data.528,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,1-4-2010,1-4-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/835272/-/10y3kv8/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/835272/-/10y3kv8/-/index.html
flood,uganda,uga_impact_data.529,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,3-4-2010,3-4-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/National/-/688334/872906/-/wj5gt1/-/index.html,http://www.monitor.co.ug/News/National/-/688334/872906/-/wj5gt1/-/index.html
flood,uganda,uga_impact_data.530,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,7-4-2010,7-4-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/News/Education/-/688336/951510/-/11jbobw/-/index.html,http://www.monitor.co.ug/News/Education/-/688336/951510/-/11jbobw/-/index.html
flood,uganda,uga_impact_data.531,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,8-4-2010,8-4-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.monitor.co.ug/Magazines/Farming/-/689860/970138/-/xees2u/-/index.html,http://www.monitor.co.ug/Magazines/Farming/-/689860/970138/-/xees2u/-/index.html
flood,uganda,uga_impact_data.532,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,10-4-2010,10-4-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/609776-bududa-survivors-sue-over-relocation.html,http://www.newvision.co.ug/news/609776-bududa-survivors-sue-over-relocation.html
flood,uganda,uga_impact_data.533,Kampala,21UGA007,Kampala,21UGA007001,,,,to delete,0,13-4-2010,13-4-2010,,,NA,,,,,,,,,,,,,,,,,,,,,,,,,news,http://www.newvision.co.ug/news/621338-news-in-brief.html,http://www.newvision.co.ug/news/621338-news-in-brief.html
