disaster_type;Countrty;adm1_name;adm1_pcode;adm2_name;adm2_pcode;adm3_name;ADM3_PCODE;ward;date_recorded;date_recorded_new;Data_quality_score;ifrc_source;data_source;data_quality;magnitude_impact;people_dead;people_injured;house_destroyed;house_damaged;household_displaced;people_displaced;roads;livestock_lost;bridge;schools;latrine;wall;hospitals;drainage;inst.church.mosque;health_center;lost_crops_ha (acreage)
flood;kenya;;;Kisumu;KE042;0;#N-A;0;31-05-2013;;;other;dref;0;0;0;0;0;0;494;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;31-05-2013;;;other;dref;0;0;0;0;0;0;1936;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Muhoroni;KE042243;0;14-11-2013;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyakach;KE042244;0;14-11-2013;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;14-11-2013;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Kisumu Central;KE042240;0;24-03-2014;;;other;eoc;2;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;04-04-2014;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Kisumu East;KE042238;0;26-05-2014;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Muhoroni;KE042243;0;26-05-2014;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyakach;KE042244;0;26-05-2014;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;26-05-2014;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;26-05-2014;;;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;25-06-2014;;;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyakach;KE042244;0;08-08-2014;;;other;eoc;2;1;1;0;0;0;25;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Muhoroni;KE042243;Chemelil;18-04-2015;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Kisumu East;KE042238;0;27-04-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;15-10-2015;;;other;disinventer;2;1;0;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;12-11-2015;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;17-11-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;26-11-2015;;;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;14-12-2015;;;other;eoc;2;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Manyatta;KE014063;0;18-02-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;15-09-2017;;;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;19-03-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Muhoroni;KE042243;0;19-03-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;27-03-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;29-03-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;06-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Muhoroni;KE042243;0;16-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;16-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;Ahero;23-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;29-04-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyakach;KE042244;0;01-05-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;07-05-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyakach;KE042244;0;18-05-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;22-05-2018;;;other;eoc;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;30-05-2018;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;0;#N-A;0;11-06-2018;;;other;dref;1;1;4;1;0;0;2179;0;0;0;0;0;0;0;0;0;0;0;5000
flood;kenya;;;Kisumu;KE042;Nyando;KE042242;0;12-12-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Nyakach ;#N-A;0;24-02-2019;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kisumu;KE042;Kisumu Central;KE042240;;25-02-2019;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;14-05-2002;;5;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;01-07-2004;;0;other;wra;1;1;80;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Mwingi West;KE015068;Nguutani, Migwani;14-01-2007;;5;IFRC;dref;0;0;0;0;0;0;300;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;11-11-2008;;5;other;disinventer;1;0;2;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Kitui South;KE015074;Mutomo;01-01-2010;;5;other;disinventer;0;0;0;0;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;06-01-2010;;5;other;disinventer;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Mwingi;#N-A;0;13-05-2010;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;01-04-2013;;1;other;eoc;2;0;1;0;0;0;63;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;;#N-A;;16-04-2013;;6;other;;;;1;;;;;;;;;;;;;;;;
flood;kenya;;;Kitui;KE015;0;#N-A;0;16-04-2013;;0;other;disinventer;2;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;21-11-2015;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Kitui Central;KE015072;0;21-11-2015;;5;other;eoc;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;07-04-2017;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Mwingi East;KE015069;0;16-03-2018;;5;other;eoc;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Kitui Rural;KE015071;Kanyangi;13-04-2018;;1;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;Mwingi North;KE015067;0;18-04-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;;#N-A;;08-05-2018;08-05-2018;5;other;;;;4;;;;;;;;;;;;;;;;
flood;kenya;;;Kitui;KE015;0;#N-A;0;13-05-2018;;0;other;eoc;2;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kitui;KE015;0;#N-A;0;11-06-2018;;1;other;dref;1;1;8;0;0;0;754;0;0;0;0;43;0;0;0;0;0;0;2187
flood;kenya;;;Kitui;KE015;Kitui Rural;KE015071;Kisasi, Mutomo;27-04-2019;;5;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;16-09-2002;;;other;wra;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;27-10-2006;;;other;disinventer;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;27-10-2006;;;other;disinventer;2;1;0;0;67;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;09-11-2006;;;other;dref;1;1;1;0;0;0;75;2500;1;0;0;1;0;0;0;0;0;0;2000
flood;kenya;;;Kwale;KE002;0;#N-A;0;01-06-2008;;;other;disinventer;1;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;13-10-2011;;;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;02-02-2012;;;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;Lungalunga;#N-A;0;16-04-2013;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;10-12-2013;;;other;eoc;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;19-12-2013;;;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;01-06-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;Msambweni;KE002007;0;02-06-2015;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;23-11-2015;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;11-12-2015;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;Lungalunga;#N-A;Vanga;17-04-2016;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;Kinango;KE002010;Kinango;08-05-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;09-05-2017;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;Msambweni;KE002007;Ukunda;09-05-2017;;;other;eoc;2;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;05-11-2017;;;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;18-03-2018;;;other;eoc;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;0;#N-A;0;11-06-2018;;;other;dref;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Kwale;KE002;Lungalunga;#N-A;0;27-10-2018;;;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;0;#N-A;0;14-05-2002;;5;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia East;KE031164;Rumuruti;04-01-2010;;5;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;0;#N-A;0;04-01-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia North;KE031165;Timau;25-04-2010;;5;IFRC;dref;1;1;0;0;10;20;10;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia North;KE031165;0;14-05-2010;;5;IFRC;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia East;KE031164;0;30-08-2010;;5;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia North;KE031165;0;11-06-2012;07-05-2012;5;other;dref;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia East;KE031164;0;28-04-2013;16-12-2013;5;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Laikipia East;KE031164;;08-04-2013;;6;other;;;;;;;;;270;;;;;;;;;;;
flood;kenya;;;Laikipia;KE031;Laikipia North;KE031165;0;11-11-2015;;5;other;eoc;2;1;0;0;0;0;0;0;0;53;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia North;KE031165;0;20-11-2015;;5;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia West;KE031163;0;16-12-2015;;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia West;KE031163;0;07-09-2017;;5;other;wra;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;Laikipia West;KE031163;0;20-02-2018;;5;other;eoc;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;0;#N-A;0;16-04-2018;;5;other;eoc;2;0;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Laikipia;KE031;0;#N-A;0;11-06-2018;;5;other;dref;0;0;0;0;0;0;171;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;0;#N-A;0;01-06-2008;;1;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;0;#N-A;0;28-10-2009;;5;other;disinventer;1;1;0;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;0;#N-A;0;03-01-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;0;#N-A;0;03-01-2010;;0;other;disinventer;1;1;0;0;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;Lamu West;KE005022;0;26-05-2014;;0;other;dref;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;Lamu West;KE005022;0;07-05-2018;;5;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Lamu;KE005;Lamu West;KE005022;0;11-06-2018;;5;other;dref;0;0;0;0;0;0;362;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;14-05-2002;;0;other;disinventer;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Kangundo;KE016077;0;13-11-2008;12-11-2008;5;other;disinventer;1;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;01-01-2010;;1;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;01-01-2010;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;0;0;0
flood;;;;;;Katilu;#N-A;0;13-05-2010;;6;IFRC;;;;0;0;0;0;30;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;01-03-2012;;1;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;21-04-2012;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Syokimau-Mulolongo;23-04-2012;17-04-2012;5;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Matungulu;KE016078;Joska;25-04-2012;26-04-2012;5;other;eoc;2;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;04-05-2012;;1;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;05-05-2012;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;06-05-2012;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;09-06-2012;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;11-06-2012;;0;other;dref;1;1;4;38;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Syokimau-Mulolongo;11-06-2012;;0;other;dref;0;0;0;0;0;0;498;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;20-03-2013;;0;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;08-04-2013;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;11-04-2013;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;Mavoloni;13-04-2013;;5;other;disinventer;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;13-04-2013;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;14-04-2013;;0;other;disinventer;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;mavoloni;20-04-2013;19-04-2013;5;other;disinventer;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;05-02-2014;;0;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;20-04-2014;;0;other;disinventer;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;18-04-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;04-06-2015;;5;other;eoc;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;04-06-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Syokimau-Mulolongo;10-11-2015;;1;other;eoc;2;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;06-12-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;13-12-2015;10-12-2015;5;other;eoc;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;14-12-2015;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;11-02-2016;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;Athi River;12-11-2017;;1;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;07-03-2018;;0;other;eoc;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Mavoko;KE016080;0;16-03-2018;15-03-2018;5;other;eoc;2;0;0;0;0;0;0;50;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;Kangundo;KE016077;0;16-03-2018;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Machakos;KE016;0;#N-A;0;11-06-2018;;0;other;dref;1;1;5;0;0;0;181;0;0;0;0;1;0;0;0;0;0;0;324
flood;kenya;;;Makueni;KE017;0;#N-A;0;13-11-2008;;0;other;disinventer;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;27-12-2009;;0;other;disinventer;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;03-01-2010;;5;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;03-01-2010;;0;other;disinventer;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;14-01-2010;;0;other;disinventer;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;14-01-2010;;0;other;disinventer;1;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Makindu;#N-A;Kiboko;20-03-2013;;7;other;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Makueni;KE017;0;#N-A;0;11-04-2013;;1;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;12-04-2013;;0;other;disinventer;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;;;;;;Kibwezi East;KE017088;;16-12-2013;;6;other;;;;;;;;;;;;;;;;;;;;
flood;kenya;;;Makueni;KE017;Kibwezi ;#N-A;0;05-04-2015;29-03-2015;5;other;eoc;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;Wote;#N-A;Mavindini;14-04-2015;10-04-2015;5;other;eoc;2;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;16-04-2015;;0;other;wra;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;300
flood;kenya;;;Makueni;KE017;0;#N-A;0;20-04-2015;;0;other;disinventer;1;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;Makueni;KE017086;Mbitini;22-04-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;02-05-2015;;0;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;16-05-2015;;0;other;wra;1;1;0;0;0;0;0;0;1;102;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;Makueni;KE017086;Nzaui;14-11-2015;;1;other;disinventer;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;15-11-2015;;0;other;eoc;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;20-11-2015;;0;other;disinventer;2;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;0;#N-A;0;24-11-2015;;0;other;disinventer;2;1;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0
flood;kenya;;;Makueni;KE017;Makueni;KE017086;0;15-12-2015;;0;other;eoc;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
