field_1,County,sub_county,ward,Date_st,Date_year,human_impa,hh_impact,p_impact,lat,lon,Adm0Name,Adm2Name,Adm1Name,DSCodeAdm1,DSCodeAdm2
"377",Mombasa,,Kipevu,2015-11-16,2015.000000000000000,"13","26","0",-4.034143700000000,39.626162999999998,Kenya,Changamwe,Mombasa,KE01,KE0101
"7",Mombasa,,Mikindani,2015-11-18,2015.000000000000000,"15","0","0",-4.004851700000000,39.628705900000000,Kenya,Jomvu,Mombasa,KE01,KE0102
"247",Mombasa,,Mikindani,2017-05-08,2017.000000000000000,"12","200","0",-4.004851700000000,39.628705900000000,Kenya,Jomvu,Mombasa,KE01,KE0102
"434",Mombasa,,Mikindani,2014-11-02,2014.000000000000000,"12","92","0",-4.004851700000000,39.628705900000000,Kenya,Jomvu,Mombasa,KE01,KE0102
"300",Mombasa,,,2015-11-26,2015.000000000000000,"12","6","0",-4.022335700000000,39.702331800000003,Kenya,Nyali,Mombasa,KE01,KE0104
"760",Kilifi,,Bahari,2006-05-23,2006.000000000000000,"0","0","5",-4.035210999999999,39.717818500000000,Kenya,Nyali,Mombasa,KE01,KE0104
"82",Mombasa,,,2018-10-29,2018.000000000000000,"12","0","0",-4.043466800000000,39.668213299999998,Kenya,Mvita,Mombasa,KE01,KE0106
"189",Mombasa,,Tononoka,2012-11-09,2012.000000000000000,"12","0","0",-4.047667100000000,39.669429700000002,Kenya,Mvita,Mombasa,KE01,KE0106
"231",Mombasa,,,2017-05-09,2017.000000000000000,"12","0","0",-4.043477100000000,39.668213100000003,Kenya,Mvita,Mombasa,KE01,KE0106
"299",Mombasa,,,2016-04-16,2016.000000000000000,"15","0","0",-4.043466800000000,39.668213299999998,Kenya,Mvita,Mombasa,KE01,KE0106
"378",Mombasa,,,2015-05-31,2015.000000000000000,"13","0","0",-4.043466800000000,39.668213299999998,Kenya,Mvita,Mombasa,KE01,KE0106
"457",Mombasa,,,2017-11-03,2017.000000000000000,"15","0","0",-4.075095999999999,39.665956100000002,Kenya,Mvita,Mombasa,KE01,KE0106
"549",Mombasa,,,2004-12-26,2004.000000000000000,"30","0","0",-4.043466800000000,39.668213299999998,Kenya,Mvita,Mombasa,KE01,KE0106
"554",Kwale,,,2002-09-16,2002.000000000000000,"29","0","0",-4.043466800000000,39.668213299999998,Kenya,Mvita,Mombasa,KE01,KE0106
"717",Mombasa,,,2006-11-07,2006.000000000000000,"47","84","0",-4.043466800000000,39.668213299999998,Kenya,Mvita,Mombasa,KE01,KE0106
"780",Kwale,,,2017-05-09,2017.000000000000000,"12","0","0",-4.052513300000000,39.671136699999998,Kenya,Mvita,Mombasa,KE01,KE0106
"329",Kwale,,Ukunda,2017-05-09,2017.000000000000000,"12","0","0",-4.287935700000000,39.565388300000002,Kenya,Msambweni,Kwale,KE02,KE0207
"345",Kwale,,,2015-06-01,2015.000000000000000,"12","55","0",-4.281437300000000,39.592268300000001,Kenya,Msambweni,Kwale,KE02,KE0207
"73",Nairobi,,,2012-12-27,2012.000000000000000,"21","0","0",-4.552121100000000,39.126032599999988,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"77",Kwale,,,2018-10-27,2018.000000000000000,"12","0","0",-4.552121100000000,39.126032599999988,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"372",Kwale,,,2013-12-19,2013.000000000000000,"12","0","0",-4.603401200000000,39.168968700000001,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"415",Kwale,,,2013-04-16,2013.000000000000000,"12","0","0",-4.552121100000000,39.126032599999988,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"416",Nairobi,,,2012-11-04,2012.000000000000000,"12","127","0",-4.552121100000000,39.126032599999988,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"483",Kwale,,Vanga,2016-04-17,2016.000000000000000,"12","0","0",-4.659688200000000,39.219359900000001,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"776",Marsabit,,Godoma,2015-05-08,2015.000000000000000,"13","0","0",-4.403580600000000,39.285205400000002,Kenya,Lunga Lunga,Kwale,KE02,KE0208
"362",Kwale,,,2015-11-23,2015.000000000000000,"13","0","0",-4.181042900000000,39.459563900000013,Kenya,Matuga,Kwale,KE02,KE0209
"448",Kwale,,,2018-03-18,2018.000000000000000,"14","0","0",-4.183391100000000,39.555532800000002,Kenya,Matuga,Kwale,KE02,KE0209
"28",Kwale,Kinango,Kinango,2017-05-08,2017.000000000000000,"12","0","0",-4.139052200000000,39.317682900000001,Kenya,Kinango,Kwale,KE02,KE02010
"229",Kwale,,,2013-12-10,2013.000000000000000,"21","0","0",-4.059710800000000,39.508246700000001,Kenya,Kinango,Kwale,KE02,KE02010
"720",Kwale,,,2006-11-09,2006.000000000000000,"30","0","42",-4.056136100000000,39.152614300000003,Kenya,Kinango,Kwale,KE02,KE02010
"128",Kilifi,,,2018-04-25,2018.000000000000000,"12","193","0",-3.511981800000000,39.908945200000012,Kenya,Kilifi North,Kilifi,KE03,KE03011
"535",Kilifi,,,2013-04-16,2013.000000000000000,"0","258","0",-3.511981800000000,39.908945200000012,Kenya,Kilifi North,Kilifi,KE03,KE03011
"656",Kilifi,,,2012-12-20,2012.000000000000000,"44","0","43",-3.533264800000000,39.814632499999988,Kenya,Kilifi North,Kilifi,KE03,KE03011
"758",Kilifi,,,2006-05-20,2006.000000000000000,"0","95","0",-3.654911000000000,39.847872199999998,Kenya,Kilifi North,Kilifi,KE03,KE03011
"782",Kilifi,,,2018-03-17,2018.000000000000000,"12","116","0",-3.511981800000000,39.908945200000012,Kenya,Kilifi North,Kilifi,KE03,KE03011
"759",Kilifi,,,2006-05-22,2006.000000000000000,"0","0","3",-3.818827100000000,39.815503799999988,Kenya,Kilifi South,Kilifi,KE03,KE03012
"204",Taita Taveta,Kaloleni,Kaloleni,2015-11-18,2015.000000000000000,"13","0","0",-3.814842600000000,39.628589400000003,Kenya,Kaloleni,Kilifi,KE03,KE03013
"444",Murang'a,,,2018-05-27,2018.000000000000000,"12","0","0",-3.814842600000000,39.628589400000003,Kenya,Kaloleni,Kilifi,KE03,KE03013
"357",Kilifi,,,2015-11-17,2015.000000000000000,"12","100","0",-3.293203300000000,39.622746499999998,Kenya,Ganze,Kilifi,KE03,KE03015
"369",Kilifi,Malindi,,2017-05-23,2017.000000000000000,"12","6","0",-3.219104400000000,40.117052899999997,Kenya,Malindi,Kilifi,KE03,KE03016
"402",Kilifi,,,2012-05-05,2012.000000000000000,"12","0","0",-3.190425500000000,40.018295599999988,Kenya,Malindi,Kilifi,KE03,KE03016
"557",Kilifi,Malindi,,2009-11-04,2009.000000000000000,"0","206","0",-3.219104400000000,40.117052899999997,Kenya,Malindi,Kilifi,KE03,KE03016
"575",Kilifi,,,2010-04-07,2010.000000000000000,"0","284","0",-3.219104400000000,40.117052899999997,Kenya,Malindi,Kilifi,KE03,KE03016
"576",Nairobi,Malindi,,2010-04-07,2010.000000000000000,"40","0","0",-3.219104400000000,40.117052899999997,Kenya,Malindi,Kilifi,KE03,KE03016
"606",Kilifi,Malindi,,2010-05-14,2010.000000000000000,"0","0","13",-3.219104400000000,40.117052899999997,Kenya,Malindi,Kilifi,KE03,KE03016
"710",Kilifi,,,2016-01-04,2016.000000000000000,"0","0","0",-3.219104400000000,40.117052899999997,Kenya,Malindi,Kilifi,KE03,KE03016
"752",Kilifi,,,2006-05-17,2006.000000000000000,"0","0","10",-3.189169900000000,39.917890399999997,Kenya,Malindi,Kilifi,KE03,KE03016
"765",Kilifi,,,2006-04-09,2006.000000000000000,"0","0","10",-3.189169900000000,39.917890399999997,Kenya,Malindi,Kilifi,KE03,KE03016
"104",Kilifi,Magarini,Magarini,2018-04-22,2018.000000000000000,"12","0","0",-3.033408000000000,40.066580199999997,Kenya,Magarini,Kilifi,KE03,KE03017
"265",Kilifi,Magarini,Magarini,2012-04-26,2012.000000000000000,"12","138","0",-3.033408000000000,40.066580199999997,Kenya,Magarini,Kilifi,KE03,KE03017
"289",Kilifi,Magarini,Magarini,2012-04-29,2012.000000000000000,"12","179","0",-3.033408000000000,40.066580199999997,Kenya,Magarini,Kilifi,KE03,KE03017
"367",Kilifi,Magarini,Magarini,2018-03-04,2018.000000000000000,"12","0","0",-3.033408000000000,40.066580199999997,Kenya,Magarini,Kilifi,KE03,KE03017
"439",Kilifi,Magarini,Magarini,2016-05-05,2016.000000000000000,"12","107","0",-3.033408000000000,40.066580199999997,Kenya,Magarini,Kilifi,KE03,KE03017
"696",Kilifi,,,2014-05-26,2014.000000000000000,"0","0","12",-3.033408000000000,40.066580199999997,Kenya,Magarini,Kilifi,KE03,KE03017
"723",Kilifi,,,2006-11-08,2006.000000000000000,"47","95","21",-3.028358100000000,39.819455699999999,Kenya,Magarini,Kilifi,KE03,KE03017
"179",Tana River,,,2012-06-06,2012.000000000000000,"12","0","0",-2.182938000000000,40.172468700000003,Kenya,Garsen,Tana River,KE04,KE04018
"236",Tana River,,,2018-06-18,2018.000000000000000,"12","0","0",-2.526529900000000,40.527339699999999,Kenya,Garsen,Tana River,KE04,KE04018
"316",Tana River,,,2012-05-23,2012.000000000000000,"12","0","0",-2.182938000000000,40.172468700000003,Kenya,Garsen,Tana River,KE04,KE04018
"317",Tana River,,,2016-05-04,2016.000000000000000,"12","189","0",-2.182938000000000,40.172468700000003,Kenya,Garsen,Tana River,KE04,KE04018
"542",Tana River,,,2008-06-13,2008.000000000000000,"38","298","0",-2.182938000000000,40.172468700000003,Kenya,Garsen,Tana River,KE04,KE04018
"558",Tana River,,,2009-11-04,2009.000000000000000,"0","185","0",-2.480118400000000,40.118029800000002,Kenya,Garsen,Tana River,KE04,KE04018
"622",Tana River,Garsen,,2011-12-12,2011.000000000000000,"0","0","0",-2.269465600000000,40.110731800000003,Kenya,Garsen,Tana River,KE04,KE04018
"658",Tana River,Garsen,,2012-12-20,2012.000000000000000,"0","0","40",-2.269465600000000,40.110731800000003,Kenya,Garsen,Tana River,KE04,KE04018
"708",Tana River,,,2016-01-04,2016.000000000000000,"0","0","0",-2.269465600000000,40.110731800000003,Kenya,Garsen,Tana River,KE04,KE04018
"712",Tana River,,,2016-05-09,2016.000000000000000,"0","0","0",-2.269465600000000,40.110731800000003,Kenya,Garsen,Tana River,KE04,KE04018
"781",Taita Taveta,Garsen,,2017-11-20,2017.000000000000000,"12","0","0",-2.269465600000000,40.110731800000003,Kenya,Garsen,Tana River,KE04,KE04018
"298",Mombasa,,Mikinduni,2014-11-13,2014.000000000000000,"12","0","0",-1.563069600000000,40.047929600000003,Kenya,Galole,Tana River,KE04,KE04019
"698",Tana River,,,2014-05-26,2014.000000000000000,"0","143","0",-1.502490300000000,40.027725300000000,Kenya,Galole,Tana River,KE04,KE04019
"707",Tana River,,,2016-01-04,2016.000000000000000,"0","0","0",-1.502490300000000,40.027725300000000,Kenya,Galole,Tana River,KE04,KE04019
"711",Tana River,,,2016-05-09,2016.000000000000000,"0","0","0",-1.502490300000000,40.027725300000000,Kenya,Galole,Tana River,KE04,KE04019
"2",Tana River,,,2018-04-15,2018.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"151",Tana River,,,2018-04-11,2018.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"152",Tana River,,,2017-11-14,2017.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"230",Tana River,,,2012-05-07,2012.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"271",Garissa,,Madogo,2018-05-27,2018.000000000000000,"12","0","0",-0.472494100000000,39.602986799999996,Kenya,Bura,Tana River,KE04,KE04020
"295",Tana River,,,2018-04-18,2018.000000000000000,"12","217","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"318",Tana River,,,2018-04-27,2018.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"319",Kilifi,,,2017-11-19,2017.000000000000000,"12","222","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"370",Tana River,,,2015-04-11,2015.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"599",Taita Taveta,,,2010-04-25,2010.000000000000000,"0","83","0",-1.102437900000000,39.947658699999998,Kenya,Bura,Tana River,KE04,KE04020
"607",Tana River,,,2010-05-14,2010.000000000000000,"0","0","4",-1.102437900000000,39.947658699999998,Kenya,Bura,Tana River,KE04,KE04020
"657",Tana River,,,2012-12-20,2012.000000000000000,"0","164","0",-1.102437900000000,39.947658699999998,Kenya,Bura,Tana River,KE04,KE04020
"697",Tana River,,,2014-05-26,2014.000000000000000,"0","170","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"773",Tana River,,,2013-04-14,2013.000000000000000,"12","0","0",-0.956834100000000,39.898543300000000,Kenya,Bura,Tana River,KE04,KE04020
"699",Lamu,,,2014-05-26,2014.000000000000000,"0","109","0",-2.390159000000000,40.697341500000000,Kenya,Lamu West,Lamu,KE05,KE05022
"114",Taita Taveta,Taveta,,2018-03-05,2018.000000000000000,"13","76","0",-3.398665200000000,37.674237499999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"147",Taita Taveta,,,2015-05-01,2015.000000000000000,"12","10","0",-3.427901900000000,37.736450699999999,Kenya,Taveta,Taita Taveta,KE06,KE06023
"487",Taita Taveta,Taveta,,2018-01-03,2018.000000000000000,"40","247","0",-3.398665200000000,37.674237499999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"488",Taita Taveta,,,2017-05-03,2017.000000000000000,"29","0","0",-3.398665200000000,37.674237499999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"489",Taita Taveta,,,2015-11-17,2015.000000000000000,"29","0","0",-3.398665200000000,37.674237499999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"524",Garissa,,,2015-06-11,2015.000000000000000,"29","275","0",-3.381461100000000,37.788465799999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"525",Garissa,,,2015-11-12,2015.000000000000000,"29","275","0",-3.381461100000000,37.788465799999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"526",Garissa,,,2015-11-27,2015.000000000000000,"29","275","0",-3.381461100000000,37.788465799999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"641",Taita Taveta,,,2012-06-11,2012.000000000000000,"0","0","0",-3.393084200000000,37.675382700000000,Kenya,Taveta,Taita Taveta,KE06,KE06023
"643",Taita Taveta,,,2012-06-11,2012.000000000000000,"0","0","0",-3.462554700000000,37.748608699999998,Kenya,Taveta,Taita Taveta,KE06,KE06023
"709",Garissa,,,2016-01-04,2016.000000000000000,"0","0","0",-3.381461100000000,37.788465799999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"743",Garissa,,,2002-05-13,2002.000000000000000,"0","0","0",-3.381461100000000,37.788465799999997,Kenya,Taveta,Taita Taveta,KE06,KE06023
"786",Taita Taveta,,,2016-04-24,2016.000000000000000,"0","254","0",-3.488888800000000,37.698900600000002,Kenya,Taveta,Taita Taveta,KE06,KE06023
"56",Taita Taveta,Mwatate,Mwatate,2015-11-23,2015.000000000000000,"13","0","0",-3.506474300000000,38.365061699999998,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"83",Tana River,Bura,Bura,2018-04-10,2018.000000000000000,"12","0","0",-3.451121300000000,38.313609700000001,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"195",Isiolo,Bura,Bura,2015-11-21,2015.000000000000000,"12","0","0",-3.451121300000000,38.313609700000001,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"332",Tana River,Bura,Bura,2014-11-16,2014.000000000000000,"12","228","0",-3.451121300000000,38.313609700000001,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"408",Tana River,Bura,Bura,2014-11-15,2014.000000000000000,"12","0","0",-3.451121300000000,38.313609700000001,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"783",Tana River,Bura,Bura,2018-11-26,2018.000000000000000,"12","103","0",-3.451121300000000,38.313609700000001,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"784",Tana River,Bura,Bura,2018-11-26,2018.000000000000000,"12","76","0",-3.451121300000000,38.313609700000001,Kenya,Mwatate,Taita Taveta,KE06,KE06025
"10",Taita Taveta,,,2016-01-21,2016.000000000000000,"12","90","0",-3.316810400000000,38.487179599999997,Kenya,Voi,Taita Taveta,KE06,KE06026
"24",Taita Taveta,,,2017-04-18,2017.000000000000000,"12","0","0",-3.093159100000000,38.493030599999997,Kenya,Voi,Taita Taveta,KE06,KE06026
"150",Taita Taveta,,,2018-03-28,2018.000000000000000,"12","226","0",-3.316810400000000,38.487179599999997,Kenya,Voi,Taita Taveta,KE06,KE06026
"201",Taita Taveta,,,2015-11-26,2015.000000000000000,"12","0","0",-3.565028600000000,38.752527000000001,Kenya,Voi,Taita Taveta,KE06,KE06026
"326",Taita Taveta,Voi,,2012-05-26,2012.000000000000000,"12","273","0",-3.397158800000000,38.555861999999998,Kenya,Voi,Taita Taveta,KE06,KE06026
"392",Taita Taveta,,,2013-03-21,2013.000000000000000,"13","0","0",-3.316810400000000,38.487179599999997,Kenya,Voi,Taita Taveta,KE06,KE06026
"393",Taita Taveta,Voi,,2015-11-16,2015.000000000000000,"12","0","0",-3.397158800000000,38.555861999999998,Kenya,Voi,Taita Taveta,KE06,KE06026
"482",Taita Taveta,,,2015-05-02,2015.000000000000000,"12","100","0",-3.316810400000000,38.487179599999997,Kenya,Voi,Taita Taveta,KE06,KE06026
"544",Taita Taveta,Voi,,2007-12-12,2007.000000000000000,"44","257","0",-3.397158800000000,38.555861999999998,Kenya,Voi,Taita Taveta,KE06,KE06026
"642",Taita Taveta,,,2012-06-11,2012.000000000000000,"0","0","0",-3.316810400000000,38.487179599999997,Kenya,Voi,Taita Taveta,KE06,KE06026
"700",Taita Taveta,Voi,,2014-05-26,2014.000000000000000,"0","90","0",-3.397158800000000,38.555861999999998,Kenya,Voi,Taita Taveta,KE06,KE06026
"118",Garissa,,,2018-04-16,2018.000000000000000,"12","0","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"269",Garissa,,,2017-04-08,2017.000000000000000,"12","0","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"270",Garissa,,,2016-05-04,2016.000000000000000,"19","0","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"272",Garissa,,,2018-04-23,2018.000000000000000,"12","246","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"277",Garissa,,,2017-11-12,2017.000000000000000,"12","0","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"340",Garissa,,,2015-11-14,2015.000000000000000,"12","278","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"431",Garissa,,,2018-04-28,2018.000000000000000,"12","0","0",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"715",Garissa,,,2006-11-12,2006.000000000000000,"44","104","56",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"744",Tana River,,,2002-05-13,2002.000000000000000,"0","0","8",-0.453214100000000,39.646082200000002,Kenya,Dujis,Garissa,KE07,KE07027
"373",Isiolo,,,2015-12-01,2015.000000000000000,"12","111","0",0.635064300000000,39.224969799999997,Kenya,Lagdera,Garissa,KE07,KE07029
"41",Wajir,,,2018-05-04,2018.000000000000000,"13","0","0",0.191471900000000,40.288132800000000,Kenya,Dadaab,Garissa,KE07,KE07030
"196",Garissa,,Dadaab,2012-10-13,2012.000000000000000,"12","237","0",0.094413500000000,40.317478299999998,Kenya,Dadaab,Garissa,KE07,KE07030
"232",Garissa,,Dadaab,2017-05-09,2017.000000000000000,"12","0","0",0.094413500000000,40.317478299999998,Kenya,Dadaab,Garissa,KE07,KE07030
"438",Garissa,,,2014-03-17,2014.000000000000000,"12","0","0",0.094413500000000,40.317478299999998,Kenya,Dadaab,Garissa,KE07,KE07030
"597",Garissa,,Dadaab,2010-04-02,2010.000000000000000,"0","0","0",0.094413500000000,40.317478299999998,Kenya,Dadaab,Garissa,KE07,KE07030
"726",Garissa,,Dadaab,2005-05-31,2005.000000000000000,"30","0","18",0.094413500000000,40.317478299999998,Kenya,Dadaab,Garissa,KE07,KE07030
"105",Garissa,,,2018-04-16,2018.000000000000000,"12","0","0",-1.331628800000000,40.216128099999999,Kenya,Fafi,Garissa,KE07,KE07031
"115",Garissa,,,2015-05-08,2015.000000000000000,"12","0","0",-0.400501000000000,40.904013300000003,Kenya,Fafi,Garissa,KE07,KE07031
"747",Garissa,,,2002-05-13,2002.000000000000000,"0","0","0",-1.561369700000000,40.542115600000002,Kenya,Ijara,Garissa,KE07,KE07032
"215",Wajir,,,2015-11-30,2015.000000000000000,"12","0","0",2.791915400000000,39.502033900000001,Kenya,Wajir North,Wajir,KE08,KE08033
"241",Wajir,,,2018-04-22,2018.000000000000000,"12","0","0",2.791915400000000,39.502033900000001,Kenya,Wajir North,Wajir,KE08,KE08033
"285",Wajir,,,2017-05-02,2017.000000000000000,"12","0","0",2.990160900000000,39.314870399999997,Kenya,Wajir North,Wajir,KE08,KE08033
"398",Wajir,,,2015-12-01,2015.000000000000000,"12","0","0",2.791915400000000,39.502033900000001,Kenya,Wajir North,Wajir,KE08,KE08033
"484",Wajir,,Gurar,2017-04-18,2017.000000000000000,"12","0","0",3.251510900000000,39.605119599999988,Kenya,Wajir North,Wajir,KE08,KE08033
"42",Wajir,,,2017-05-05,2017.000000000000000,"12","105","0",1.748881100000000,40.058539699999997,Kenya,Wajir East,Wajir,KE08,KE08034
"328",Wajir,,,2017-11-08,2017.000000000000000,"13","0","0",1.748881100000000,40.058539699999997,Kenya,Wajir East,Wajir,KE08,KE08034
"572",Wajir,,,2010-04-07,2010.000000000000000,"0","224","0",1.748881100000000,40.058539699999997,Kenya,Wajir East,Wajir,KE08,KE08034
"629",Wajir,,,2011-12-12,2011.000000000000000,"0","0","0",1.748881100000000,40.058539699999997,Kenya,Wajir East,Wajir,KE08,KE08034
"779",Wajir,,,2015-12-03,2015.000000000000000,"12","0","0",1.748881100000000,40.058539699999997,Kenya,Wajir East,Wajir,KE08,KE08034
"721",Wajir,,,,,"0","98","0",2.377696400000000,39.949620400000001,Kenya,Tarbaj,Wajir,KE08,KE08035
"327",Wajir,,Bute,2017-05-04,2017.000000000000000,"12","0","0",2.002067900000000,39.756954899999997,Kenya,Eldas,Wajir,KE08,KE08037
"130",Mandera,,,2018-04-13,2018.000000000000000,"12","176","0",3.307591800000000,39.869814400000003,Kenya,Mandera West,Mandera,KE09,KE09039
"451",Mandera,,Takaba,2017-04-19,2017.000000000000000,"13","0","0",3.421781200000000,40.223707599999997,Kenya,Mandera West,Mandera,KE09,KE09039
"733",Mandera,,,2006-11-15,2006.000000000000000,"0","0","10",3.569278900000000,40.973919600000002,Kenya,Mandera North,Mandera,KE09,KE09041
"161",Mandera,,Wargadud,2018-05-06,2018.000000000000000,"39","96","0",3.088999100000000,40.863059300000003,Kenya,Mandera South,Mandera,KE09,KE09042
"266",Mandera,,,2015-10-22,2015.000000000000000,"13","245","0",2.806952700000001,40.929344999999998,Kenya,Mandera South,Mandera,KE09,KE09042
"559",Mandera,,,2009-11-04,2009.000000000000000,"0","193","0",2.806952700000001,40.929344999999998,Kenya,Mandera South,Mandera,KE09,KE09042
"600",Mandera,,,2010-04-29,2010.000000000000000,"0","0","0",3.030441500000000,40.552976699999988,Kenya,Mandera South,Mandera,KE09,KE09042
"63",Mandera,,,2015-04-16,2015.000000000000000,"27","0","0",3.934013900000000,41.592748100000001,Kenya,Mandera East,Mandera,KE09,KE09043
"212",Mandera,,,2017-05-03,2017.000000000000000,"12","0","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"361",Mandera,,,2018-04-16,2018.000000000000000,"12","0","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"418",Mandera,,,2014-10-22,2014.000000000000000,"12","0","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"450",Mandera,,,2017-04-17,2017.000000000000000,"21","0","0",3.892316000000000,41.460438199999999,Kenya,Mandera East,Mandera,KE09,KE09043
"478",Mandera,,,2015-04-17,2015.000000000000000,"33","0","0",3.934013900000000,41.592748100000001,Kenya,Mandera East,Mandera,KE09,KE09043
"537",Mandera,,,2009-10-29,2009.000000000000000,"38","282","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"541",Mandera,,,2008-10-14,2008.000000000000000,"43","294","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"595",Mandera,,,2010-05-14,2010.000000000000000,"0","0","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"596",Mandera,,,2010-05-14,2010.000000000000000,"43","0","0",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"734",Mandera,,,2008-11-25,2008.000000000000000,"0","0","38",3.935637600000000,41.855116500000001,Kenya,Mandera East,Mandera,KE09,KE09043
"21",Marsabit,,Sololo,2017-11-12,2017.000000000000000,"12","0","0",3.541501100000000,38.646301299999998,Kenya,Moyale,Marsabit,KE10,KE10045
"30",Marsabit,Moyale,,2016-04-10,2016.000000000000000,"13","185","0",3.539999000000000,39.052871900000000,Kenya,Moyale,Marsabit,KE10,KE10045
"256",Isiolo,,Sololo,2018-04-17,2018.000000000000000,"12","219","0",3.541501100000000,38.646301299999998,Kenya,Moyale,Marsabit,KE10,KE10045
"410",Marsabit,,Sololo,2014-05-14,2014.000000000000000,"13","0","0",3.541501100000000,38.646301299999998,Kenya,Moyale,Marsabit,KE10,KE10045
"573",Marsabit,,,2010-04-07,2010.000000000000000,"48","202","0",3.521085100000000,39.054610500000003,Kenya,Moyale,Marsabit,KE10,KE10045
"582",Marsabit,Moyale,,2010-05-14,2010.000000000000000,"0","0","8",3.539999000000000,39.052871900000000,Kenya,Moyale,Marsabit,KE10,KE10045
"583",Marsabit,,,2010-05-14,2010.000000000000000,"0","0","0",3.521085100000000,39.054610500000003,Kenya,Moyale,Marsabit,KE10,KE10045
"586",Marsabit,Moyale,,2010-04-16,2010.000000000000000,"0","173","0",3.539999000000000,39.052871900000000,Kenya,Moyale,Marsabit,KE10,KE10045
"587",Marsabit,,,2010-04-20,2010.000000000000000,"0","0","0",3.521085100000000,39.054610500000003,Kenya,Moyale,Marsabit,KE10,KE10045
"598",Marsabit,Moyale,,2010-04-23,2010.000000000000000,"0","14","2",3.539999000000000,39.052871900000000,Kenya,Moyale,Marsabit,KE10,KE10045
"625",Marsabit,Moyale,,2011-12-12,2011.000000000000000,"0","0","0",3.539999000000000,39.052871900000000,Kenya,Moyale,Marsabit,KE10,KE10045
"731",Marsabit,,,2006-11-13,2006.000000000000000,"0","0","13",3.521085100000000,39.054610500000003,Kenya,Moyale,Marsabit,KE10,KE10045
"11",Marsabit,,Turbi,2015-04-07,2015.000000000000000,"12","120","0",3.294986500000000,38.374409700000001,Kenya,North Horr,Marsabit,KE10,KE10046
"112",Marsabit,,Maikona,2015-04-17,2015.000000000000000,"12","64","0",2.930601100000000,37.634922300000007,Kenya,North Horr,Marsabit,KE10,KE10046
"308",Marsabit,North Horr,North Horr,2016-05-29,2016.000000000000000,"14","0","0",3.320984100000000,37.068966099999997,Kenya,North Horr,Marsabit,KE10,KE10046
