"id";"name";"pcode";"adm1nam";"adm1pcd";"Date";"Certnty";"Impact";"PplAffc";"Deaths";"flood";"source"
"uga_impact_data.442";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/11/2007";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/480119--100m-project-to-end-kampala-flooding.html"
"uga_impact_data.443";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/11/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/797488/-/h03nv2/-/index.html"
"uga_impact_data.444";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/11/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/797970/-/4r7rcd/-/index.html"
"uga_impact_data.445";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/12/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/799636/-/h053xt/-/index.html"
"uga_impact_data.446";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/12/2007";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/800542/-/hdhp0i/-/index.html"
"uga_impact_data.447";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/01/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/749032/-/10fp4n1/-/index.html"
"uga_impact_data.448";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/01/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/726870/-/vw2s9y/-/index.html"
"uga_impact_data.449";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/02/2008";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/525137-in-brief.html"
"uga_impact_data.450";"Kampala";"21UGA007001";"Kampala";"21UGA007";"15/02/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/728960/-/10egjnx/-/index.html"
"uga_impact_data.451";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/02/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/729048/-/3gx0kuz/-/index.html"
"uga_impact_data.452";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/02/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/729848/-/10eh864/-/index.html"
"uga_impact_data.453";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/03/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/739746/-/3gbb7ez/-/index.html"
"uga_impact_data.454";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/03/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/749222/-/gw2bbf/-/index.html"
"uga_impact_data.455";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/03/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/732558/-/10exthq/-/index.html"
"uga_impact_data.456";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/03/2008";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/523264-kampala-flooded-by-overnight-rains.html"
"uga_impact_data.457";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/03/2008";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/523194-200-houses-built-in-kinawataka-swamp.html"
"uga_impact_data.458";"Kampala";"21UGA007001";"Kampala";"21UGA007";"11/04/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/755844/-/vxvpk7/-/index.html"
"uga_impact_data.459";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/04/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/-/691192/736046/-/fbumhlz/-/index.html"
"uga_impact_data.460";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/05/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/737970/-/3gcn7cz/-/index.html"
"uga_impact_data.461";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/05/2008";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/518495-works-probe-flooding.html"
"uga_impact_data.462";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/06/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/-/691192/737132/-/fbtweyz/-/index.html"
"uga_impact_data.463";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/07/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/744988/-/10flu8v/-/index.html"
"uga_impact_data.464";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/07/2008";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/513930-fake-solar-panels-flood-market.html"
"uga_impact_data.465";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/08/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/724934/-/10edrbp/-/index.html"
"uga_impact_data.466";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/08/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/760268/-/vyen7s/-/index.html"
"uga_impact_data.467";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/08/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/747288/-/10fnrp7/-/index.html"
"uga_impact_data.468";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/08/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/748414/-/10foiey/-/index.html"
"uga_impact_data.469";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/09/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/750708/-/gwhp7v/-/index.html"
"uga_impact_data.470";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/10/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/753172/-/gwjnmo/-/index.html"
"uga_impact_data.471";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/11/2008";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/725168/-/vw1xfx/-/index.html"
"uga_impact_data.472";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/01/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/695462/-/yymebn/-/index.html"
"uga_impact_data.473";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/02/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/697006/-/vhbcnw/-/index.html"
"uga_impact_data.474";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/02/2009";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/575095-kcc-project-to-end-bwaise-floods.html"
"uga_impact_data.475";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/04/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/720504/-/4mr1j2/-/index.html"
"uga_impact_data.476";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/04/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Commodities/-/688610/703782/-/gth3vq/-/index.html"
"uga_impact_data.477";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/04/2009";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/570670-gulu-hospital-sues-microcare.html"
"uga_impact_data.478";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/05/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/-/691192/705922/-/fdpqhhz/-/index.html"
"uga_impact_data.479";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/05/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/-/691192/714828/-/fd4womz/-/index.html"
"uga_impact_data.480";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/05/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/819428/-/wfkysv/-/index.html"
"uga_impact_data.481";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/05/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/707928/-/b5y0hsz/-/index.html"
"uga_impact_data.482";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/06/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/702670/-/10d48ms/-/index.html"
"uga_impact_data.483";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/06/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/711388/-/b5gr2xz/-/index.html"
"uga_impact_data.484";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/07/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Auto/-/688614/713712/-/hejfniz/-/index.html"
"uga_impact_data.485";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/07/2009";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/539912-police-accuses-dp-of-breaching-law.html"
"uga_impact_data.486";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/08/2009";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/559438-upc-suspends-four-senior-officials.html"
"uga_impact_data.487";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/08/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/716886/-/b5d6juz/-/index.html"
"uga_impact_data.488";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/09/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/718554/-/b5buclz/-/index.html"
"uga_impact_data.489";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/09/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/718964/-/10du0rq/-/index.html"
"uga_impact_data.490";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/11/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Farming/-/689860/812850/-/wqod5b/-/index.html"
"uga_impact_data.491";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/12/2009";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/578202-akright-in-dispute-with-us-based-client.html"
"uga_impact_data.492";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/12/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/712530/-/3hoat7z/-/index.html"
"uga_impact_data.493";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/12/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/824522/-/2wxmkmz/-/index.html"
"uga_impact_data.494";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/12/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Travel/-/691238/827618/-/oyt05z/-/index.html"
"uga_impact_data.495";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/12/2009";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/828276/-/akmn13z/-/index.html"
"uga_impact_data.496";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/01/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/622129-posta-donates-to-bududa.html"
"uga_impact_data.497";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/01/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/909602/-/a2r7saz/-/index.html"
"uga_impact_data.498";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/01/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Health---Living/-/689846/949810/-/rg4w5a/-/index.html"
"uga_impact_data.499";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/01/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/612040-storm-pounds-city.html"
"uga_impact_data.500";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/01/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/845856/-/10yp9fm/-/index.html"
"uga_impact_data.501";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/01/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Sports/Soccer/-/690266/847330/-/1590dlsz/-/index.html"
"uga_impact_data.502";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/01/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/626469-upc-reinstates-four-suspended-officials.html"
"uga_impact_data.503";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/01/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Insight/-/688338/852468/-/7dx2g2/-/index.html"
"uga_impact_data.504";"Kampala";"21UGA007001";"Kampala";"21UGA007";"02/02/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/626055-the-culverts-will-cause-flooding.html"
"uga_impact_data.505";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/02/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/-/688322/891310/-/ediu2kz/-/index.html"
"uga_impact_data.506";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/02/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/910012/-/a2c2gdz/-/index.html"
"uga_impact_data.507";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/02/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1001570/-/coc4nfz/-/index.html"
"uga_impact_data.508";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/02/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/866952/-/wilpbp/-/index.html"
"uga_impact_data.509";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/02/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/868646/-/win1kw/-/index.html"
"uga_impact_data.510";"Kampala";"21UGA007001";"Kampala";"21UGA007";"27/02/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/624383-make-flood-prevention-immediate-priority.html"
"uga_impact_data.511";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/834724/-/wgpncw/-/index.html"
"uga_impact_data.512";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/872106/-/wj5ajd/-/index.html"
"uga_impact_data.513";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/891786/-/wkcswn/-/index.html"
"uga_impact_data.514";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/911046/-/wyi2w5/-/index.html"
"uga_impact_data.515";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/-/688342/1024640/-/u8chbw/-/index.html"
"uga_impact_data.516";"Kampala";"21UGA007001";"Kampala";"21UGA007";"13/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/878002/-/ahk0aqz/-/index.html"
"uga_impact_data.517";"Kampala";"21UGA007001";"Kampala";"21UGA007";"14/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Insight/-/688338/878906/-/7faewm/-/index.html"
"uga_impact_data.518";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/03/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/623255-kampala-teens-donate-to-bududa.html"
"uga_impact_data.519";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/03/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/623205-govt-to-plant-trees-in-landslide-prone-areas.html"
"uga_impact_data.520";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/03/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/623067-young-stars<U+FFFD>?¢-hearts-bleed-for-bududa.html"
"uga_impact_data.521";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/883406/-/ah1tucz/-/index.html"
"uga_impact_data.522";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/03/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/622872-news-in-brief.html"
"uga_impact_data.523";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/886086/-/wjtl50/-/index.html"
"uga_impact_data.524";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/03/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/622463-pope-donates-sh62m-to-bududa.html"
"uga_impact_data.525";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/888614/-/wjv4at/-/index.html"
"uga_impact_data.526";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/889018/-/jg1kncz/-/index.html"
"uga_impact_data.527";"Kampala";"21UGA007001";"Kampala";"21UGA007";"31/03/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Sports/OtherSport/-/690284/889792/-/i800tbz/-/index.html"
"uga_impact_data.528";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/835272/-/10y3kv8/-/index.html"
"uga_impact_data.529";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/872906/-/wj5gt1/-/index.html"
"uga_impact_data.530";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/Education/-/688336/951510/-/11jbobw/-/index.html"
"uga_impact_data.531";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/Farming/-/689860/970138/-/xees2u/-/index.html"
"uga_impact_data.532";"Kampala";"21UGA007001";"Kampala";"21UGA007";"10/04/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/609776-bududa-survivors-sue-over-relocation.html"
"uga_impact_data.533";"Kampala";"21UGA007001";"Kampala";"21UGA007";"13/04/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/621338-news-in-brief.html"
"uga_impact_data.534";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/900992/-/a2xe3hz/-/index.html"
"uga_impact_data.535";"Kampala";"21UGA007001";"Kampala";"21UGA007";"24/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/905372/-/wxydpf/-/index.html"
"uga_impact_data.536";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/905832/-/a2txfez/-/index.html"
"uga_impact_data.537";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/-/688342/906466/-/fv59rh/-/index.html"
"uga_impact_data.538";"Kampala";"21UGA007001";"Kampala";"21UGA007";"28/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/908660/-/wy1j0d/-/index.html"
"uga_impact_data.539";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/04/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/908548/-/2f17avz/-/index.html"
"uga_impact_data.540";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/873442/-/wj62bc/-/index.html"
"uga_impact_data.541";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/952336/-/x20052/-/index.html"
"uga_impact_data.542";"Kampala";"21UGA007001";"Kampala";"21UGA007";"11/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/Elections/-/859108/1047496/-/jkvjjf/-/index.html"
"uga_impact_data.543";"Kampala";"21UGA007001";"Kampala";"21UGA007";"16/05/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/619150-mudslides-ravage-mbale-and-kanungu.html"
"uga_impact_data.544";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/05/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/619112-kabale-landslide-kills-university-student.html"
"uga_impact_data.545";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/920498/-/x040ql/-/index.html"
"uga_impact_data.546";"Kampala";"21UGA007001";"Kampala";"21UGA007";"19/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/921104/-/x04mhb/-/index.html"
"uga_impact_data.547";"Kampala";"21UGA007001";"Kampala";"21UGA007";"20/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/921864/-/x04s4t/-/index.html"
"uga_impact_data.548";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/923042/-/x060fo/-/index.html"
"uga_impact_data.549";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/924844/-/x06v1k/-/index.html"
"uga_impact_data.550";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/925886/-/x07kgc/-/index.html"
"uga_impact_data.551";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/05/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/927584/-/x08vq9/-/index.html"
"uga_impact_data.552";"Kampala";"21UGA007001";"Kampala";"21UGA007";"01/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/836526/-/wgr0fe/-/index.html"
"uga_impact_data.553";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/873954/-/ahn9p0z/-/index.html"
"uga_impact_data.554";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/893144/-/jfj6t2z/-/index.html"
"uga_impact_data.555";"Kampala";"21UGA007001";"Kampala";"21UGA007";"13/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/937310/-/x0udvc/-/index.html"
"uga_impact_data.556";"Kampala";"21UGA007001";"Kampala";"21UGA007";"21/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/artsculture/Travel/-/691238/942860/-/4rfdiz/-/index.html"
"uga_impact_data.557";"Kampala";"21UGA007001";"Kampala";"21UGA007";"26/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/946162/-/x1g712/-/index.html"
"uga_impact_data.558";"Kampala";"21UGA007001";"Kampala";"21UGA007";"29/06/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/Elections/-/859108/948400/-/aqndpaz/-/index.html"
"uga_impact_data.559";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/07/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/SpecialReports/-/688342/894134/-/fhjx15/-/index.html"
"uga_impact_data.560";"Kampala";"21UGA007001";"Kampala";"21UGA007";"07/07/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/615664-will-mother-nature-survive-uganda<U+FFFD>?¢-s-population-pressure.html"
"uga_impact_data.561";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/07/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Auto/-/688614/962174/-/g8c3l0z/-/index.html"
"uga_impact_data.562";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/07/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Magazines/PeoplePower/-/689844/963988/-/5sftvc/-/index.html"
"uga_impact_data.563";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/08/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/875148/-/wj7dlh/-/index.html"
"uga_impact_data.564";"Kampala";"21UGA007001";"Kampala";"21UGA007";"06/08/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/617604-lands-told-to-cancel-leases-in-wetland.html"
"uga_impact_data.565";"Kampala";"21UGA007001";"Kampala";"21UGA007";"09/08/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/-/688322/1005778/-/37vbf6/-/index.html"
"uga_impact_data.566";"Kampala";"21UGA007001";"Kampala";"21UGA007";"12/08/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1068274/-/cki3elz/-/index.html"
"uga_impact_data.567";"Kampala";"21UGA007001";"Kampala";"21UGA007";"17/08/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/977532/-/iwlnhdz/-/index.html"
"uga_impact_data.568";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/08/2010";"4";"L";"";NA;1;"New Vision"
"uga_impact_data.569";"Kampala";"21UGA007001";"Kampala";"21UGA007";"23/08/2010";"4";"L";"";NA;1;"http://www.newvision.co.ug/news/612643-stern-action-needed-to-end-city-floods.html"
"uga_impact_data.570";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/09/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/875258/-/jgpu5vz/-/index.html"
"uga_impact_data.571";"Kampala";"21UGA007001";"Kampala";"21UGA007";"04/09/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/895722/-/wkfl1w/-/index.html"
"uga_impact_data.572";"Kampala";"21UGA007001";"Kampala";"21UGA007";"18/09/2010";"4";"M";"";NA;1;"Letter dated 8/10/10 from the Medical Advicer/Board Member"
"uga_impact_data.573";"Kampala";"21UGA007001";"Kampala";"21UGA007";"22/09/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1015622/-/cnmrtcz/-/index.html"
"uga_impact_data.574";"Kampala";"21UGA007001";"Kampala";"21UGA007";"03/10/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Commentary/-/689364/876042/-/ahldtjz/-/index.html"
"uga_impact_data.575";"Kampala";"21UGA007001";"Kampala";"21UGA007";"05/10/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/915286/-/wykvua/-/index.html"
"uga_impact_data.576";"Kampala";"21UGA007001";"Kampala";"21UGA007";"08/10/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/Business/Prosper/-/688616/973536/-/iwofqxz/-/index.html"
"uga_impact_data.577";"Kampala";"21UGA007001";"Kampala";"21UGA007";"25/10/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/News/National/-/688334/1039500/-/cmbxlbz/-/index.html"
"uga_impact_data.578";"Kampala";"21UGA007001";"Kampala";"21UGA007";"30/10/2010";"4";"L";"";NA;1;"http://www.monitor.co.ug/OpEd/Letters/-/806314/1042994/-/yqdin5/-/index.html"
