lon,lat,fid,name,description,type,Administrative region,Date of installation
33.6456571,-12.3090925,32977,Chang'ombe scheme tap 1,Near path  to solar panels ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/20/2012
33.6459553,-12.3085304,2687,Chang'ombe scheme tap14,Near path and mahuhu tree,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/21/2012
33.6866835,-12.295357,29817,Mphwanya tap 8,Near path and surrounded by lemon grass,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",6/10/2011
33.6450549,-12.3088849,14752,Chang'ombe scheme tap12,Near path from  ox cart road to solar panels ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/20/2012
33.74278713,-10.9731709,22457,Bolero HeadMaster wp,Near path road,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",
33.74177412,-10.97515532,30061,Mayuni wp,Near path road,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",
33.66810598,-10.965529,16681,Mulawuzi WP,Near path road,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",
33.6295484,-12.297494,3565,Gamba tap 12,Near path road from kamwambakanthu stream to solar panels ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",5/10/2009
33.6465414,-12.3090786,23795,Chang'ombe scheme tap2,Near path road from sayiwani village to chipata upper stream ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/20/2012
33.6461131,-12.309236,13360,Chang'ombe scheme tap3,Near path road from sayiwani village to chipata upper stream ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/20/2012
33.8826524,-11.1672678,29455,Cowie Moses Katete water point,Near paw paw  and lemon tree,Piped into yard/plot,"TA Mtwalo, Mzimba, Malawi",11/27/2008
33.8804234,-11.1696802,1851,Shadreck Nyasulu water point ,Near paw paw & mango trees,Piped into yard/plot,"TA Mtwalo, Mzimba, Malawi",10/3/2015
33.8498333,-11.0190507,22310,Elijah Nyirenda tap ,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",9/28/2005
33.8434098,-11.0188525,27139,George phiri tap,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",4/17/2006
33.8496123,-11.0212537,5706,Getrude mwafulira tap ,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",7/17/2006
33.8517747,-11.0216558,24437,Godfrey mbewe tap ,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",3/13/2004
33.847962,-11.018883,19620,Mulera mfune tap ,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",9/10/2007
33.8480113,-11.0185013,19080,Praise mbale tap ,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",10/7/2009
33.8534122,-11.0136234,28594,Timothy hara tap,Near paw paw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",3/25/2013
33.6408134,-10.3477143,6202,Abraham mbeye tap ,Near paw paws fruits trees ,Piped into yard/plot,"TA Nthalire, Chitipa, Malawi",5/1/2013
33.8618317,-11.0103595,21841,Matola tap,Near pawpaw tree,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2014
33.8464335,-11.0204243,27719,Benson phiri tap ,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",5/13/2009
33.9411781,-11.0149867,13967,Catherine Mhango tap,Near Pawpaw tree ,Piped into yard/plot,"SC Jaravikuba Munthali, Mzimba, Malawi",8/23/2016
33.8445825,-11.0205384,4791,Clement Gondwe tap ,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",5/13/2017
33.7420356,-10.9869222,14262,Collings zopa tap,Near pawpaw tree ,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",2/7/2007
33.7523304,-10.9776782,3031,Elevini Gondwe tap ,Near pawpaw tree ,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",2/17/2005
33.9557735,-10.9989215,28371,Kaphika tap ,Near Pawpaw tree ,Piped into yard/plot,"SC Jaravikuba Munthali, Mzimba, Malawi",9/26/2016
33.8468447,-11.0178505,24753,Lumbani mshanga tap,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",5/24/2011
33.9332849,-10.9360635,32585,MACKSON HARA's TAP,Near Pawpaw tree ,Piped into yard/plot,"STA Chisovya, Rumphi, Malawi",1/1/2014
33.8455912,-11.0209731,25329,Mcdonald banda tap,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",4/9/2010
33.8491557,-11.0159076,2597,Mr mhango tap ,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",3/14/2016
33.8535804,-11.0126555,34277,Mtelekesha work field tap ,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",7/11/2005
33.8470631,-11.016314,24719,Nakhinjela tap ,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",5/11/2006
33.7538788,-10.9650113,20997,Refted Gondwe tap ,Near pawpaw tree ,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",6/15/2004
33.8461504,-11.0203622,15184,Tryness chawinga tap,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",4/13/2009
33.8493261,-11.0157492,20702,Vella chirongo tap ,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",6/16/2014
33.8533198,-11.0126658,28474,Zakeyo phiri tap,Near pawpaw tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",4/8/2001
33.8469135,-11.017573,24128,Thomas mhone tap ,Near peyala tree ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/4/2000
33.8635467,-11.0149693,13686,Jere tap2,Near philadephia ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/1999
33.8626336,-11.0141688,27043,Kamwera  tap 4,Near philadephia road ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2002
33.862493,-11.0146198,2808,Kamwera tap 2,Near philadephia road ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8626124,-11.0142758,27039,Nkhoma tap,Near philadephia road ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2002
33.8623092,-11.0148604,4474,Kamwera tap ,Near philadephia school ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2005
33.8617696,-11.0146242,26996,Mbizi tap,Near philadephia school ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/1999
33.8653773,-11.0149041,18226,Msukwas tap,Near philadephia school ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2003
33.8629739,-11.0149092,17677,Mwaungulu tap,Near philadephia school ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2010
33.8061914,-11.8410883,5360,Chikangawa Dam Compound Communal tape water  15,Near pime tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8047446,-10.5829375,34240,Mary tap ,Near pine forest ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/13/1992
33.8061167,-11.8485016,27108,Chikangawa  Main Compound Communal tap water 5,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8009214,-11.8429623,26266,Chikangawa Centre Compound communal  Tap water 1,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8008313,-11.8428645,25729,Chikangawa Centre Compound Communal tap water 2,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8009557,-11.8421459,3259,Chikangawa Centre Compound communal tap water 3,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",10/29/2019
33.8080702,-11.8389286,27776,Chikangawa Compound Dam Communal tap water 7,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8076066,-11.8402841,27774,Chikangawa Dam Compound Communal tap water  10,Near Pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8077191,-11.8391912,27770,Chikangawa Dam Compound Communal tap water  6,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/8/1980
33.8063393,-11.8402955,3208,Chikangawa Dam Compound communal tap water 1,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8073965,-11.8404659,3062,Chikangawa Dam Compound Communal tap water 11,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.807187,-11.8404023,3337,Chikangawa Dam Compound Communal tap water 12,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8068237,-11.8404277,27773,Chikangawa Dam Compound Communal tap water 14,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8066564,-11.8402132,27771,Chikangawa Dam Compound communal tap water 2,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",10/25/2019
33.8073308,-11.8395904,3871,Chikangawa Dam Compound Communal tap water 5,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8085815,-11.8392588,25868,Chikangawa Dam Compound Communal tap water 8,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8077578,-11.8400653,26218,Chikangawa Dam Compound Communal tap water 9,Near Pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.806334,-11.8486488,26775,Chikangawa Main Compound Communal  tap water 3,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8051828,-11.8474657,27079,Chikangawa Main Compound Communal tap water  1,Near Pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/8/1980
33.8065488,-11.8489295,29296,Chikangawa Main Compound Communal tap water 2,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/8/1980
33.8074085,-11.8490305,26777,Chikangawa Main Compound Communal tap water 6,Near pine tree ,Piped into yard/plot,"SC Kampingo Sibande, Mzimba, Malawi",9/7/1980
33.8589722,-11.0209444,20984,Haulage tap,Near police ground ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2011
33.8582042,-11.0207159,20985,Kaunda tap,Near police ground ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.8598519,-11.0208982,27682,Mtambo tap,Near police ground ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8599691,-11.0208908,5857,Mtambo tap 2,Near police ground ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2009
33.640922,-10.3492148,5051,Payi kaonga tap,Near radio nthalire transimiting  station,Piped into yard/plot,"TA Nthalire, Chitipa, Malawi",7/15/2011
33.6399431,-10.3484589,28943,Elevin chunda tap,Near radio nthalire transimiting station,Piped into yard/plot,"TA Nthalire, Chitipa, Malawi",11/8/2012
33.6394663,-10.3482474,7630,Jacob   Kasamala  guest house tap,Near radio nthalire transimiting station,Piped into yard/plot,"TA Nthalire, Chitipa, Malawi",12/16/2012
33.6401512,-10.3486798,4055,Mwelekete kalua tap,Near radio nthalire transimiting station,Piped into yard/plot,"TA Nthalire, Chitipa, Malawi",10/29/2012
33.6396001,-10.3483388,21027,Rev chakanda kaonga,Near radio nthalire transimiting station,Piped into yard/plot,"TA Nthalire, Chitipa, Malawi",1/11/2013
33.77479568,-11.00701354,15724,Chipepezga WP,Near road,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",
33.74068051,-10.97217648,20268,Mama Nyambale Maize wp,near road,Piped into yard/plot,"TA Chikulamayembe, Rumphi, Malawi",
33.6859302,-12.2952797,29287,Mphwanya  tap 6,Near road  from  tupwenge to hoho school ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",6/10/2011
33.643912,-12.3094577,32159,Chang'ombe scheme tap9,Near road  from chivalo  to kazingilira school ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/20/2012
33.6086699,-12.3299691,23055,Manse kazenga tap,Near road  manse  to lameck village  headquarters ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",3/14/2017
33.6854839,-12.2952218,28897,Mphwanya tap 5,Near road from tupwenge  to hoho school ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",6/10/2011
33.651076,-12.2674112,28941,Kazingilira scheme tap23,Near road path from kazuwa to M1,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/10/2017
33.6440422,-12.3101627,3657,Chang'ombe scheme tap8,Near road path from sayiwani village to chipata  stream ,Piped into yard/plot,"TA Mzikubola, Mzimba, Malawi",7/20/2012
33.9169804,-11.0635803,17715,Bwengu Health centre tap 2,Near road to Katope ,Piped into yard/plot,"SC Jaravikuba Munthali, Mzimba, Malawi",10/10/2016
34.0045147,-11.0165931,28387,Singini Lupani tap,Near road to Mphompha,Piped into yard/plot,"SC Jaravikuba Munthali, Mzimba, Malawi",7/30/2007
34.0029464,-11.0167254,29095,Chiope Singini tap ,Near road to Mphompha ,Piped into yard/plot,"SC Jaravikuba Munthali, Mzimba, Malawi",7/11/2016
33.8583587,-11.0233829,26043,Khome tap,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2011
33.8577816,-11.024322,26034,Mhango tap,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.8576724,-11.0241298,7774,Mhango tap2,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/1997
33.858825,-11.0234535,1765,Moya tap 2,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.859896,-11.0225194,25956,Munthali tap,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.8579262,-11.0232327,26041,Mwawi tap,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8581641,-11.023536,1803,Nyondo tap,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2003
33.8579907,-11.0238699,26048,Sanga tap,Near Rukuru river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.8702855,-11.0183806,27210,Mchivulanga tap 2,Near rumphi  river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2002
33.8663152,-11.0213539,16337,Chawinga lina tap,Near rumphi bridge ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8662253,-11.0213308,16343,Chizenga tap,Near rumphi bridge ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8666154,-11.0211821,1002,Gomeka tap 2,Near rumphi bridge ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8667151,-11.0212595,16404,Gomeka tap 6,Near rumphi bridge ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8671885,-11.0247921,20560,Nyirenda tap,Near rumphi bwengu road ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2003
33.8632331,-11.0225721,15702,Wama tap 1,Near rumphi r,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",6/10/2014
33.8663904,-11.0193093,33808,Doloba tap 9,Near rumphi river,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/14/2011
33.8634026,-11.0234763,7309,Kalibwe tap,Near rumphi river,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2015
33.8663706,-11.025345,20548,Aliva tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2010
33.8631053,-11.0226214,20154,Balala tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8697133,-11.0134849,18724,Banda tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2008
33.8667248,-11.0177021,27217,Banda tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.8692,-11.0138015,15582,Banda tap 2,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8631065,-11.0223979,25096,Bwanali tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2005
33.8678893,-11.015084,16032,Chawinga tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/1999
33.8083606,-10.5847893,30481,Chelinda tap 10,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",12/31/1991
33.8080566,-10.5845594,29435,Chelinda tap 11,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1992
33.8075713,-10.5844213,30546,Chelinda tap 13,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1992
33.8079345,-10.5840925,28089,Chelinda tap 15,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1992
33.8083669,-10.5839678,27815,Chelinda tap 17,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1992
33.8071165,-10.5832214,28024,Chelinda tap 19,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1992
33.8078656,-10.5827403,27976,Chelinda tap 21,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1995
33.8063454,-10.5800127,27799,Chelinda tap 24,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1995
33.8063587,-10.5795472,27805,Chelinda tap 26,Near rumphi river ,Piped into yard/plot,"Nyika National Park - Rumphi, Rumphi, Malawi",1/1/1992
33.8657919,-11.0241332,20531,Chihana tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8659122,-11.0206388,16513,Chimbalanga tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/1999
33.8716982,-11.0162442,27209,Chimbitima tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2011
33.8658994,-11.0208819,7771,Chipofya tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8672174,-11.0160289,15976,Chipofya tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.868353,-11.0143628,21709,Chirambo tap 1,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.868545,-11.0145302,21012,Chirambo tap 2,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8682651,-11.0161369,8066,Chiwaka tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8667823,-11.020668,16346,Chiwaka tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8665598,-11.0189906,16890,Doloba tap 10,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",6/8/2011
33.8665812,-11.0191225,65,Doloba tap 11,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",10/1/2011
33.8665115,-11.017384,190,Doloba tap 12,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",11/22/2007
33.8652634,-11.0182442,16854,Doloba tap4,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8625046,-11.0223277,3262,Jere tap 1,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8623469,-11.0228592,15853,Jere tap 3,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2002
33.8697984,-11.0141027,3213,Kabudela tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/1998
33.8628713,-11.0231336,3782,Kalibwe tap 2,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/14/2015
33.8638516,-11.0218959,3446,Kaunga jere tap ,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2006
33.8674432,-11.0150613,16244,Kayisi  tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
33.8635353,-11.0217989,18025,Kumwenda majoya tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2011
33.8662883,-11.0245042,20527,Malongo tap 1,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2010
33.8663224,-11.0246256,19585,Malongo tap 2,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2005
33.8663568,-11.0242176,1135,Malongo tap 3,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2009
33.8653599,-11.0241647,20532,Malongo tap 4,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2008
33.8669381,-11.015037,13715,Malose,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8710471,-11.0165906,26010,Mama nkhoswe tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2002
33.8687018,-11.0134367,1535,Mbale tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8699357,-11.0181548,6484,Mchivulanga tap 5,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2005
33.8666691,-11.0181428,12981,Mhone tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8657706,-11.0208655,16322,Mlaka tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2000
33.8711241,-11.0164313,213,Mshani tap,Near rumphi river ,Piped into yard/plot,"Rumphi Boma, Rumphi, Malawi",1/1/2001
