"Date";"station";"year";"dis";"dis_3day";"dis_7day";"name";"Deaths";"Affected";"flood"
2019-01-10;"G5196";"2019";1.8274238;2.209976;2.603838;"Katakwi";NA;NA;NA
2019-01-10;"G5200";"2019";47.459156;38.317764;30.579874;"Katakwi";NA;NA;NA
2019-01-10;"G6106";"2019";3.8306184;3.722828;3.6195314;"Katakwi";NA;NA;NA
2019-01-11;"G5196";"2019";1.9586194;2.2467623;2.6783633;"Katakwi";NA;NA;NA
2019-01-11;"G5200";"2019";44.861916;35.41789;30.184422;"Katakwi";NA;NA;NA
2019-01-11;"G6106";"2019";3.7918308;3.6718633;3.5965393;"Katakwi";NA;NA;NA
2019-01-12;"G5196";"2019";2.0748863;2.3721132;2.7863293;"Katakwi";NA;NA;NA
2019-01-12;"G5200";"2019";41.765537;33.89194;30.035982;"Katakwi";NA;NA;NA
2019-01-12;"G6106";"2019";3.7599773;3.6508539;3.6230135;"Katakwi";NA;NA;NA
2019-01-13;"G5196";"2019";2.171869;2.5060458;2.8517563;"Katakwi";NA;NA;NA
2019-01-13;"G5200";"2019";39.073208;33.31347;29.529518;"Katakwi";NA;NA;NA
2019-01-13;"G6106";"2019";3.7193959;3.6341882;3.5886307;"Katakwi";NA;NA;NA
2019-01-14;"G5196";"2019";2.2531476;2.6169987;2.8837442;"Katakwi";NA;NA;NA
2019-01-14;"G5200";"2019";36.61671;33.019226;28.562899;"Katakwi";NA;NA;NA
2019-01-14;"G6106";"2019";3.67683;3.644111;3.534097;"Katakwi";NA;NA;NA
2019-01-15;"G5196";"2019";2.3804488;2.7202177;2.918211;"Katakwi";NA;NA;NA
2019-01-15;"G5200";"2019";35.4468;32.550385;26.818771;"Katakwi";NA;NA;NA
2019-01-15;"G6106";"2019";3.646112;3.636833;3.5195165;"Katakwi";NA;NA;NA
2019-01-16;"G5196";"2019";2.5266976;2.785875;2.9608464;"Katakwi";NA;NA;NA
2019-01-16;"G5200";"2019";34.93112;31.68384;26.348022;"Katakwi";NA;NA;NA
2019-01-16;"G6106";"2019";3.6326473;3.6231704;3.5003967;"Katakwi";NA;NA;NA
2019-01-17;"G5196";"2019";2.6505919;2.862717;3.005583;"Katakwi";NA;NA;NA
2019-01-17;"G5200";"2019";34.614048;33.6923;27.34571;"Katakwi";NA;NA;NA
2019-01-17;"G6106";"2019";3.6449041;3.6123266;3.4648125;"Katakwi";NA;NA;NA
2019-01-18;"G5196";"2019";2.7253041;2.9119096;3.0164597;"Katakwi";NA;NA;NA
2019-01-18;"G5200";"2019";33.73705;33.103687;25.798786;"Katakwi";NA;NA;NA
2019-01-18;"G6106";"2019";3.6436787;3.594071;3.416717;"Katakwi";NA;NA;NA
2019-01-19;"G5196";"2019";2.79527;2.949339;3.0013518;"Katakwi";NA;NA;NA
2019-01-19;"G5200";"2019";33.74663;31.85986;24.118029;"Katakwi";NA;NA;NA
2019-01-19;"G6106";"2019";3.6436696;3.5723186;3.3689256;"Katakwi";NA;NA;NA
2019-01-20;"G5196";"2019";2.8431625;2.9694147;2.9488277;"Katakwi";NA;NA;NA
2019-01-20;"G5200";"2019";30.648724;26.472656;19.396433;"Katakwi";NA;NA;NA
2019-01-20;"G6106";"2019";3.6293213;3.5297582;3.3265612;"Katakwi";NA;NA;NA
2019-01-21;"G5196";"2019";2.8801827;2.9855793;3.0218995;"Katakwi";NA;NA;NA
2019-01-21;"G5200";"2019";29.348091;25.895836;20.270983;"Katakwi";NA;NA;NA
2019-01-21;"G6106";"2019";3.6104648;3.4972403;3.3184314;"Katakwi";NA;NA;NA
2019-01-22;"G5196";"2019";2.927158;3.0253434;2.9688132;"Katakwi";NA;NA;NA
2019-01-22;"G5200";"2019";28.151804;24.681269;17.99016;"Katakwi";NA;NA;NA
2019-01-22;"G6106";"2019";3.5887768;3.4528565;3.2522197;"Katakwi";NA;NA;NA
2019-01-23;"G5196";"2019";2.9804683;3.060436;2.9961474;"Katakwi";NA;NA;NA
2019-01-23;"G5200";"2019";27.132948;23.653894;16.802778;"Katakwi";NA;NA;NA
2019-01-23;"G6106";"2019";3.550115;3.407475;3.227144;"Katakwi";NA;NA;NA
2019-01-24;"G5196";"2019";3.012794;3.08932;2.9786615;"Katakwi";NA;NA;NA
2019-01-24;"G5200";"2019";26.165472;22.974691;15.728045;"Katakwi";NA;NA;NA
2019-01-24;"G6106";"2019";3.5061772;3.3880684;3.1883276;"Katakwi";NA;NA;NA
2019-01-25;"G5196";"2019";3.0522473;3.0566056;2.9554808;"Katakwi";NA;NA;NA
2019-01-25;"G5200";"2019";24.760193;20.203295;13.001125;"Katakwi";NA;NA;NA
2019-01-25;"G6106";"2019";3.4668608;3.3282666;3.1437583;"Katakwi";NA;NA;NA
2019-01-26;"G5196";"2019";3.0645733;3.048885;2.7789521;"Katakwi";NA;NA;NA
2019-01-26;"G5200";"2019";23.653286;18.930912;11.91664;"Katakwi";NA;NA;NA
2019-01-26;"G6106";"2019";3.4257886;3.2899382;3.0765717;"Katakwi";NA;NA;NA
2019-01-27;"G5196";"2019";3.0893137;3.0653224;2.513869;"Katakwi";NA;NA;NA
2019-01-27;"G5200";"2019";22.593525;17.883265;11.26174;"Katakwi";NA;NA;NA
2019-01-27;"G6106";"2019";3.3797333;3.252276;2.9470582;"Katakwi";NA;NA;NA
2019-01-28;"G5196";"2019";3.0868378;3.008311;2.374418;"Katakwi";NA;NA;NA
2019-01-28;"G5200";"2019";21.157732;16.12115;10.248717;"Katakwi";NA;NA;NA
2019-01-28;"G6106";"2019";3.3362694;3.2034676;2.796867;"Katakwi";NA;NA;NA
2019-01-29;"G5196";"2019";3.05673;2.9424274;2.1538646;"Katakwi";NA;NA;NA
2019-01-29;"G5200";"2019";19.322178;13.587477;8.74348;"Katakwi";NA;NA;NA
2019-01-29;"G6106";"2019";3.2893772;3.15618;2.6625686;"Katakwi";NA;NA;NA
2019-01-30;"G5196";"2019";3.0186164;2.7521067;1.9913489;"Katakwi";NA;NA;NA
2019-01-30;"G5200";"2019";17.367706;12.300691;7.1249638;"Katakwi";NA;NA;NA
2019-01-30;"G6106";"2019";3.2443168;3.0730994;2.550754;"Katakwi";NA;NA;NA
2019-01-31;"G5196";"2019";2.9916353;2.5154564;1.9609649;"Katakwi";NA;NA;NA
2019-01-31;"G5200";"2019";15.8305645;11.287758;7.141518;"Katakwi";NA;NA;NA
2019-01-31;"G6106";"2019";3.1947436;2.936624;2.5134568;"Katakwi";NA;NA;NA
2019-02-01;"G5196";"2019";2.9567986;2.252866;1.7014886;"Katakwi";NA;NA;NA
2019-02-01;"G5200";"2019";14.410982;10.032312;5.7981796;"Katakwi";NA;NA;NA
2019-02-01;"G6106";"2019";3.154758;2.7857742;2.41961;"Katakwi";NA;NA;NA
2019-02-02;"G5196";"2019";2.735143;2.0313652;1.4139906;"Katakwi";NA;NA;NA
2019-02-02;"G5200";"2019";13.304651;8.816444;4.882866;"Katakwi";NA;NA;NA
2019-02-02;"G6106";"2019";3.068343;2.6654446;2.346558;"Katakwi";NA;NA;NA
2019-02-03;"G5196";"2019";2.439046;1.8831993;1.3179736;"Katakwi";NA;NA;NA
2019-02-03;"G5200";"2019";11.6336565;7.7931843;3.8138797;"Katakwi";NA;NA;NA
2019-02-03;"G6106";"2019";2.9242237;2.562322;2.2767303;"Katakwi";NA;NA;NA
2019-02-04;"G5196";"2019";2.2093098;1.7359899;1.2127124;"Katakwi";NA;NA;NA
2019-02-04;"G5200";"2019";10.437511;6.670101;3.8051698;"Katakwi";NA;NA;NA
2019-02-04;"G6106";"2019";2.776517;2.479596;2.2536178;"Katakwi";NA;NA;NA
2019-02-05;"G5196";"2019";2.037319;1.6563102;1.0604634;"Katakwi";NA;NA;NA
2019-02-05;"G5200";"2019";9.489513;5.9644637;2.7521963;"Katakwi";NA;NA;NA
2019-02-05;"G6106";"2019";2.6530244;2.428142;2.2150824;"Katakwi";NA;NA;NA
2019-02-06;"G5196";"2019";1.8568199;1.5591778;0.8332236;"Katakwi";NA;NA;NA
2019-02-06;"G5200";"2019";8.147927;5.426649;1.7981066;"Katakwi";NA;NA;NA
2019-02-06;"G6106";"2019";2.548953;2.3992765;2.1524923;"Katakwi";NA;NA;NA
2019-02-07;"G5196";"2019";1.7731028;1.4753232;0.7901019;"Katakwi";NA;NA;NA
2019-02-07;"G5200";"2019";7.307369;5.3935404;1.8996024;"Katakwi";NA;NA;NA
2019-02-07;"G6106";"2019";2.4782274;2.345461;2.1292758;"Katakwi";NA;NA;NA
2019-02-08;"G5196";"2019";1.7632484;1.3629178;0.7931766;"Katakwi";NA;NA;NA
2019-02-08;"G5200";"2019";6.9535036;4.863262;2.2412007;"Katakwi";NA;NA;NA
2019-02-08;"G6106";"2019";2.4325216;2.290413;2.1393096;"Katakwi";NA;NA;NA
2019-02-09;"G5196";"2019";1.6734043;1.1358495;0.6818333;"Katakwi";NA;NA;NA
2019-02-09;"G5200";"2019";6.672438;4.0257497;2.157983;"Katakwi";NA;NA;NA
2019-02-09;"G6106";"2019";2.379768;2.2328503;2.1039832;"Katakwi";NA;NA;NA
2019-02-10;"G5196";"2019";1.4976177;1.0559407;0.5226025;"Katakwi";NA;NA;NA
2019-02-10;"G5200";"2019";5.885993;3.7503786;1.6156942;"Katakwi";NA;NA;NA
2019-02-10;"G6106";"2019";2.3310087;2.1931345;2.0811465;"Katakwi";NA;NA;NA
2019-02-11;"G5196";"2019";1.307311;0.8586433;0.49241444;"Katakwi";NA;NA;NA
2019-02-11;"G5200";"2019";5.080714;2.9767544;1.491091;"Katakwi";NA;NA;NA
2019-02-11;"G6106";"2019";2.3018692;2.146584;2.072533;"Katakwi";NA;NA;NA
2019-02-12;"G5196";"2019";1.183488;0.7255881;0.4530686;"Katakwi";NA;NA;NA
2019-02-12;"G5200";"2019";4.54809;2.4760733;2.1570504;"Katakwi";NA;NA;NA
2019-02-12;"G6106";"2019";2.2544272;2.113986;2.1095996;"Katakwi";NA;NA;NA
2019-02-13;"G5196";"2019";1.0430151;0.61831844;0.32634613;"Katakwi";NA;NA;NA
2019-02-13;"G5200";"2019";3.9081094;1.9542409;1.5561676;"Katakwi";NA;NA;NA
2019-02-13;"G6106";"2019";2.197527;2.1171126;2.0837448;"Katakwi";NA;NA;NA
2019-02-14;"G5196";"2019";0.8507125;0.56007165;0.2905103;"Katakwi";NA;NA;NA
2019-02-14;"G5200";"2019";3.0456402;1.7924364;1.8080577;"Katakwi";NA;NA;NA
2019-02-14;"G6106";"2019";2.1434548;2.1179051;2.1016343;"Katakwi";NA;NA;NA
2019-02-15;"G5196";"2019";0.72504264;0.55882156;0.32231715;"Katakwi";NA;NA;NA
2019-02-15;"G5200";"2019";2.5776188;1.8677435;2.6775649;"Katakwi";NA;NA;NA
2019-02-15;"G6106";"2019";2.099907;2.109324;2.085799;"Katakwi";NA;NA;NA
2019-02-16;"G5196";"2019";0.6556359;0.45435038;0.195354;"Katakwi";NA;NA;NA
2019-02-16;"G5200";"2019";2.3524532;1.8495107;2.6048737;"Katakwi";NA;NA;NA
2019-02-16;"G6106";"2019";2.0938036;2.101504;2.039016;"Katakwi";NA;NA;NA
2019-02-17;"G5196";"2019";0.6109504;0.39782512;0.17550828;"Katakwi";NA;NA;NA
2019-02-17;"G5200";"2019";2.301829;2.2200565;2.986172;"Katakwi";NA;NA;NA
2019-02-17;"G6106";"2019";2.0885174;2.0595064;2.0116575;"Katakwi";NA;NA;NA
2019-02-18;"G5196";"2019";0.6015512;0.3744453;0.14657645;"Katakwi";NA;NA;NA
2019-02-18;"G5200";"2019";2.7563198;2.8489108;4.2636914;"Katakwi";NA;NA;NA
2019-02-18;"G6106";"2019";2.0851407;2.073307;1.9948243;"Katakwi";NA;NA;NA
2019-02-19;"G5196";"2019";0.55352455;0.34312463;0.10377887;"Katakwi";NA;NA;NA
2019-02-19;"G5200";"2019";3.2506382;3.385474;5.7584114;"Katakwi";NA;NA;NA
2019-02-19;"G6106";"2019";2.0842664;2.0620792;2.025778;"Katakwi";NA;NA;NA
2019-02-20;"G5196";"2019";0.46472585;0.22069576;0.035047475;"Katakwi";NA;NA;NA
2019-02-20;"G5200";"2019";3.361551;3.3345726;9.908432;"Katakwi";NA;NA;NA
2019-02-20;"G6106";"2019";2.0885024;2.036634;1.9350643;"Katakwi";NA;NA;NA
2019-02-21;"G5196";"2019";0.38726822;0.20393723;0.031182671;"Katakwi";NA;NA;NA
2019-02-21;"G5200";"2019";3.4739082;4.0114417;15.302785;"Katakwi";NA;NA;NA
2019-02-21;"G6106";"2019";2.083673;2.04157;1.9558241;"Katakwi";NA;NA;NA
2019-02-22;"G5196";"2019";0.3447216;0.19104223;0.02187087;"Katakwi";NA;NA;NA
2019-02-22;"G5200";"2019";3.8222647;4.9113503;12.934501;"Katakwi";NA;NA;NA
2019-02-22;"G6106";"2019";2.0872245;2.089049;1.9366616;"Katakwi";NA;NA;NA
2019-02-23;"G5196";"2019";0.27321285;0.13141909;0.015449332;"Katakwi";NA;NA;NA
2019-02-23;"G5200";"2019";4.1337423;6.0451436;10.202437;"Katakwi";NA;NA;NA
2019-02-23;"G6106";"2019";2.0521638;2.0713022;1.6637502;"Katakwi";NA;NA;NA
2019-02-24;"G5196";"2019";0.2053686;0.058953516;0.0072228103;"Katakwi";NA;NA;NA
2019-02-24;"G5200";"2019";4.184422;7.873631;9.999145;"Katakwi";NA;NA;NA
2019-02-24;"G6106";"2019";2.0529158;2.0286252;1.3219447;"Katakwi";NA;NA;NA
2019-02-25;"G5196";"2019";0.16163336;0.027400898;0.00088973605;"Katakwi";NA;NA;NA
2019-02-25;"G5200";"2019";4.704983;10.266406;7.270806;"Katakwi";NA;NA;NA
2019-02-25;"G6106";"2019";2.0770257;1.9428052;0.89259815;"Katakwi";NA;NA;NA
2019-02-26;"G5196";"2019";0.12879783;0.022131016;0.00032010133;"Katakwi";NA;NA;NA
2019-02-26;"G5200";"2019";7.058704;13.389011;7.4355083;"Katakwi";NA;NA;NA
2019-02-26;"G6106";"2019";2.0774958;1.8862185;0.75299656;"Katakwi";NA;NA;NA
2019-02-27;"G5196";"2019";0.05782969;0.015642894;5.7342346e-05;"Katakwi";NA;NA;NA
2019-02-27;"G5200";"2019";8.926951;12.3150015;5.2270555;"Katakwi";NA;NA;NA
2019-02-27;"G6106";"2019";2.0417037;1.6117843;0.50070345;"Katakwi";NA;NA;NA
2019-02-28;"G5196";"2019";0.027970554;0.006399216;5.030342e-05;"Katakwi";NA;NA;NA
2019-02-28;"G5200";"2019";13.616569;13.538614;4.061215;"Katakwi";NA;NA;NA
2019-02-28;"G6106";"2019";1.9640268;1.2219136;0.3083137;"Katakwi";NA;NA;NA
2019-03-01;"G5196";"2019";0.021400625;0.0021239764;6.0902057e-05;"Katakwi";NA;NA;NA
2019-03-01;"G5200";"2019";15.72617;11.847016;6.8762927;"Katakwi";NA;NA;NA
2019-03-01;"G6106";"2019";1.9053125;0.9767394;0.16017301;"Katakwi";NA;NA;NA
2019-03-02;"G5196";"2019";0.015812997;0.00026457556;0.00010618192;"Katakwi";NA;NA;NA
2019-03-02;"G5200";"2019";16.37196;10.235332;7.861208;"Katakwi";NA;NA;NA
2019-03-02;"G6106";"2019";1.5980551;0.7223363;0.12459012;"Katakwi";NA;NA;NA
2019-03-03;"G5196";"2019";0.0076383036;3.849737e-05;4.761245e-05;"Katakwi";NA;NA;NA
2019-03-03;"G5200";"2019";14.589767;10.195477;5.1547985;"Katakwi";NA;NA;NA
2019-03-03;"G6106";"2019";1.2329422;0.50891644;0.038423497;"Katakwi";NA;NA;NA
2019-03-04;"G5196";"2019";0.0022269206;2.9503271e-05;2.3723149e-05;"Katakwi";NA;NA;NA
2019-03-04;"G5200";"2019";12.868136;7.824369;0.5189763;"Katakwi";NA;NA;NA
2019-03-04;"G6106";"2019";0.9353059;0.29321027;0.03985494;"Katakwi";NA;NA;NA
2019-03-05;"G5196";"2019";0.00024889354;3.4246423e-05;3.1263524e-05;"Katakwi";NA;NA;NA
2019-03-05;"G5200";"2019";11.784407;7.0381393;3.0174663;"Katakwi";NA;NA;NA
2019-03-05;"G6106";"2019";0.73537534;0.21412171;0.041440737;"Katakwi";NA;NA;NA
2019-03-06;"G5196";"2019";5.0465416e-05;4.4936998e-05;5.026961e-05;"Katakwi";NA;NA;NA
2019-03-06;"G5200";"2019";7.382654;2.5642138;0.09461649;"Katakwi";NA;NA;NA
2019-03-06;"G6106";"2019";0.4602621;0.121299;0.02562326;"Katakwi";NA;NA;NA
2019-03-07;"G5196";"2019";3.974753e-05;3.7624653e-05;3.188193e-05;"Katakwi";NA;NA;NA
2019-03-07;"G5200";"2019";5.426389;2.2373893;0.048085026;"Katakwi";NA;NA;NA
2019-03-07;"G6106";"2019";0.32619962;0.07896306;0.025602333;"Katakwi";NA;NA;NA
2019-03-08;"G5196";"2019";2.9824067e-05;2.617449e-05;2.1323807e-05;"Katakwi";NA;NA;NA
2019-03-08;"G5200";"2019";4.123039;0.34067404;0.03108673;"Katakwi";NA;NA;NA
2019-03-08;"G6106";"2019";0.28498805;0.051093087;0.017593592;"Katakwi";NA;NA;NA
2019-03-09;"G5196";"2019";3.811189e-05;3.467883e-05;2.7880287e-05;"Katakwi";NA;NA;NA
2019-03-09;"G5200";"2019";3.1207688;0.07552543;0.027400315;"Katakwi";NA;NA;NA
2019-03-09;"G6106";"2019";0.2925672;0.03715456;0.015675783;"Katakwi";NA;NA;NA
2019-03-10;"G5196";"2019";3.2833574e-05;2.830536e-05;2.2944268e-05;"Katakwi";NA;NA;NA
2019-03-10;"G5200";"2019";1.9273777;0.05814032;0.01853019;"Katakwi";NA;NA;NA
2019-03-10;"G6106";"2019";0.14607266;0.027054463;0.010299516;"Katakwi";NA;NA;NA
2019-03-11;"G5196";"2019";3.4093595e-05;2.9200697e-05;2.3636436e-05;"Katakwi";NA;NA;NA
2019-03-11;"G5200";"2019";0.8201477;0.05835172;0.018043922;"Katakwi";NA;NA;NA
2019-03-11;"G6106";"2019";0.05761739;0.02397996;0.012829878;"Katakwi";NA;NA;NA
2019-03-12;"G5196";"2019";2.9654466e-05;2.5452096e-05;2.06376e-05;"Katakwi";NA;NA;NA
2019-03-12;"G5200";"2019";0.22463791;0.02831809;0.011904308;"Katakwi";NA;NA;NA
2019-03-12;"G6106";"2019";0.035690565;0.019981451;0.009220805;"Katakwi";NA;NA;NA
2019-03-13;"G5196";"2019";2.8192726e-05;2.4165845e-05;1.9573354e-05;"Katakwi";NA;NA;NA
2019-03-13;"G5200";"2019";0.05447015;0.02438906;0.011988986;"Katakwi";NA;NA;NA
2019-03-13;"G6106";"2019";0.028761247;0.017786806;0.008737004;"Katakwi";NA;NA;NA
2019-03-14;"G5196";"2019";2.6793512e-05;2.2935867e-05;1.8572218e-05;"Katakwi";NA;NA;NA
2019-03-14;"G5200";"2019";0.0419808;0.01911757;0.0085916845;"Katakwi";NA;NA;NA
2019-03-14;"G6106";"2019";0.025268793;0.016037222;0.004967062;"Katakwi";NA;NA;NA
2019-03-15;"G5196";"2019";2.5452207e-05;2.1760985e-05;1.7619515e-05;"Katakwi";NA;NA;NA
2019-03-15;"G5200";"2019";0.03223444;0.014072675;0.008384715;"Katakwi";NA;NA;NA
2019-03-15;"G6106";"2019";0.022333087;0.013535816;0.0052199615;"Katakwi";NA;NA;NA
2019-03-16;"G5196";"2019";2.4166411e-05;2.0642166e-05;1.6719725e-05;"Katakwi";NA;NA;NA
2019-03-16;"G5200";"2019";0.025149312;0.01396215;0.009741499;"Katakwi";NA;NA;NA
2019-03-16;"G6106";"2019";0.01866577;0.012630346;0.005892803;"Katakwi";NA;NA;NA
2019-03-17;"G5196";"2019";2.2934291e-05;1.9573354e-05;1.5861637e-05;"Katakwi";NA;NA;NA
2019-03-17;"G5200";"2019";0.01953872;0.015045815;0.009636384;"Katakwi";NA;NA;NA
2019-03-17;"G6106";"2019";0.015251764;0.010625683;0.0049644653;"Katakwi";NA;NA;NA
2019-03-18;"G5196";"2019";2.1757989e-05;1.85649e-05;1.5061456e-05;"Katakwi";NA;NA;NA
2019-03-18;"G5200";"2019";0.016874267;0.011492875;0.010286477;"Katakwi";NA;NA;NA
2019-03-18;"G6106";"2019";0.013644494;0.009791962;0.0046070404;"Katakwi";NA;NA;NA
2019-03-19;"G5196";"2019";2.0637595e-05;1.7611237e-05;1.4307814e-05;"Katakwi";NA;NA;NA
2019-03-19;"G5200";"2019";0.01576897;0.010449246;0.007918402;"Katakwi";NA;NA;NA
2019-03-19;"G6106";"2019";0.012788265;0.008602258;0.0044109067;"Katakwi";NA;NA;NA
2019-03-20;"G5196";"2019";1.9573346e-05;1.6710805e-05;1.359818e-05;"Katakwi";NA;NA;NA
2019-03-20;"G5200";"2019";0.014637802;0.012057347;0.01094041;"Katakwi";NA;NA;NA
2019-03-20;"G6106";"2019";0.0130401915;0.008429168;0.00512967;"Katakwi";NA;NA;NA
2019-03-21;"G5196";"2019";1.85649e-05;1.5861637e-05;1.5513608e-05;"Katakwi";NA;NA;NA
2019-03-21;"G5200";"2019";0.014657835;0.011854846;0.012293679;"Katakwi";NA;NA;NA
2019-03-21;"G6106";"2019";0.011227953;0.007258413;0.005825146;"Katakwi";NA;NA;NA
2019-03-22;"G5196";"2019";1.7611237e-05;1.5061451e-05;1.7542088e-05;"Katakwi";NA;NA;NA
2019-03-22;"G5200";"2019";0.014929273;0.012620822;0.024347818;"Katakwi";NA;NA;NA
2019-03-22;"G6106";"2019";0.010118914;0.0060305544;0.011679122;"Katakwi";NA;NA;NA
2019-03-23;"G5196";"2019";1.6710805e-05;1.430781e-05;1.6032185e-05;"Katakwi";NA;NA;NA
2019-03-23;"G5200";"2019";0.016481984;0.01025469;0.0343538;"Katakwi";NA;NA;NA
2019-03-23;"G6106";"2019";0.008960194;0.004269853;0.006843378;"Katakwi";NA;NA;NA
2019-03-24;"G5196";"2019";1.5861637e-05;1.3598181e-05;1.1151379e-05;"Katakwi";NA;NA;NA
2019-03-24;"G5200";"2019";0.016070915;0.012169717;0.035651915;"Katakwi";NA;NA;NA
2019-03-24;"G6106";"2019";0.007174138;0.003955547;0.0055111162;"Katakwi";NA;NA;NA
2019-03-25;"G5196";"2019";1.5061451e-05;1.3304774e-05;1.097162e-05;"Katakwi";NA;NA;NA
2019-03-25;"G5200";"2019";0.012686914;0.0137945125;0.032658897;"Katakwi";NA;NA;NA
2019-03-25;"G6106";"2019";0.005215172;0.0057625803;0.0033028193;"Katakwi";NA;NA;NA
2019-03-26;"G5196";"2019";1.430781e-05;1.8046387e-05;1.9667734e-05;"Katakwi";NA;NA;NA
2019-03-26;"G5200";"2019";0.011132671;0.041076303;0.76875615;"Katakwi";NA;NA;NA
2019-03-26;"G6106";"2019";0.004818345;0.008055871;0.003344331;"Katakwi";NA;NA;NA
2019-03-27;"G5196";"2019";1.3598181e-05;2.3403752e-05;1.9981439e-05;"Katakwi";NA;NA;NA
2019-03-27;"G5200";"2019";0.012801245;0.13148512;0.09943621;"Katakwi";NA;NA;NA
2019-03-27;"G6106";"2019";0.005372284;0.0091029415;0.001445089;"Katakwi";NA;NA;NA
2019-03-28;"G5196";"2019";1.5591355e-05;2.2986138e-05;2.016947e-05;"Katakwi";NA;NA;NA
2019-03-28;"G5200";"2019";0.016828809;3.5786395;0.073491804;"Katakwi";NA;NA;NA
2019-03-28;"G6106";"2019";0.0065982095;0.0074569206;0.00080859894;"Katakwi";NA;NA;NA
2019-03-29;"G5196";"2019";2.0086352e-05;1.9984043e-05;1.8561537e-05;"Katakwi";NA;NA;NA
2019-03-29;"G5200";"2019";0.15802805;12.363995;0.039394293;"Katakwi";NA;NA;NA
2019-03-29;"G6106";"2019";0.008207309;0.008061549;0.00072277314;"Katakwi";NA;NA;NA
2019-03-30;"G5196";"2019";2.2294991e-05;1.9728215e-05;2.2529859e-05;"Katakwi";NA;NA;NA
2019-03-30;"G5200";"2019";1.5307103;9.332756;0.012578018;"Katakwi";NA;NA;NA
2019-03-30;"G6106";"2019";0.009331343;0.004998215;0.00067039684;"Katakwi";NA;NA;NA
2019-03-31;"G5196";"2019";2.0027428e-05;1.8085222e-05;1.7931861e-05;"Katakwi";NA;NA;NA
2019-03-31;"G5200";"2019";1.7670438;0.61199296;0.04451491;"Katakwi";NA;NA;NA
2019-03-31;"G6106";"2019";0.007876831;0.0018296724;0.00061121344;"Katakwi";NA;NA;NA
2019-04-01;"G5196";"2019";2.7352338e-05;2.3655482e-05;1.9477771e-05;"Katakwi";NA;NA;NA
2019-04-01;"G5200";"2019";4.635142;0.08169897;0.0026637288;"Katakwi";NA;NA;NA
2019-04-01;"G6106";"2019";0.009244214;0.000886787;0.00054555194;"Katakwi";NA;NA;NA
2019-04-02;"G5196";"2019";2.6055279e-05;2.2558885e-05;1.8631124e-05;"Katakwi";NA;NA;NA
2019-04-02;"G5200";"2019";6.2772665;0.028306708;0.0026251976;"Katakwi";NA;NA;NA
2019-04-02;"G6106";"2019";0.006654359;0.0007330085;0.0004996838;"Katakwi";NA;NA;NA
2019-04-03;"G5196";"2019";2.517413e-05;2.2217535e-05;1.846917e-05;"Katakwi";NA;NA;NA
2019-04-03;"G5200";"2019";1.8685489;0.01308427;0.0018029595;"Katakwi";NA;NA;NA
2019-04-03;"G6106";"2019";0.0018746771;0.0006769627;0.00047787488;"Katakwi";NA;NA;NA
2019-04-04;"G5196";"2019";2.436351e-05;2.1165359e-05;1.9835808e-05;"Katakwi";NA;NA;NA
2019-04-04;"G5200";"2019";0.10423438;0.008123085;0.0016924054;"Katakwi";NA;NA;NA
2019-04-04;"G6106";"2019";0.000885721;0.00062201015;0.0005208973;"Katakwi";NA;NA;NA
2019-04-05;"G5196";"2019";2.2632417e-05;1.9540672e-05;2.5620991e-05;"Katakwi";NA;NA;NA
2019-04-05;"G5200";"2019";0.029929258;0.003983949;0.0056254677;"Katakwi";NA;NA;NA
2019-04-05;"G6106";"2019";0.0007338042;0.0005538324;0.0005370558;"Katakwi";NA;NA;NA
2019-04-06;"G5196";"2019";2.164739e-05;1.8667051e-05;1.9744784e-05;"Katakwi";NA;NA;NA
2019-04-06;"G5200";"2019";0.018020654;0.0024096968;0.0012440882;"Katakwi";NA;NA;NA
2019-04-06;"G6106";"2019";0.0006589653;0.00052076863;0.00047582772;"Katakwi";NA;NA;NA
2019-04-07;"G5196";"2019";2.0613683e-05;2.0268528e-05;8.657094e-05;"Katakwi";NA;NA;NA
2019-04-07;"G5200";"2019";0.011628576;0.0021741705;0.3304684;"Katakwi";NA;NA;NA
2019-04-07;"G6106";"2019";0.0006126622;0.0005259948;0.00059116463;"Katakwi";NA;NA;NA
2019-04-08;"G5196";"2019";1.9620278e-05;5.1519968e-05;0.00011294479;"Katakwi";NA;NA;NA
2019-04-08;"G5200";"2019";0.0046818703;0.002223763;0.43108377;"Katakwi";NA;NA;NA
2019-04-08;"G6106";"2019";0.0005417224;0.0005468982;0.00047649536;"Katakwi";NA;NA;NA
2019-04-09;"G5196";"2019";1.8667162e-05;4.2529573e-05;0.00014346652;"Katakwi";NA;NA;NA
2019-04-09;"G5200";"2019";0.0028412805;0.005805427;0.11176523;"Katakwi";NA;NA;NA
2019-04-09;"G6106";"2019";0.000493455;0.0005925972;0.0005387337;"Katakwi";NA;NA;NA
2019-04-10;"G5196";"2019";2.1714764e-05;3.4720993e-05;6.494998e-05;"Katakwi";NA;NA;NA
2019-04-10;"G5200";"2019";0.00222029;0.039023038;0.119402334;"Katakwi";NA;NA;NA
2019-04-10;"G6106";"2019";0.000523271;0.0006492093;0.0004273504;"Katakwi";NA;NA;NA
2019-04-11;"G5196";"2019";2.9489982e-05;4.046853e-05;3.7014124e-05;"Katakwi";NA;NA;NA
