disaster_type,country,disaster_id,adm1_name,adm1_pcode,adm2_name,adm2_pcode,adm3_name,adm3_pcode,location,people_dead,people_injured,people_displaced,people_affected,house_destroyed,house_damaged,household_displaced,household_affected,livestock_lost,livestock_affected,lost_crops_ha,road,bridge,school,sewerage_latrine,aqueduct,wall,hospital_health_center,drainage,institution_church_mosque,industry,energy,communication,agriculture,date_event,start_date_event,end_date_event,date_recorded,data_source,data_source_other,data_source_url,comments,data_quality_score
FLOODS,Malawi,,Southern,MW3,Phalombe,MW309,Nkhulambe,,,0,0,,,0,274,,,,,,,,,,,,,,,,,,,26-12-13,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Phalombe,MW309,Nkhulambe,,,0,0,,,0,158,,,,,,,,,,,,,,,,,,,11/3/2011,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Nkula,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,27-01-08,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Dowa,MW204,Nsakambewa,,,0,0,,,0,3170,,,,,,,,,,,,,,,,,,,3/1/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Balaka,MW312,Nsamala  ,MW31201,,0,0,,,0,6376,,,,,,,,,,,,,,,,,,,3/1/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Nyachikadza,,,0,0,,,0,1997,,,,,,,,,,,,,,,,,,,1/12/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Nsanje,MW311,Nyachikadza,MW31103,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Nsanje,MW311,Nyachikadza ,MW31103,,0,0,,,0,90,,,,,,,,,,,,,,,,,,,12/3/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Nsanje,MW311,Nyachikadza  ,MW31103,,0,0,,,0,411,,,,,,,,,,,,,,,,,,,5/1/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,Nyoka,,,0,0,,,0,27,,,,,,,,,,,,,,,,,,,18-03-14,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Paramount Chief Lundu,MW31002,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/12/2000,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Gwilize,0,0,,,0,7,,,,,,,,,,,,,,,,,,,10/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Mtende,0,0,,,0,27,,,,,,,,,,,,,,,,,,,8/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Mtende,0,0,,,0,40,,,,,,,,,,,,,,,,,,,10/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Matumula,0,0,,,0,53,,,,,,,,,,,,,,,,,,,10/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Mlongoti,0,0,,,0,3,,,,,,,,,,,,,,,,,,,10/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Chindungwa,0,0,,,0,9,,,,,,,,,,,,,,,,,,,10/2/2018,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Chembe,0,0,,,0,123,,,,,,,,,,,,,,,,,,,15-01-14,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Pemba,0,0,,,0,121,,,,,,,,,,,,,,,,,,,15-01-14,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Mwazakapanga,0,0,,,0,122,,,,,,,,,,,,,,,,,,,15-01-14,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba,MW20503,Kabumbu,0,0,,,0,276,,,,,,,,,,,,,,,,,,,12/4/2011,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Salima,MW205,Pemba ,MW20503,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,26-11-06,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Phalombe,MW309,Phalombe,MW30920,Phalombe,0,0,,,0,6196,,,,,,,,,,,,,,,,,,,1/12/2000,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Phalombe,MW309,Phalombe District,MW30920,,0,0,,,0,15,,,,,,,,,,,,,,,,,,,3/1/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Ntcheu,MW209,Phambala ,MW20901,Phambala,0,0,,,0,0,,,,,,,,,,,,,,,,,,,4/1/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Kasungu,MW201,S.T.A. Chambwe ,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/3/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,S.T.A. Kapondo,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/1/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Balaka,MW312,Sawali ,,,0,0,,,0,14,,,,,,,,,,,,,,,,,,,8/3/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Dowa,MW204,SC Mkukula,MW20405,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,26-05-19,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Senior Chief Kawinga,MW30203,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,Senior Chief Kumtumanji ,,,0,0,,,0,13000,,,,,,,,,,,,,,,,,,,1/12/2000,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Thyolo,MW307,Senior Chief Nsabwe,,,0,0,,,0,326,,,,,,,,,,,,,,,,,,,1/12/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Simion,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,12/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,Simphasi ,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/1/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Sitola ,MW30202,,0,0,,,0,79,,,,,,,,,,,,,,,,,,,7/3/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,Sitola ,MW30202,,0,0,,,0,155,,,,,,,,,,,,,,,,,,,1/2/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Blantyre,MW305,Somba,MW30508,,0,0,,,0,1242,,,,,,,,,,,,,,,,,,,12/3/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Rumphi,MW104,STA Chisovya ,,STA Chisovya,2,0,,,0,2,,,,,,,,,,,,,,,,,,,26-12-04,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,STA Fukamalaza,MW10307,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/4/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Rumphi,MW104,STA Kachulu ,MW10405,STA Kachulu,4,0,,,0,1872,,,,,,,,,,,,,,,,,,,27-03-03,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Machinga,MW302,STA Nkoola,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,STAs Mduwa ,MW20704,STAs Mduwa,0,0,,,0,2052,,,,,,,,,,,,,,,,,,,1/2/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Rumphi,MW104,Sub Chief Mwankhunikira,MW10407,,0,0,,,0,28,,,,,,,,,,,,,,,,,,,4/1/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Neno,MW313,Symon ,MW31303,Symon,0,0,,,0,137,,,,,,,,,,,,,,,,,,,16-12-04,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,TA Malenga Chanzi,MW20203,Ng’omba,0,0,,,0,122,,,,,,,,,,,,,,,,,,,1/1/2017,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Dedza,MW208,Tambala,MW20804,,0,0,,,0,15,,,,,,,,,,,,,,,,,,,9/8/2011,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,Tengani ,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/12/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,Thumbi ,,,0,0,,,0,321,,,,,,,,,,,,,,,,,,,15-02-07,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,Timbiri,MW10312,,0,0,,,0,140,,,,,,,,,,,,,,,,,,,17-02-07,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,Timbiri,MW10312,,0,0,,,0,50,,,,,,,,,,,,,,,,,,,6/1/2007,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,Wansambo ,MW20206,Wansambo,0,0,,,0,192,,,,,,,,,,,,,,,,,,,1/2/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Wasambo,MW10204,Kauteka,0,0,,,0,19,,,,,,,,,,,,,,,,,,,22-01-18,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLASH FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Wasambo,MW10204,Wanyanja,0,0,,,0,7,,,,,,,,,,,,,,,,,,,22-01-18,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,Wasambo ,MW10204,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,18-01-08,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,Zilakoma,MW10305,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/4/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
CYCLONE AND FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,Zilakoma ,MW10305,Makumbo,0,0,,,0,17,,,,,,,,,,,,,,,,,,,26-10-07,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,Zomba,,Zomba,0,0,,,0,3252,,,,,,,,,,,,,,,,,,,1/2/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,Zulu,MW20703,,0,0,,,0,5,,,,,,,,,,,,,,,,,,,1/12/2012,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Mchinji,MW207,Zulu  ,MW20703,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/1/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Rumphi,MW104,,,,3,0,,,0,0,,,,,,,,,,,,,,,,,,,14-04-18,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
STORMY RAINS & FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,,,Chibavi,0,0,,,0,4497,,,,,,,,,,,,,,,,,,,7/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
STORMY RAINS & FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,,,Masasa,0,0,,,0,0,,,,,,,,,,,,,,,,,,,7/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
STORMY RAINS & FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,,,Chibanja,0,0,,,0,0,,,,,,,,,,,,,,,,,,,7/4/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,,,,0,0,,,0,317,,,,,,,,,,,,,,,,,,,15-04-16,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Nkhata Bay,MW103,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,6/5/2016,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Chikwawa,MW310,,,,0,0,,,0,460,,,,,,,,,,,,,,,,,,,5/4/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mwanza,MW306,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,5/4/2008,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Mzimba,MW105,,,,0,0,,,0,13,,,,,,,,,,,,,,,,,,,5/1/2007,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,5/4/2006,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mangochi,MW301,,,,0,0,,,0,826,,,,,,,,,,,,,,,,,,,2/1/2004,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,,,Kathebwe,0,0,,,0,69,,,,,,,,,,,,,,,,,,,2/3/2004,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,,,Chaweza,0,0,,,0,0,,,,,,,,,,,,,,,,,,,2/3/2004,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,,,Chingondo,0,0,,,0,0,,,,,,,,,,,,,,,,,,,2/3/2004,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,,,Magoli,0,0,,,0,0,,,,,,,,,,,,,,,,,,,2/3/2004,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Dedza,MW208,,,,0,0,,,0,578,,,,,,,,,,,,,,,,,,,1/1/2003,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,,,,0,0,,,0,45118,,,,,,,,,,,,,,,,,,,1/1/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Zomba,MW303,,,,0,0,,,0,5443,,,,,,,,,,,,,,,,,,,1/1/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mwanza,MW306,,,,0,0,,,0,0,,,,,,,,,,,,,,,,,,,1/3/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,,,,0,0,,,0,7258,,,,,,,,,,,,,,,,,,,1/4/2002,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Karonga,MW102,,,,1,0,,,0,1292,,,,,,,,,,,,,,,,,,,31-12-02,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Northern,MW1,Chitipa,MW101,,,,0,0,,,0,164,,,,,,,,,,,,,,,,,,,30-12-02,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Mwanza,MW306,,,,0,0,,,0,413,,,,,,,,,,,,,,,,,,,1/3/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Southern,MW3,Thyolo,MW307,,,,0,0,,,0,108,,,,,,,,,,,,,,,,,,,1/12/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
FLOODS,Malawi,,Central,MW2,Nkhotakota,MW202,,,,0,0,,,0,15450,,,,,,,,,,,,,,,,,,,1/2/2001,,,,UNDRR DesInventar,,https://www.desinventar.net/DesInventar,,
