serial,admin_level_0_code,admin_level_1_code,admin_level_2_code,admin_level_0_name,admin_level_1_name,admin_level_2_name,event,location,year,month,day,deaths,injured,missing,affected,houses_destroyed,houses_damaged,others,sources,losses $loc,losses $usd,date,health,education,agriculture,industry,aqueduct,sewerage,energy,communication,cause,damaged roads,magnitude,damaged hospitals,damaged education centers,damage in crops Ha.,lost cattle,evacuated,relocated,latitude,longitude,comments
19889,30.0,,,NAIROBI,,,DROWNING,Waruku area,2014,5,18,2,0,0,0,0,0,,KP,0,0,2016-06-17,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-1.29786205758431,36.82953284375,Bodies retrieved and moved to city mortuary
19893,31.0,,,NAKURU,,,DROWNING,Korongo,2014,4,18,2,0,0,0,0,0,,KP,0,0,2016-06-17,-1,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-0.724819307377725,36.4146702109986,slipped and drowned in lake Naivasha
24375,13.0,,,KIAMBU,,,ROAD ACCIDENT,Githinji quary,2016,11,26,1,0,0,0,0,0,,kp,0,0,2016-12-06,-1,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Case pending under investigation
6850,7.0,,,HOMABAY,,,FLOOD,Homabay,2015,11,19,8,6,0,0,0,0,,KP,0,0,2016-03-22,-1,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,37,0,0,-0.542441847669259,34.453125,"Eight people reported dead,six injured and a total of thirty seven cattle dead."
6852,11.0,,,KEIYO-MARAKWET,,,FLOOD,Keiyo Marakwet,2015,11,15,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,-1,0,0,0,Rain,0,,0,0,0.0,0,0,0,1.76165474167882,35.496826171875,Kamoso Dam destroyed in Marakwet.
6853,28.0,,,MOMBASA,,,STRUCTURAL COLLAPSE,Mombasa,2015,11,18,1,2,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-4.07797353428173,39.6826171875,one person was reported dead and two injured.
6854,28.0,,,MOMBASA,,,FLOOD,Turdo Muoroto,2015,11,18,1,2,0,0,1,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-4.07180934715395,39.6359252929688,A mud house collapsed due to heavy rains. one person was died and two injured.
6855,14.0,,,KILIFI,,,FLOOD,Kilif,2015,11,18,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,-3.51479175450848,39.913330078125,Roads welled up such that water levels reached the windscreen level.
6856,39.0,,,TAITA-TAVETA,,,FLOOD,Taita - Taveta,2015,11,18,1,0,0,32,0,0,,KP,0,0,2016-03-22,-1,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-4.02386406343539,39.4793701171875,32 people were displaced.
6857,33.0,,,NAROK,,,FLOOD,Narok town,2015,11,18,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,40,0,0,-1.08895421046669,35.8868408203125,40 cows were swept by water.
6858,32.0,,,NANDI,,,FLOOD,Nandi,2015,11,18,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,-1,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.16342141,35.98571777,3 latrines collapsed in KAptildil primary school snd Kabaa/Kombe overflew hence impassable.
6859,26.0,,,MERU,,,FLOOD,Meru,2015,11,17,0,0,0,0,2,0,,KP,0,0,2016-03-22,0,0,-1,0,0,0,0,0,Rain,-1,,0,0,0.0,53,0,0,0.048751825171994,37.6473999023438,2 houses destroyed and Mpindi bridge swept away and 53 livestock swept away
24376,13.0,,,KIAMBU,,,WINDSTORM,Thika -Garissa Road,2016,11,27,2,0,0,0,0,0,,kp,0,0,2016-12-06,-1,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.0,0.0,Case pending under investigation
6873,15.0,,,KIRINYAGA,,,FLOOD,Kirinyaga,2015,11,12,0,0,0,0,35,0,,KP,0,0,2016-03-22,-1,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.577459095687629,37.1694946289063,270 acres of rices was affected and 35 households.
6874,32.0,,,NANDI,,,FLOOD,Nandi,2015,11,12,0,0,0,0,3,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.139388900590369,35.09033203125,roads were impassible and three houses destroyed.
6875,14.0,,,KILIFI,,,FLOOD,Kilifi,2015,11,12,0,0,0,0,12,0,,KP,0,0,2016-03-22,0,-1,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,-3.51479175450848,39.90234375,"Bridges,schools and houses were cut off and road was not passable."
6876,30.0,,,NAIROBI,,,FLOOD,Nairobi,2015,11,14,1,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-1.38963424765552,36.8701171875,1 person reported dead due to drowning.
6877,7.0,,,HOMABAY,,,FLOOD,Rachuonyo west,2015,11,12,2,0,0,0,46,0,,KP,0,0,2016-03-22,-1,0,-1,0,0,0,0,0,Rain,-1,,0,0,0.0,5,0,0,-0.534202465263006,34.464111328125,46 houses were destroyed and 5 livestock lost.
6878,13.0,,,KIAMBU,,,FLOOD,Kikuyu,2015,11,12,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Landslide,0,,0,0,0.0,0,2,0,-1.26401183600112,36.6751098632813,A minor landslide occurred and two families displaced.
6879,17.0,,,KISUMU,,,FLOOD,Kisumu,2015,11,12,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-0.093383747718012,34.73876953125,The river flooded and busted its banks.
6880,26.0,,,MERU,,,FLOOD,Meru,2015,11,12,0,0,0,28,0,0,,KP,0,0,2016-03-22,-1,0,-1,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,0.0,0.0,roads were destroyed and 28 people were displaced.
6882,15.0,,,KIRINYAGA,,,FLOOD,Kirinyaga,2015,11,10,0,0,0,0,0,0,,KP,0,0,2016-03-22,-1,-1,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,-0.541755232894855,37.2216796875,Heavy rain caused landslides rendering many people homeless
6883,17.0,,,KISUMU,,,FLOOD,Kayoo village,2015,11,26,1,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-0.0964736482618172,34.75662231445309,one person was reported dead.
6884,3.0,,,BUNGOMA,,,RAINS,Syosambu village,2015,11,26,1,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,0.33439446391914107,34.4998168945313,one person was reported dead due to drowning.
6885,22.0,,,MACHAKOS,,,RAINS,Masawa Village,2015,11,26,1,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-1.52485963243938,37.2573852539063,one person was reported dead.
6886,18.0,,,KITUI,,,RAINS,Kithungu village,2015,11,26,0,2,0,0,0,0,,KP,0,0,2016-03-23,0,-1,0,0,0,0,0,0,Drowning,0,,0,0,0.0,0,0,0,-1.37762145487743,37.992095947265604,One person was reported dead and two injured as the students were trying to cross an overflowing semea river.
6887,7.0,,,HOMABAY,,,FLOOD,Agolo Muok Area,2015,11,26,5,30,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,-0.534545773085009,34.4476318359375,Minibus swept away by flash floods. 7 bodies missing subjected to confirmation.
6889,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Maanzoni,2015,1,1,4,3,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.5193684066573,37.254638671875,vehicle lost control killing 4 people and injured 3
6890,5.0,,,EMBU,,,ROAD ACCIDENT,Kiangima trading centre,2015,1,1,9,11,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.549994605024582,37.4551391601563,accident occurred due to careless driving.
6891,28.0,,,MOMBASA,,,ROAD ACCIDENT,Changamwe,2015,1,2,2,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-4.0574260603861,39.6771240234375,Accidents caused due to careless driving
6892,5.0,,,EMBU,,,ROAD ACCIDENT,Mungania,2015,1,3,4,1,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.538322157857708,37.4599456787109,Accidents caused due to careless driving
6893,23.0,,,MAKUENI,,,LIGHTNING,Mtito Andei,2015,1,5,2,20,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-2.69203265751069,38.1719970703125,Accidents caused due to careless driving
6894,6.0,,,GARISSA,,,ROAD ACCIDENT,Galtire,2015,1,5,2,49,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.453524621897025,39.6469116210938,Vehicle overturned 2 people died and 49 injured.
6895,47.0,,,WEST POKOT,,,ROAD ACCIDENT,Perkei bridge,2016,1,7,2,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,1.8110691900378697,35.5023193359375,two people died due to over speeding.
6896,1.0,,,BARINGO,,,ROAD ACCIDENT,Tenges,2015,1,7,5,12,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.503991303218447,35.738525390625,vehicle was over speeding killing 5 people and injuring 12.
6897,5.0,,,EMBU,,,ROAD ACCIDENT,Meru-Embu road,2015,1,9,2,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.528709537510817,37.4578857421875,Hit and run.
6898,14.0,,,KILIFI,,,ROAD ACCIDENT,Mazeras,2015,1,15,2,3,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-3.50930890695768,39.9078369140625,due to careless driving 2 people died and 3 injured.
6899,17.0,,,KISUMU,,,ROAD ACCIDENT,Sangoro,2015,1,19,8,4,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.0803374980896508,34.771728515625,Vehicle lost control.
6900,8.0,,,ISIOLO,,,ROAD ACCIDENT,Isiolo Moda Gashe road,2015,1,19,3,12,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.7511686659298749,39.17724609375,Vehicle was over speeding killing 3 people and injuring 12
6901,47.0,,,WEST POKOT,,,ROAD ACCIDENT,Kamatira slopes.,2015,1,21,3,1,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.877498653123025,34.716796875,"Vehicle lost control, killing 3 people and 1 injured."
6902,4.0,,,BUSIA,,,ROAD ACCIDENT,Kisumu - Busia road.,2015,1,22,2,17,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.29319635221299606,34.21554565429691,Vehicle had a head on collision.
6903,44.0,,,UASIN-GISHU,,,ROAD ACCIDENT,Kaptagat forest area,2015,1,23,2,3,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.514764152184365,35.24750159375,vehicle lost control killing 2 injuring 3 people.
6904,33.0,,,NAROK,,,ROAD ACCIDENT,Ntulele,2015,1,24,2,0,0,0,0,0,,KP,0,0,2016-03-23,-1,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.10015154845128,35.851749640625,careless driving
6915,29.0,,,MURANGA,,,ROAD ACCIDENT,Kabiti,2015,2,25,3,2,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.7923636580774821,37.2271728515625,due to care less driving 3 people died and 2 injured.
6916,38.0,,,SIAYA,,,ROAD ACCIDENT,Ugunja,2015,3,1,2,0,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.048751825171994,34.2910766601563,Due to careless driving 2 people died.
6917,39.0,,,TAITA-TAVETA,,,ROAD ACCIDENT,Voi,2015,2,28,7,2,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-3.40992676780458,38.56201171875,Due to careless driving 7 died and 2 injured
6918,44.0,,,UASIN-GISHU,,,WINDSTORM,Eldoret,2015,3,2,2,2,0,0,0,0,,KP,0,0,2016-03-23,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.513603961287339,35.2880859375,Poor driving skills
6920,18.0,,,KITUI,,,ROAD ACCIDENT,KITUI,2015,3,3,2,4,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.43356622267312,38.03466796875,the vehicle tyre bust killing 2 and injured 4
267,14.0,,,KILIFI,,,FLOOD,,2009,10,28,0,0,0,500,0,0,,GoK,0,0,,0,0,0,0,0,0,0,0,El Niño,0,,0,0,0.0,0,0,0,0.0,0.0,
6921,33.0,,,NAROK,,,ROAD ACCIDENT,Ntulele,2015,3,4,3,1,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.08895421046669,35.88134765625,accident caused to careless driving.
6922,23.0,,,MAKUENI,,,ROAD ACCIDENT,Makindu,2015,3,6,3,1,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.5080427094523,37.0761108398438,vehicle lost control.
6923,23.0,,,MAKUENI,,,ROAD ACCIDENT,Makueni,2015,3,8,2,37,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.49465771862108,37.0733642578125,lost control
6924,30.0,,,NAIROBI,,,ROAD ACCIDENT,Naivsha,2015,3,12,3,1,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.693495029284688,36.4471435546875,vehicle lost control.
6925,26.0,,,MERU,,,ROAD ACCIDENT,Meru control.,2015,3,12,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.07415769413889228,37.63916015625,Vehicle lost control.
6926,28.0,,,MOMBASA,,,ROAD ACCIDENT,Changamwe,2015,3,15,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-4.06838477834593,39.6661376953125,vehicle lost control.
6927,23.0,,,MAKUENI,,,ROAD ACCIDENT,Sultan hamud,2015,3,16,3,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-2.02175133698715,37.3727416992188,vehicle lost control.
6928,2.0,,,BOMET,,,WINDSTORM,sotik,2015,4,2,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.693495029284688,35.1123046875,Vehicle was overtaking and kill 2 people
6929,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru,2015,4,2,5,12,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.2581778372370411,36.0791015625,vehicle was overtaking killing two 5 people and 12 injured.
6930,7.0,,,HOMABAY,,,ROAD ACCIDENT,Makongeni - kendubay road.,2015,4,9,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.541755232894855,34.4503784179688,due to recklessness vehicle crashed
6931,2.0,,,BOMET,,,ROAD ACCIDENT,Bomet - Sotik road,2016,4,9,2,1,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.836304531010451,35.364990234375,accident due to reckless driving.
6932,17.0,,,KISUMU,,,ROAD ACCIDENT,Kisumu - Busia road.,2015,4,11,2,49,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.146255334331567,34.8321533203125,vehicle lost control.
6933,13.0,,,KIAMBU,,,ROAD ACCIDENT,Murengeti.,2015,4,18,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.17699927176656,36.8364715576172,Vehicle lost control.
6934,31.0,,,NAKURU,,,ROAD ACCIDENT,Nakuru - Nairobi highway.,2015,4,25,2,3,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.572652819221607,36.3262939453125,accident occured due to reckless driving.
6935,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Nairobi - Mombasa,2015,4,25,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.56878893011786,37.1530151367188,accident occured due to recklessness
6936,30.0,,,NAIROBI,,,ROAD ACCIDENT,Kitengela - Isinya,2015,4,28,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.3086325454848302,36.8316650390625,Accident occured due to do recklessness
6937,44.0,,,UASIN-GISHU,,,ROAD ACCIDENT,Eldoret - Webuye road,2015,4,15,3,2,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,0.487512427959043,35.2825927734375,Accident occured due to recklessness
6938,9.0,,,KAJIADO,,,ROAD ACCIDENT,Kajiado,2015,4,28,3,1,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.8488154322122,36.7877197265625,The driver lost control of the vehicle.
6939,29.0,,,MURANGA,,,ROAD ACCIDENT,Kangari,2015,1,5,2,2,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-0.8256626450056851,37.234039306640604,Vehicle had a head on collision with an oncoming vehicle.
10217,10.0,,,KAKAMEGA,,,EPIDEMIC,Kakamega North,2015,3,22,0,0,0,0,0,0,,KP,0,0,2016-05-27,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Cases of Meningitis reported in Kakamega suspected to have infected 1 person
10218,16.0,,,KISII,,,EPIDEMIC,Nyaribari Masaba,2015,3,22,0,0,0,0,0,0,,KP,0,0,2016-05-27,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Cases of AFP reported in Nyaribari Masaba suspected to have infected 1 person
10256,32.0,,,NANDI,,,EPIDEMIC,Nandi East,2014,6,1,2,0,0,0,0,0,,Ministry of Health,0,0,2016-06-07,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-0.26663054807395,35.1616709052735,Death due to Malaria
10232,33.0,,,NAROK,,,EPIDEMIC,Narok north,2014,8,10,0,0,0,3,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The cause was due to measles
10233,28.0,,,MOMBASA,,,EPIDEMIC,Changamwe,2014,8,10,0,0,0,2,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The cause was due to measles
10234,47.0,,,WEST POKOT,,,EPIDEMIC,Pokot south,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The cause was found to be measles
10235,5.0,,,EMBU,,,EPIDEMIC,Embu north,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-0.545401349736362,37.455753546875,
10236,41.0,,,THARAKA-NITHI,,,EPIDEMIC,Maara,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-0.306455488685506,38.02154944531249,The cause found to be measles
10237,38.0,,,SIAYA,,,EPIDEMIC,Rarieda,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2014-08-10,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.059707485187938,34.2898242294007,The cause found to be measles
10238,20.0,,,LAIKIPIA,,,EPIDEMIC,Nyahururu,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-0.276243477296579,38.510441046875,The cause found to be measles
10239,31.0,,,NAKURU,,,EPIDEMIC,RONGAI,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-0.3970909780000009,36.08246253125,The cause found to be measles
10240,14.0,,,KILIFI,,,EPIDEMIC,Bahari,2014,8,10,0,0,0,1,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-3.5204872212037,39.90570471875,The cause found to be measles
10241,27.0,,,MIGORI,,,EPIDEMIC,Suna west,2014,8,10,2,0,0,0,0,0,,Ministry of Health,0,0,2016-06-03,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,-1.04934872158767,34.4770853339844,The deaths were due to Typhoid case
10219,16.0,,,KISII,,,EPIDEMIC,Nyaribario Chache,2015,3,22,0,0,0,0,0,0,,KP,0,0,2016-05-27,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Cases of AFP reported in Nyaribari Masaba suspected to have infected 1 person
10220,34.0,,,NYAMIRA,,,EPIDEMIC,Nyamira subcounty,2015,3,22,4,0,0,0,0,0,,KP,0,0,2016-05-27,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,Cases of NNT reported in Nyamira killing subcounty killing 4 people
10224,10.0,,,KAKAMEGA,,,EPIDEMIC,butere,2014,8,10,2,0,0,0,0,0,,Ministry of Health,0,0,2016-06-02,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.613636299207146,35.26947425,The deceased died of malaria
10225,7.0,,,HOMABAY,,,EPIDEMIC,Homabay  township,2014,8,10,2,0,0,0,0,0,,Ministry of Health,0,0,2016-06-02,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.503778258059173,35.005802375,The death was caused by malaria.
10226,16.0,,,KISII,,,EPIDEMIC,Kitutu chache South,2014,8,10,2,0,0,0,0,0,,Ministry of Health,0,0,2016-06-02,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.0,0.0,The deceased died of malaria
6946,10.0,,,KAKAMEGA,,,EPIDEMIC,Navakholo,2015,8,23,0,0,0,2,0,0,,Ministry of Health,0,0,2016-05-27,-1,0,0,0,0,0,0,0,Other cause,0,,0,0,0.0,0,0,0,0.28405702318513093,34.753116828125,
6940,39.0,,,TAITA-TAVETA,,,ROAD ACCIDENT,Nairobi - Mombasa highway,2015,5,1,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-3.40170157471973,37.716064453125,Accident due to careless driving.
6941,22.0,,,MACHAKOS,,,ROAD ACCIDENT,Mwingi - thika road,2015,5,1,3,1,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.54407881202052,37.1502685546875,Accident caused to careless driving.
6942,30.0,,,NAIROBI,,,ROAD ACCIDENT,Kangundo road.,2015,5,1,4,20,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.34295562941802,36.859130859375,Accident occured due to careless driving
6943,4.0,,,BUSIA,,,ROAD ACCIDENT,Busia - Mumias road.,2015,5,2,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,0,,0,0,0.0,0,0,0,0.462107416738915,34.12353515625,The driver lost control of the vehicle.
6945,22.0,,,MACHAKOS,,,ROAD ACCIDENT,machakos - kitui road,2015,5,2,2,0,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.36904085149283,38.001708984375,Accident occured due to careless driving.
6946,30.0,,,NAIROBI,,,ROAD ACCIDENT,ruiru kiambu by pass,2015,5,2,2,2,0,0,0,0,,KP,0,0,2016-03-24,0,0,0,0,0,0,0,0,H. Behaviour,-1,,0,0,0.0,0,0,0,-1.16584361424655,36.9744873046875,Accident occured due to careless driving.
6860,17.0,,,KISUMU,,,FLOOD,Kisumu,2015,11,17,0,0,0,200,0,0,,KP,0,0,2016-03-22,-1,-1,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,200,0,-0.100250192989,34.7607421875,200 families were affected and evacuated.school were closed and 300 acres of rice grazing land submerged.
6861,43.0,,,TURKANA,,,FLOOD,Turkana,2015,11,16,0,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,3.94920080039535,35.452880859375,several houses collapsed with property of unknown value
6862,33.0,,,NAROK,,,FLOOD,Narok,2016,3,22,5,0,0,0,0,0,,KP,0,0,2016-03-22,0,0,-1,0,0,0,0,0,Rain,-1,,0,0,0.0,0,0,0,-1.12190706032632,35.8868408203125,Five children were reported dead.
6865,14.0,,,KILIFI,,,FLOOD,Kilif,2015,11,16,0,0,0,53,0,0,,KP,0,0,2016-03-22,0,-1,0,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-3.50382602723068,39.9078369140625,50 pupils and 3 students were affected.
6866,40.0,,,TANA-RIVER,,,FLOOD,Tana-River,2015,11,16,0,0,0,618,53,0,,KP,0,0,2016-03-22,0,0,-1,0,0,0,0,0,Rain,0,,0,0,0.0,0,0,0,-2.20907772675493,40.1715087890625,618 people displaced by flood water.
