date,year,month,district,DMP
2017-11-01,2017,11,KALIRO,10401
2017-11-01,2017,11,LUUKA,9784
2017-11-01,2017,11,TORORO,15794
2017-11-01,2017,11,MITOOMA,12041
2017-11-01,2017,11,RUBANDA,8638
2017-11-01,2017,11,MBALE,6644
2017-11-01,2017,11,BUTAMBALA,6415
2017-11-01,2017,11,KIRYANDONGO,53446
2017-11-01,2017,11,MPIGI,16761
2017-11-01,2017,11,KYANKWANZI,39149
2017-11-01,2017,11,KITGUM,40573
2017-11-01,2017,11,KAYUNGA,22993
2017-11-01,2017,11,RAKAI,31277
2017-11-01,2017,11,PAKWACH,9826
2017-11-01,2017,11,BUSHENYI,13825
2017-11-01,2017,11,NEBBI,12078
2017-11-01,2017,11,KAMULI,23483
2017-11-01,2017,11,PALLISA,8390
2017-11-01,2017,11,ARUA,48612
2017-11-01,2017,11,BUGIRI,14119
2017-11-01,2017,11,KOBOKO,10608
2017-11-01,2017,11,BUTEBO,4120
2017-11-01,2017,11,NAKASEKE,48466
2017-11-01,2017,11,OYAM,32774
2017-11-01,2017,11,RUKUNGIRI,23516
2017-11-01,2017,11,MBARARA,25635
2017-11-01,2017,11,MUKONO,28986
2017-11-01,2017,11,KUMI,11946
2017-11-01,2017,11,KWEEN,8701
2017-11-01,2017,11,KAPCHORWA,5148
2017-11-01,2017,11,BULAMBULI,7574
2017-11-01,2017,11,LUWERO,33546
2017-11-01,2017,11,MASAKA,13271
2017-11-01,2017,11,KANUNGU,19548
2017-11-01,2017,11,BUKEDEA,12534
2017-11-01,2017,11,BUNDIBUGYO,13963
2017-11-01,2017,11,KIBUKU,6033
2017-11-01,2017,11,OTUKE,15917
2017-11-01,2017,11,KYEGEGWA,29045
2017-11-01,2017,11,KABERAMAIDO,17405
2017-11-01,2017,11,RUBIRIZI,18571
2017-11-01,2017,11,NAPAK,37085
2017-11-01,2017,11,NGORA,7629
2017-11-01,2017,11,GULU,21943
2017-11-01,2017,11,MITYANA,25576
2017-11-01,2017,11,NAKAPIRIPIRIT,38066
2017-11-01,2017,11,AMUDAT,14460
2017-11-01,2017,11,ALEBTONG,18497
2017-11-01,2017,11,ZOMBO,14471
2017-11-01,2017,11,KASESE,38689
2017-11-01,2017,11,SSEMBABULE,34984
2017-11-01,2017,11,KABAROLE,25619
2017-11-01,2017,11,KOLE,15671
2017-11-01,2017,11,SIRONKO,6451
2017-11-01,2017,11,BUDUDA,4315
2017-11-01,2017,11,BUHWEJU,12424
2017-11-01,2017,11,BUYENDE,18511
2017-11-01,2017,11,AMOLATAR,12774
2017-11-01,2017,11,ADJUMANI,31877
2017-11-01,2017,11,BUKOMANSIMBI,8441
2017-11-01,2017,11,NAKASONGOLA,46724
2017-11-01,2017,11,KIBAALE,21152
2017-11-01,2017,11,MUBENDE,78264
2017-11-01,2017,11,OMORO,23783
2017-11-01,2017,11,KAABONG,72237
2017-11-01,2017,11,ISINGIRO,35494
2017-11-01,2017,11,NAMUTUMBA,10184
2017-11-01,2017,11,RUKIGA,5266
2017-11-01,2017,11,IGANGA,13212
2017-11-01,2017,11,ABIM,24663
2017-11-01,2017,11,KYENJOJO,43490
2017-11-01,2017,11,KAMPALA,950
2017-12-01,2017,12,MANAFWA,2286
2017-12-01,2017,12,RUKIGA,5035
2017-12-01,2017,12,LYANTONDE,8765
2017-12-01,2017,12,LUWERO,25053
2017-12-01,2017,12,BUTEBO,2545
2017-12-01,2017,12,KABAROLE,21055
2017-12-01,2017,12,LAMWO,20954
2017-12-01,2017,12,MOROTO,21140
2017-12-01,2017,12,RAKAI,29105
2017-12-01,2017,12,AMUDAT,8860
2017-12-01,2017,12,OTUKE,8205
2017-12-01,2017,12,KALANGALA,3968
2017-12-01,2017,12,ALEBTONG,9118
2017-12-01,2017,12,LWENGO,11832
2017-12-01,2017,12,LUUKA,7895
2017-12-01,2017,12,PAKWACH,4797
2017-12-01,2017,12,KIRYANDONGO,30412
2017-12-01,2017,12,MITOOMA,11103
2017-12-01,2017,12,IGANGA,10225
2017-12-01,2017,12,SERERE,11279
2017-12-01,2017,12,OMORO,12553
2017-12-01,2017,12,KIBAALE,15554
2017-12-01,2017,12,BUKOMANSIMBI,6911
2017-12-01,2017,12,AMURU,18311
2017-12-01,2017,12,BULIISA,10503
2017-12-01,2017,12,KIBOGA,16678
2017-12-01,2017,12,KATAKWI,10904
2017-12-01,2017,12,MBARARA,21873
2017-12-01,2017,12,RUBIRIZI,14629
2017-12-01,2017,12,RUBANDA,8671
2017-12-01,2017,12,MPIGI,15298
2017-12-01,2017,12,PADER,15639
2017-12-01,2017,12,KAYUNGA,17535
2017-12-01,2017,12,NWOYA,27746
2017-12-01,2017,12,AMURIA,13564
2017-12-01,2017,12,BUKEDEA,7490
2017-12-01,2017,12,KABERAMAIDO,9577
2017-12-01,2017,12,MAYUGE,12854
2017-12-01,2017,12,BULAMBULI,6003
2017-12-01,2017,12,OYAM,17012
2017-12-01,2017,12,KISORO,11034
2017-12-01,2017,12,RUKUNGIRI,20873
2017-12-01,2017,12,BUNDIBUGYO,11713
2017-12-01,2017,12,BUKWO,7212
2017-12-01,2017,12,KALIRO,7734
2017-12-01,2017,12,KIRUHURA,50389
2017-12-01,2017,12,KAABONG,45967
2017-12-01,2017,12,MBALE,5431
2017-12-01,2017,12,AGAGO,17759
2017-12-01,2017,12,HOIMA,39538
2017-12-01,2017,12,BUYENDE,12822
2017-12-01,2017,12,MASINDI,35371
2017-12-01,2017,12,GULU,10498
2017-12-01,2017,12,MASAKA,13010
2017-12-01,2017,12,BUDAKA,3078
2017-12-01,2017,12,NEBBI,6748
2017-12-01,2017,12,APAC,22700
2017-12-01,2017,12,SSEMBABULE,23936
2017-12-01,2017,12,LIRA,9071
2017-12-01,2017,12,MITYANA,21039
2017-12-01,2017,12,KAKUMIRO,18017
2017-12-01,2017,12,KITGUM,19196
2017-12-01,2017,12,MUBENDE,54858
2017-12-01,2017,12,BUDUDA,4570
2017-12-01,2017,12,TORORO,12128
2017-12-01,2017,12,NAKAPIRIPIRIT,21688
2017-12-01,2017,12,BUSHENYI,13087
2017-12-01,2017,12,KAMULI,17971
2017-12-01,2017,12,KALUNGU,7961
2017-12-01,2017,12,BUGIRI,10086
2017-12-01,2017,12,NGORA,4181
2017-12-01,2017,12,JINJA,8295
2017-12-01,2017,12,YUMBE,10908
2017-12-01,2017,12,ADJUMANI,14519
2017-12-01,2017,12,BUHWEJU,11625
2017-12-01,2017,12,MARACHA,2571
2017-12-01,2017,12,ABIM,11929
2017-12-01,2017,12,KUMI,6511
2017-12-01,2017,12,NAMUTUMBA,7424
2017-12-01,2017,12,BUVUMA,3286
2017-12-01,2017,12,KOLE,8013
2017-12-01,2017,12,SIRONKO,5613
2017-12-01,2017,12,KAMPALA,893
2017-12-01,2017,12,NTOROKO,8565
2017-12-01,2017,12,KASESE,29141
2017-12-01,2017,12,AMOLATAR,7819
2017-12-01,2017,12,KANUNGU,16860
2017-12-01,2017,12,NAKASONGOLA,30351
2017-12-01,2017,12,KYOTARA,9243
2017-12-01,2017,12,GOMBA,19052
2017-12-01,2017,12,NAKASEKE,31589
2017-12-01,2017,12,KYENJOJO,33218
2017-12-01,2017,12,BUTAMBALA,5641
2017-12-01,2017,12,BUSIA,8307
2017-12-01,2017,12,ISINGIRO,30021
2017-12-01,2017,12,KABALE,7744
2017-12-01,2017,12,IBANDA,11103
2017-12-01,2017,12,NTUNGAMO,26957
2017-12-01,2017,12,KIBUKU,4015
2017-12-01,2017,12,SHEEMA,9126
2017-12-01,2017,12,KAGADI,16965
2017-12-01,2017,12,BUNYANGABU,5889
2017-12-01,2017,12,KOTIDO,14847
2017-12-01,2017,12,MUKONO,26592
2017-12-01,2017,12,PALLISA,5588
2017-12-01,2017,12,ZOMBO,9664
2017-12-01,2017,12,NAPAK,17975
2017-12-01,2017,12,WAKISO,22320
2017-12-01,2017,12,ARUA,23526
2017-12-01,2017,12,KAMWENGE,29316
2017-12-01,2017,12,SOROTI,8173
2017-12-01,2017,12,NAMAYINGO,5736
2017-12-01,2017,12,KWEEN,6310
2017-12-01,2017,12,DOKOLO,7189
2017-12-01,2017,12,KYANKWANZI,23148
2017-12-01,2017,12,NAMISINDWA,4217
2017-12-01,2017,12,KYEGEGWA,20673
2017-12-01,2017,12,BUTALEJA,6775
2017-12-01,2017,12,KOBOKO,5287
2017-12-01,2017,12,BUIKWE,19267
2017-12-01,2017,12,MOYO,6677
2017-12-01,2017,12,KAPCHORWA,4315
2018-01-01,2018,1,OMORO,7653
2018-01-01,2018,1,MUKONO,21333
2018-01-01,2018,1,ZOMBO,6394
2018-01-01,2018,1,BUKWO,5703
2018-01-01,2018,1,KANUNGU,13430
2018-01-01,2018,1,PALLISA,3892
2018-01-01,2018,1,KALIRO,5232
2018-01-01,2018,1,AMURIA,9282
2018-01-01,2018,1,IGANGA,6982
2018-01-01,2018,1,BUSIA,5936
2018-01-01,2018,1,ABIM,7567
2018-01-01,2018,1,OTUKE,5330
2018-01-01,2018,1,SOROTI,5648
2018-01-01,2018,1,BUSHENYI,11007
2018-01-01,2018,1,KAABONG,27471
2018-01-01,2018,1,NAPAK,10310
2018-01-01,2018,1,KUMI,4403
2018-01-01,2018,1,BUTEBO,1602
2018-01-01,2018,1,KIBUKU,2806
2018-01-01,2018,1,KWEEN,4579
2018-01-01,2018,1,NGORA,2894
2018-01-01,2018,1,KYEGEGWA,12805
2018-01-01,2018,1,KABERAMAIDO,6181
2018-01-01,2018,1,PAKWACH,3002
2018-01-01,2018,1,BULAMBULI,4729
2018-01-01,2018,1,BUTAMBALA,4309
2018-01-01,2018,1,BUNDIBUGYO,10095
2018-01-01,2018,1,ARUA,15102
2018-01-01,2018,1,KAYUNGA,12803
2018-01-01,2018,1,JINJA,6538
2018-01-01,2018,1,RUKIGA,4133
2018-01-01,2018,1,NAKASEKE,19323
2018-01-01,2018,1,KAMULI,12507
2018-01-01,2018,1,KYENJOJO,23409
2018-01-01,2018,1,BUGIRI,7122
2018-01-01,2018,1,YUMBE,6950
2018-01-01,2018,1,OYAM,10605
2018-01-01,2018,1,TORORO,8460
2018-01-01,2018,1,MBARARA,16441
2018-01-01,2018,1,BUVUMA,2917
2018-01-01,2018,1,NEBBI,4306
2018-01-01,2018,1,RUKUNGIRI,16680
2018-01-01,2018,1,RUBANDA,7346
2018-01-01,2018,1,BUKEDEA,4924
2018-01-01,2018,1,MUBENDE,32675
2018-01-01,2018,1,KASESE,22715
2018-01-01,2018,1,MBALE,3960
2018-01-01,2018,1,MASAKA,10648
2018-01-01,2018,1,GULU,6387
2018-01-01,2018,1,MITOOMA,9220
2018-01-01,2018,1,KALANGALA,3991
2018-01-01,2018,1,LUWERO,17450
2018-01-01,2018,1,NAMAYINGO,3989
2018-01-01,2018,1,NAMISINDWA,3387
2018-01-01,2018,1,DOKOLO,4671
2018-01-01,2018,1,MAYUGE,10053
2018-01-01,2018,1,BUYENDE,8410
2018-01-01,2018,1,BUHWEJU,9647
2018-01-01,2018,1,NWOYA,16261
2018-01-01,2018,1,KYANKWANZI,13235
2018-01-01,2018,1,KAMPALA,800
2018-01-01,2018,1,KAKUMIRO,11106
2018-01-01,2018,1,HOIMA,25893
2018-01-01,2018,1,KAMWENGE,20077
2018-01-01,2018,1,KYOTARA,7267
2018-01-01,2018,1,KIRUHURA,29611
2018-01-01,2018,1,MASINDI,21804
2018-01-01,2018,1,KIRYANDONGO,18632
2018-01-01,2018,1,AGAGO,11731
2018-01-01,2018,1,IBANDA,7742
2018-01-01,2018,1,MANAFWA,1736
2018-01-01,2018,1,KATAKWI,7449
2018-01-01,2018,1,KISORO,9509
2018-01-01,2018,1,RAKAI,22114
2018-01-01,2018,1,KOBOKO,3763
2018-01-01,2018,1,LAMWO,13069
2018-01-01,2018,1,NTUNGAMO,22146
2018-01-01,2018,1,MOYO,4406
2018-01-01,2018,1,SHEEMA,7594
2018-01-01,2018,1,KIBAALE,10244
2018-01-01,2018,1,WAKISO,18195
2018-01-01,2018,1,BUTALEJA,4774
2018-01-01,2018,1,KAPCHORWA,3406
2018-01-01,2018,1,LYANTONDE,4839
2018-01-01,2018,1,KOTIDO,8711
2018-01-01,2018,1,BUNYANGABU,4687
2018-01-01,2018,1,KABALE,6462
2018-01-01,2018,1,MARACHA,1894
2018-01-01,2018,1,MOROTO,12695
2018-01-01,2018,1,KAGADI,11075
2018-01-01,2018,1,NAKAPIRIPIRIT,13176
2018-01-01,2018,1,KALUNGU,5713
2018-01-01,2018,1,BUIKWE,16193
2018-01-01,2018,1,BUDAKA,1991
2018-01-01,2018,1,RUBIRIZI,10756
2018-01-01,2018,1,SIRONKO,4158
2018-01-01,2018,1,KABAROLE,16883
2018-01-01,2018,1,BUKOMANSIMBI,4703
2018-01-01,2018,1,NTOROKO,5346
2018-01-01,2018,1,AMOLATAR,5044
2018-01-01,2018,1,NAKASONGOLA,18649
2018-01-01,2018,1,AMUDAT,5460
2018-01-01,2018,1,NAMUTUMBA,5239
2018-01-01,2018,1,KIBOGA,9839
2018-01-01,2018,1,ADJUMANI,9607
2018-01-01,2018,1,LUUKA,5534
2018-01-01,2018,1,BUDUDA,3969
2018-01-01,2018,1,PADER,10488
2018-01-01,2018,1,MITYANA,14501
2018-01-01,2018,1,KITGUM,11718
2018-01-01,2018,1,GOMBA,12021
2018-01-01,2018,1,KOLE,5090
2018-01-01,2018,1,ALEBTONG,6091
2018-01-01,2018,1,AMURU,11669
2018-01-01,2018,1,ISINGIRO,21385
2018-01-01,2018,1,SSEMBABULE,14194
2018-01-01,2018,1,LIRA,5809
2018-01-01,2018,1,MPIGI,12363
2018-01-01,2018,1,SERERE,7677
2018-01-01,2018,1,LWENGO,8007
2018-01-01,2018,1,BULIISA,6933
2018-01-01,2018,1,APAC,13389
2018-02-01,2018,2,KAABONG,22663
2018-02-01,2018,2,NAPAK,8571
2018-02-01,2018,2,KISORO,9846
2018-02-01,2018,2,ALEBTONG,4320
2018-02-01,2018,2,NAKAPIRIPIRIT,11598
2018-02-01,2018,2,PAKWACH,2314
2018-02-01,2018,2,SSEMBABULE,15299
2018-02-01,2018,2,LUWERO,14700
2018-02-01,2018,2,BUGIRI,5426
2018-02-01,2018,2,MBARARA,16150
2018-02-01,2018,2,GOMBA,12328
2018-02-01,2018,2,KALANGALA,3414
2018-02-01,2018,2,PADER,9067
2018-02-01,2018,2,BUTALEJA,3341
2018-02-01,2018,2,LWENGO,8118
2018-02-01,2018,2,KOLE,3431
2018-02-01,2018,2,ZOMBO,5457
2018-02-01,2018,2,WAKISO,17332
2018-02-01,2018,2,KIRUHURA,30455
2018-02-01,2018,2,JINJA,5354
2018-02-01,2018,2,NAMISINDWA,3113
2018-02-01,2018,2,MAYUGE,8699
2018-02-01,2018,2,NAMAYINGO,3016
2018-02-01,2018,2,IBANDA,7685
2018-02-01,2018,2,KOTIDO,7691
2018-02-01,2018,2,LYANTONDE,5560
2018-02-01,2018,2,KAMWENGE,19533
2018-02-01,2018,2,BUDAKA,1441
2018-02-01,2018,2,MARACHA,1444
2018-02-01,2018,2,BUSIA,4205
2018-02-01,2018,2,BUDUDA,4088
2018-02-01,2018,2,RUKUNGIRI,15318
2018-02-01,2018,2,TORORO,5803
2018-02-01,2018,2,KABERAMAIDO,4444
2018-02-01,2018,2,KAMULI,9089
2018-02-01,2018,2,AMURIA,7052
2018-02-01,2018,2,KIBUKU,1958
2018-02-01,2018,2,NAKASEKE,16017
2018-02-01,2018,2,KWEEN,4261
2018-02-01,2018,2,BULIISA,5635
2018-02-01,2018,2,OYAM,7466
2018-02-01,2018,2,NAKASONGOLA,14380
2018-02-01,2018,2,ISINGIRO,20524
2018-02-01,2018,2,BUVUMA,3138
2018-02-01,2018,2,MUKONO,19747
2018-02-01,2018,2,RUBANDA,7978
2018-02-01,2018,2,MBALE,3271
2018-02-01,2018,2,ABIM,7467
2018-02-01,2018,2,KANUNGU,13361
2018-02-01,2018,2,KUMI,3396
2018-02-01,2018,2,RAKAI,20939
2018-02-01,2018,2,KIBOGA,9037
2018-02-01,2018,2,RUBIRIZI,9627
2018-02-01,2018,2,BUKOMANSIMBI,4775
2018-02-01,2018,2,NAMUTUMBA,3610
2018-02-01,2018,2,LUUKA,4138
2018-02-01,2018,2,KAGADI,9506
2018-02-01,2018,2,KYENJOJO,22100
2018-02-01,2018,2,MASINDI,16659
2018-02-01,2018,2,KIBAALE,9124
2018-02-01,2018,2,RUKIGA,4163
2018-02-01,2018,2,BUSHENYI,10295
2018-02-01,2018,2,MOYO,3268
2018-02-01,2018,2,BUNDIBUGYO,10343
2018-02-01,2018,2,KABALE,6939
2018-02-01,2018,2,GULU,5459
2018-02-01,2018,2,LIRA,4109
2018-02-01,2018,2,KAMPALA,748
2018-02-01,2018,2,PALLISA,2769
2018-02-01,2018,2,BUTEBO,1160
2018-02-01,2018,2,IGANGA,5449
2018-02-01,2018,2,NGORA,2071
2018-02-01,2018,2,DOKOLO,3254
2018-02-01,2018,2,NWOYA,13505
2018-02-01,2018,2,KALUNGU,5608
2018-02-01,2018,2,AMOLATAR,4038
2018-02-01,2018,2,KAYUNGA,10003
2018-02-01,2018,2,YUMBE,5244
2018-02-01,2018,2,SERERE,5428
2018-02-01,2018,2,BUTAMBALA,4355
2018-02-01,2018,2,APAC,9793
2018-02-01,2018,2,AGAGO,10002
2018-02-01,2018,2,AMURU,9361
2018-02-01,2018,2,SOROTI,3981
2018-02-01,2018,2,KYOTARA,7474
2018-02-01,2018,2,KYEGEGWA,13211
2018-02-01,2018,2,BUKEDEA,3917
2018-02-01,2018,2,KALIRO,3732
2018-02-01,2018,2,MITOOMA,8259
2018-02-01,2018,2,KASESE,22087
2018-02-01,2018,2,AMUDAT,5087
2018-02-01,2018,2,BUKWO,5997
2018-02-01,2018,2,KITGUM,9153
2018-02-01,2018,2,ARUA,12324
2018-02-01,2018,2,NTOROKO,4764
2018-02-01,2018,2,SHEEMA,7206
2018-02-01,2018,2,KOBOKO,2922
2018-02-01,2018,2,MITYANA,13700
2018-02-01,2018,2,BUIKWE,14769
2018-02-01,2018,2,BUYENDE,6156
2018-02-01,2018,2,ADJUMANI,7357
2018-02-01,2018,2,MANAFWA,1438
2018-02-01,2018,2,KABAROLE,15301
2018-02-01,2018,2,LAMWO,10728
2018-02-01,2018,2,KAPCHORWA,3522
2018-02-01,2018,2,KAKUMIRO,9734
2018-02-01,2018,2,MOROTO,11544
2018-02-01,2018,2,KIRYANDONGO,12717
2018-02-01,2018,2,KYANKWANZI,11098
2018-02-01,2018,2,SIRONKO,3945
2018-02-01,2018,2,MPIGI,12545
2018-02-01,2018,2,MUBENDE,32314
2018-02-01,2018,2,BUNYANGABU,4416
2018-02-01,2018,2,BULAMBULI,3993
2018-02-01,2018,2,MASAKA,10967
2018-02-01,2018,2,HOIMA,20161
2018-02-01,2018,2,NTUNGAMO,20970
2018-02-01,2018,2,OTUKE,4244
2018-02-01,2018,2,NEBBI,3350
2018-02-01,2018,2,KATAKWI,5676
2018-02-01,2018,2,BUHWEJU,9070
2018-02-01,2018,2,OMORO,5682
2018-03-01,2018,3,KITGUM,26018
2018-03-01,2018,3,GOMBA,20159
2018-03-01,2018,3,KABAROLE,21829
2018-03-01,2018,3,AMURU,30829
2018-03-01,2018,3,BUDUDA,3471
2018-03-01,2018,3,KAMWENGE,34340
2018-03-01,2018,3,APAC,28342
2018-03-01,2018,3,BUKOMANSIMBI,6997
2018-03-01,2018,3,LIRA,10697
2018-03-01,2018,3,BUTEBO,2490
2018-03-01,2018,3,NTOROKO,11083
2018-03-01,2018,3,SIRONKO,5155
2018-03-01,2018,3,PADER,27064
2018-03-01,2018,3,LAMWO,32911
2018-03-01,2018,3,NAKASONGOLA,34905
2018-03-01,2018,3,MPIGI,15180
2018-03-01,2018,3,KIRUHURA,57686
2018-03-01,2018,3,KATAKWI,17604
2018-03-01,2018,3,IBANDA,12931
2018-03-01,2018,3,KOTIDO,20993
2018-03-01,2018,3,NTUNGAMO,26466
2018-03-01,2018,3,LYANTONDE,10386
2018-03-01,2018,3,MOYO,8583
2018-03-01,2018,3,NAMAYINGO,4924
2018-03-01,2018,3,MASINDI,41588
2018-03-01,2018,3,MOROTO,27390
2018-03-01,2018,3,RUBANDA,8902
2018-03-01,2018,3,ISINGIRO,30673
2018-03-01,2018,3,SERERE,12718
2018-03-01,2018,3,BUNYANGABU,5841
2018-03-01,2018,3,BUIKWE,16700
2018-03-01,2018,3,MARACHA,2936
2018-03-01,2018,3,KABALE,7739
2018-03-01,2018,3,JINJA,7205
2018-03-01,2018,3,KALUNGU,7853
2018-03-01,2018,3,WAKISO,21549
2018-03-01,2018,3,AGAGO,27248
2018-03-01,2018,3,KAKUMIRO,19908
2018-03-01,2018,3,KASESE,30321
2018-03-01,2018,3,KOLE,9329
2018-03-01,2018,3,LWENGO,11588
2018-03-01,2018,3,BUKWO,5658
2018-03-01,2018,3,SHEEMA,9345
2018-03-01,2018,3,KYOTARA,8896
2018-03-01,2018,3,NWOYA,43943
2018-03-01,2018,3,KIBUKU,3944
2018-03-01,2018,3,NAMISINDWA,3562
2018-03-01,2018,3,MAYUGE,11802
2018-03-01,2018,3,DOKOLO,8319
2018-03-01,2018,3,BUDAKA,2876
2018-03-01,2018,3,AMOLATAR,9459
2018-03-01,2018,3,KOBOKO,7190
2018-03-01,2018,3,ADJUMANI,21794
2018-03-01,2018,3,RUKIGA,4924
2018-03-01,2018,3,NEBBI,6869
2018-03-01,2018,3,YUMBE,14439
2018-03-01,2018,3,KYANKWANZI,28427
2018-03-01,2018,3,PALLISA,5250
2018-03-01,2018,3,BUTALEJA,6278
2018-03-01,2018,3,KAGADI,17887
2018-03-01,2018,3,MBARARA,22955
2018-03-01,2018,3,KABERAMAIDO,11272
2018-03-01,2018,3,SOROTI,11082
2018-03-01,2018,3,MUKONO,24146
2018-03-01,2018,3,RUKUNGIRI,21344
2018-03-01,2018,3,KAYUNGA,17290
2018-03-01,2018,3,NAKASEKE,37663
2018-03-01,2018,3,OTUKE,13137
2018-03-01,2018,3,BULIISA,10871
2018-03-01,2018,3,KAABONG,47471
2018-03-01,2018,3,ZOMBO,9919
2018-03-01,2018,3,BUGIRI,10425
2018-03-01,2018,3,HOIMA,39955
2018-03-01,2018,3,BUYENDE,12918
2018-03-01,2018,3,NAPAK,26763
2018-03-01,2018,3,ARUA,30499
2018-03-01,2018,3,KISORO,11507
2018-03-01,2018,3,MANAFWA,1996
2018-03-01,2018,3,GULU,16982
2018-03-01,2018,3,NAKAPIRIPIRIT,26760
2018-03-01,2018,3,KAPCHORWA,4158
2018-03-01,2018,3,KALANGALA,2809
2018-03-01,2018,3,OYAM,20641
2018-03-01,2018,3,PAKWACH,5639
2018-03-01,2018,3,LUUKA,7085
2018-03-01,2018,3,ALEBTONG,12002
2018-03-01,2018,3,BULAMBULI,5810
2018-03-01,2018,3,SSEMBABULE,27541
2018-03-01,2018,3,KWEEN,5917
2018-03-01,2018,3,KIRYANDONGO,36265
2018-03-01,2018,3,KAMPALA,875
2018-03-01,2018,3,LUWERO,25414
2018-03-01,2018,3,KANUNGU,17978
2018-03-01,2018,3,MITYANA,19702
2018-03-01,2018,3,IGANGA,9817
2018-03-01,2018,3,OMORO,16860
2018-03-01,2018,3,RAKAI,26779
2018-03-01,2018,3,KUMI,8318
2018-03-01,2018,3,MASAKA,12817
2018-03-01,2018,3,NAMUTUMBA,6724
2018-03-01,2018,3,KYENJOJO,35338
2018-03-01,2018,3,BUHWEJU,11977
2018-03-01,2018,3,KIBAALE,16715
2018-03-01,2018,3,KIBOGA,18510
2018-03-01,2018,3,RUBIRIZI,15435
2018-03-01,2018,3,KYEGEGWA,23204
2018-03-01,2018,3,MBALE,4909
2018-03-01,2018,3,ABIM,20570
2018-03-01,2018,3,BUTAMBALA,5547
2018-03-01,2018,3,BUNDIBUGYO,12617
2018-03-01,2018,3,BUVUMA,3526
2018-03-01,2018,3,TORORO,10953
2018-03-01,2018,3,MUBENDE,55823
2018-03-01,2018,3,NGORA,4485
2018-03-01,2018,3,AMUDAT,11113
2018-03-01,2018,3,BUKEDEA,9879
2018-03-01,2018,3,MITOOMA,10852
2018-03-01,2018,3,KALIRO,7051
2018-03-01,2018,3,AMURIA,22075
2018-03-01,2018,3,BUSIA,7414
2018-03-01,2018,3,BUSHENYI,12891
2018-03-01,2018,3,KAMULI,16676
2018-04-01,2018,4,BUVUMA,3318
2018-04-01,2018,4,BUKWO,6226
2018-04-01,2018,4,BULAMBULI,7617
2018-04-01,2018,4,NAKASONGOLA,48021
2018-04-01,2018,4,RAKAI,33438
2018-04-01,2018,4,MASAKA,14005
2018-04-01,2018,4,AMOLATAR,12118
2018-04-01,2018,4,KIBUKU,5699
2018-04-01,2018,4,KAGADI,24824
2018-04-01,2018,4,PAKWACH,9487
2018-04-01,2018,4,KIBOGA,23729
2018-04-01,2018,4,PALLISA,7384
2018-04-01,2018,4,IBANDA,16073
2018-04-01,2018,4,SOROTI,15701
2018-04-01,2018,4,AMUDAT,17035
2018-04-01,2018,4,RUBANDA,8916
2018-04-01,2018,4,MUKONO,24696
2018-04-01,2018,4,GULU,26394
2018-04-01,2018,4,KYEGEGWA,29101
2018-04-01,2018,4,BUSHENYI,13715
2018-04-01,2018,4,DOKOLO,12039
2018-04-01,2018,4,NGORA,6678
2018-04-01,2018,4,BUTAMBALA,5810
2018-04-01,2018,4,KAMPALA,839
2018-04-01,2018,4,MUBENDE,70555
2018-04-01,2018,4,ZOMBO,13527
2018-04-01,2018,4,BUHWEJU,13213
2018-04-01,2018,4,MANAFWA,2809
2018-04-01,2018,4,NTOROKO,17158
2018-04-01,2018,4,ISINGIRO,39831
2018-04-01,2018,4,MARACHA,3729
2018-04-01,2018,4,KITGUM,46575
2018-04-01,2018,4,APAC,38857
2018-04-01,2018,4,SIRONKO,5875
2018-04-01,2018,4,KALUNGU,9852
2018-04-01,2018,4,KABALE,8186
2018-04-01,2018,4,KYOTARA,10308
2018-04-01,2018,4,BUNYANGABU,7122
2018-04-01,2018,4,SHEEMA,10667
2018-04-01,2018,4,NTUNGAMO,31494
2018-04-01,2018,4,MOYO,16426
2018-04-01,2018,4,BUIKWE,16726
2018-04-01,2018,4,KAKUMIRO,27219
2018-04-01,2018,4,BUDUDA,2851
2018-04-01,2018,4,ADJUMANI,37637
2018-04-01,2018,4,NEBBI,10619
2018-04-01,2018,4,KOBOKO,9865
2018-04-01,2018,4,KAMWENGE,44054
2018-04-01,2018,4,BUTALEJA,8362
2018-04-01,2018,4,KOTIDO,37053
2018-04-01,2018,4,NAMAYINGO,6680
2018-04-01,2018,4,NAMISINDWA,4373
2018-04-01,2018,4,JINJA,8101
2018-04-01,2018,4,WAKISO,21572
2018-04-01,2018,4,GOMBA,24301
2018-04-01,2018,4,KOLE,12522
2018-04-01,2018,4,BUDAKA,4463
2018-04-01,2018,4,KYANKWANZI,39237
2018-04-01,2018,4,MPIGI,15432
2018-04-01,2018,4,KAPCHORWA,4816
2018-04-01,2018,4,KYENJOJO,44383
2018-04-01,2018,4,KIRUHURA,76347
2018-04-01,2018,4,MITYANA,22283
2018-04-01,2018,4,MBALE,6288
2018-04-01,2018,4,YUMBE,25116
2018-04-01,2018,4,KANUNGU,20333
2018-04-01,2018,4,ABIM,34778
2018-04-01,2018,4,TORORO,15312
2018-04-01,2018,4,KAMULI,20771
2018-04-01,2018,4,BUSIA,10116
2018-04-01,2018,4,NAKASEKE,50533
2018-04-01,2018,4,KWEEN,8456
2018-04-01,2018,4,KAABONG,78362
2018-04-01,2018,4,NAKAPIRIPIRIT,46510
2018-04-01,2018,4,SSEMBABULE,36465
2018-04-01,2018,4,NAPAK,47318
2018-04-01,2018,4,KISORO,11485
